종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005935,삼성전자우,+2624,+31354,119508,-139200,▼,-5000
'267270,HD건설기계,+1132,+16400,144876,+133600,▲,+1900
'068270,셀트리온,+581,+13589,233838,-201000,▼,-1000
'450080,에코프로머티,+1706,+11865,69539,+62500,▲,+1800
'003230,삼양식품,+73,+8862,1212858,+1147000,▲,+47000
'011780,금호석유화학,+569,+8332,146346,-131700,▼,-2500
'047050,포스코인터내셔널,+1148,+7871,68585,+77700,▲,+5900
'000150,두산,+74,+7242,979832,+1169000,▲,+20000
'000270,기아,+445,+7171,161275,-170200,▼,-300
'336260,두산퓨얼셀,+1855,+6806,36687,-42900,▼,-3000
'272210,한화시스템,+617,+6397,103599,-135800,▼,-5200
'051910,LG화학,+190,+6353,333737,+308000,▲,+4500
'373220,LG에너지솔루션,+165,+6337,384730,+373000,▲,+2000
'000660,SK하이닉스,+71,+6224,873511,-1006000,▼,-7000
'047810,한국항공우주,+349,+5707,163619,-186200,▼,-4200
'006650,대한유화,+328,+5465,166718,+135200,▲,+1200
'323410,카카오뱅크,+1677,+4639,27669,+25000,▲,+350
'090460,비에이치,+1843,+4039,21915,+21950,▲,+2070
'034730,SK,+113,+3902,344148,+358000,▲,+12000
'017670,SK텔레콤,+504,+3865,76696,+78300,▲,+100
'006400,삼성SDI,+106,+3843,363515,-399500,▼,-3000
'316140,우리금융지주,+880,+3366,38231,+33800,▲,+200
'161390,한국타이어앤테크놀로지,+457,+3346,73211,+57500,▲,+500
'086280,현대글로비스,+114,+2958,259544,-230000,▼,-500
'010690,화신,+2260,+2508,11097,+12210,▲,+250
'251270,넷마블,+438,+2508,57223,+51800,▲,+800
'112610,씨에스윈드,+564,+2499,44275,+65900,▲,+1000
'001120,LX인터내셔널,+552,+2476,44868,+47300,▲,+2800
'105560,KB금융,+149,+2382,159379,-153800,▼,-1900
'090430,아모레퍼시픽,+141,+2259,160525,+140000,▲,+5300
'028670,팬오션,+4382,+2231,5092,+5330,▲,+280
'103140,풍산,+185,+2080,112683,-99300,▼,-600
'011170,롯데케미칼,+245,+2028,82851,+85100,▲,+2700
'004020,현대제철,+584,+1982,33943,+37100,▲,+1250
'032640,LG유플러스,+1103,+1909,17305,+15690,▲,+70
'010130,고려아연,+11,+1903,1685942,-1605000,▼,-7000
'000120,CJ대한통운,+133,+1902,143334,+113300,▲,+500
'021240,코웨이,+216,+1850,85730,+74400,▲,+1400
'001450,현대해상,+536,+1810,33795,+31300,▲,+1000
'326030,SK바이오팜,+161,+1809,112504,+98300,▲,+800
'036570,엔씨소프트,+81,+1714,212474,+226000,▲,+5000
'082740,한화엔진,+314,+1711,54450,+49000,▲,+450
'023530,롯데쇼핑,+149,+1670,111958,+113100,▲,+5600
'005490,POSCO홀딩스,+34,+1654,490667,+343000,▲,+5000
'034230,파라다이스,+780,+1616,20725,-18270,▼,-620
'139130,iM금융지주,+796,+1612,20257,+17310,▲,+510
'034020,두산에너빌리티,+172,+1549,89852,+109600,▲,+3300
'282330,BGF리테일,+110,+1521,137845,+123100,▲,+2400
'017960,한국카본,+437,+1514,34655,+49300,▲,+950
'000810,삼성화재,+28,+1499,537534,-476000,▼,-2500
'009540,HD한국조선해양,+37,+1491,399745,-404500,▼,-9000
'042700,한미반도체,+70,+1455,208822,+309500,▲,+2500
'033780,KT&G,+80,+1373,170765,-156200,▼,-800
'066570,LG전자,+116,+1369,117882,+117300,▲,+1100
'088350,한화생명,+2897,+1298,4480,+5230,▲,+300
'499790,GS피앤엘,+212,+1295,61200,-48450,▼,-1300
'006360,GS건설,+560,+1221,21797,+33450,▲,+7500
'009420,한올바이오파마,+223,+1178,52727,+55900,▲,+400
'267250,HD현대,+43,+1158,266970,+263500,▲,+2500
'005690,파미셀,+662,+1149,17350,+16100,▲,+170
'010060,OCI홀딩스,+74,+1134,153941,+205000,▲,+6800
'042660,한화오션,+84,+1060,126086,-129500,▼,-500
'457190,이수스페셜티케미컬,+104,+1058,101206,-91300,▼,-1000
'002790,아모레퍼시픽홀딩스,+304,+1055,34718,+28000,▲,+1050
'009830,한화솔루션,+235,+1028,43779,+52200,▲,+2450
'047040,대우건설,+1301,+994,7641,+19110,▲,+2940
'064400,LG씨엔에스,+134,+959,71585,+66800,▲,+1900
'052690,한전기술,+60,+889,147453,+175400,▲,+7400
'456040,OCI,+100,+853,85317,+97300,▲,+1700
'005180,빙그레,+93,+789,84742,+75400,▲,+600
'039130,하나투어,+153,+772,50430,+42550,▲,+1000
'114090,GKL,+552,+749,13576,+12280,▲,+270
'003490,대한항공,+291,+729,25079,+26150,▲,+1600
'241560,두산밥캣,+108,+721,66674,+63300,▲,+1500
'009970,영원무역홀딩스,+31,+710,229821,-221000,▼,-500
'028050,삼성E&A,+207,+708,34126,+39800,▲,+7200
'003160,디아이,+193,+698,36165,-38300,▼,-150
'005830,DB손해보험,+39,+690,177913,+185300,▲,+800
'000370,한화손해보험,+928,+689,7422,+7150,▲,+320
'003540,대신증권,+180,+650,36052,+40450,▲,+800
'022100,포스코DX,+159,+635,39905,+32200,▲,+450
'089860,롯데렌탈,+168,+571,34013,+32000,▲,+350
'439260,대한조선,+73,+555,76492,-91200,▼,-3700
'018670,SK가스,+24,+554,226931,+266500,▲,+17500
'066575,LG전자우,+100,+545,54497,+53700,▲,+700
'006040,동원산업,+122,+532,43628,+40600,▲,+1550
'005960,동부건설,+690,+518,7514,+10270,▲,+1100
'298020,효성티앤씨,+12,+492,398696,-369500,▼,-19000
'298040,효성중공업,+2,+477,2383745,+2719000,▲,+26000
'489790,한화비전,+71,+456,64143,-86700,▼,-500
'012510,더존비즈온,+51,+441,86390,+119300,▲,+200
'259960,크래프톤,+15,+402,266594,+236000,▲,+4000
'007310,오뚜기,+9,+370,401632,+371000,▲,+2500
'005380,현대차,+6,+335,594674,522000,-,0
'000210,DL,+71,+335,47386,+65300,▲,+14000
'095570,AJ네트웍스,+565,+305,5394,+5160,▲,+120
