종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'263750,펄어비스,+1982,+13233,66760,+67400,[^],+8600
'000250,삼천당제약,+39,+4762,1208315,+1184000,[^],+73000
'082920,비츠로셀,+1157,+4329,37404,+37200,[^],+2450
'476830,알지노믹스,+150,+3641,242719,+232500,[^],+2000
'036810,에프에스티,+745,+2843,38156,-38400,[v],-550
'086450,동국제약,+899,+2046,22768,+22900,[^],+600
'033640,네패스,+921,+1658,18002,-17950,[v],-360
'319660,피에스케이,+176,+1426,80904,-79300,[v],-2800
'023160,태광,+368,+1284,34893,+34900,[^],+250
'247540,에코프로비엠,+53,+1086,203591,+203000,[^],+500
'141080,리가켐바이오,+46,+912,199788,-198900,[v],-14600
'014620,성광벤드,+249,+852,34177,+34250,[^],+1100
'460870,에스엠씨지,+1873,+829,4426,+4470,[^],+630
'0088M0,메쥬,+180,+821,45591,+43950,[^],+3650
'089970,브이엠,+183,+764,41849,-41550,[v],-3150
'388210,씨엠티엑스,+52,+742,141284,-138000,[v],-7500
'376270,HEM파마,+73,+580,79238,78000,-,0
'083650,비에이치아이,+52,+495,95516,+95700,[^],+900
'356860,티엘비,+71,+489,69057,-67100,[v],-6000
'317330,덕산테코피아,+263,+482,18311,+18080,[^],+2200
'204620,글로벌텍스프리,+970,+473,4880,-4900,[v],-160
'033160,엠케이전자,+301,+471,15640,+15700,[^],+110
'419530,SAMG엔터,+135,+442,32868,-32850,[v],-1100
'357780,솔브레인,+11,+433,386580,-384500,[v],-11500
'476060,온코닉테라퓨틱스,+183,+432,23581,23050,-,0
'211050,인카금융서비스,+336,+400,11919,-11950,[v],-300
'098070,한텍,+82,+395,47924,+47800,[^],+1900
'080580,오킨스전자,+190,+370,19478,-19340,[v],-1360
'028300,HLB,+64,+350,55072,+53900,[^],+600
'044490,태웅,+74,+344,46720,+47200,[^],+250
'170920,엘티씨,+107,+339,31607,-31900,[v],-2050
'473980,노머스,+198,+337,17070,-17090,[v],-390
'031980,피에스케이홀딩스,+31,+322,104568,-98000,[v],-1700
'033790,피노,+360,+296,8240,+8330,[^],+1080
'251970,펌텍코리아,+49,+230,46829,-46250,[v],-1350
'319400,현대무벡스,+88,+217,24724,-24900,[v],-900
'005710,대원산업,+169,+215,12726,-12670,[v],-350
'393890,더블유씨피,+149,+210,14079,+13800,[^],+310
'251370,와이엠티,+119,+190,15928,-15710,[v],-840
'032190,다우데이타,+75,+172,22998,-23000,[v],-1150
'464490,쿼드메디슨,+120,+164,13699,-13710,[v],-490
'218410,RFHIC,+20,+160,80442,-78800,[v],-3600
'121600,나노신소재,+23,+158,67381,-67200,[v],-700
'348370,엔켐,+39,+155,39890,-40100,[v],-2600
'078160,메디포스트,+67,+155,23089,-23250,[v],-1150
'950160,코오롱티슈진,+13,+155,117572,-117300,[v],-9700
