종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'009150,삼성전기,-177,-7540,426738,-426500,[v],-30500
'032830,삼성생명,-302,-6610,219184,-218000,[v],-4000
'000880,한화,-598,-6522,109069,-109700,[v],-1400
'007660,이수페타시스,-450,-4907,108995,-109000,[v],-6000
'329180,HD현대중공업,-85,-4165,489125,-494500,[v],-16500
'034020,두산에너빌리티,-360,-3504,97305,-97300,[v],-3600
'352820,하이브,-105,-3114,295362,-303000,[v],-1000
'002380,KCC,-57,-2893,503731,-514000,[v],-11000
'001040,CJ,-135,-2757,204356,203000,-,0
'454910,두산로보틱스,-312,-2583,82925,-84000,[v],-1400
'006400,삼성SDI,-62,-2480,398342,+399000,[^],+2500
'042700,한미반도체,-87,-2347,269287,-269000,[v],-9000
'259960,크래프톤,-93,-2319,248323,+250500,[^],+9000
'015760,한국전력,-528,-2294,43436,-43600,[v],-2400
'267260,HD현대일렉트릭,-21,-1904,905597,-911000,[v],-54000
'006800,미래에셋증권,-243,-1557,64014,+65600,[^],+300
'064350,현대로템,-84,-1525,180944,-182500,[v],-7300
'028260,삼성물산,-55,-1458,264611,-267000,[v],-11000
'006360,GS건설,-501,-1290,25775,-25800,[v],-450
'017670,SK텔레콤,-154,-1216,79135,-78800,[v],-1200
'052690,한전기술,-78,-1216,155461,-156800,[v],-7100
'217590,티엠씨,-590,-1214,20573,-20400,[v],-1400
'010130,고려아연,-8,-1213,1444492,-1468000,[v],-78000
'373220,LG에너지솔루션,-30,-1164,392679,+387500,[^],+3000
'000670,영풍,-195,-1153,59215,-58900,[v],-2000
'375500,DL이앤씨,-174,-1138,65356,-64200,[v],-2200
'112610,씨에스윈드,-181,-1083,59889,-59600,[v],-2500
'010950,S-Oil,-98,-1056,107378,-108500,[v],-3800
'051900,LG생활건강,-42,-1019,242667,+243000,[^],+1000
'039490,키움증권,-22,-954,425360,+424000,[^],+5500
'010060,OCI홀딩스,-51,-898,175175,-176600,[v],-6700
'010140,삼성중공업,-311,-790,25409,-25700,[v],-650
'078930,GS,-115,-769,66603,-66700,[v],-1100
'005385,현대차우,-26,-663,250642,+257000,[^],+6500
'000990,DB하이텍,-77,-640,83022,+83200,[^],+5300
'001820,삼화콘덴서,-115,-616,53504,-54600,[v],-2800
'272210,한화시스템,-50,-616,122057,-122900,[v],-6800
'000815,삼성화재우,-16,-578,368945,+379500,[^],+2000
'078520,에이블씨엔씨,-420,-554,13183,+13240,[^],+440
'439260,대한조선,-65,-554,85313,-84700,[v],-3100
'010120,LS ELECTRIC,-9,-533,611459,-791000,[v],-43000
'090460,비에이치,-215,-467,21697,-21500,[v],-300
'175330,JB금융지주,-144,-447,31026,+30400,[^],+400
'077970,STX엔진,-122,-407,33289,-33300,[v],-2000
'003160,디아이,-115,-390,33794,-34500,[v],-1250
'005440,현대지에프홀딩스,-271,-379,13987,-14200,[v],-240
'105840,우진,-156,-378,24182,-24400,[v],-1000
'029780,삼성카드,-68,-368,53951,-54300,[v],-200
'005387,현대차2우B,-15,-367,250786,+257000,[^],+5000
'034230,파라다이스,-212,-366,17294,+17700,[^],+710
'272550,삼양패키징,-222,-347,15652,-13600,[v],-1680
'034220,LG디스플레이,-305,-337,11043,-11500,[v],-30
'005830,DB손해보험,-19,-315,169883,-170500,[v],-5400
'082740,한화엔진,-68,-315,46055,-46300,[v],-2900
'000240,한국앤컴퍼니,-116,-307,26379,-26700,[v],-400
'004170,신세계,-9,-294,329275,-331000,[v],-1500
'012630,HDC,-103,-293,28574,-28600,[v],-1550
'103590,일진전기,-39,-291,74641,-74700,[v],-3300
'051910,LG화학,-9,-273,311023,-308500,[v],-5500
'009540,HD한국조선해양,-7,-259,360549,-364000,[v],-11000
'031210,서울보증보험,-49,-259,53375,+54000,[^],+100
'395400,SK리츠,-396,-254,6430,+6490,[^],+160
'161390,한국타이어앤테크놀로지,-43,-247,57296,57400,-,0
'024110,기업은행,-102,-236,23200,23400,-,0
'267250,HD현대,-9,-228,255191,-252500,[v],-14000
'014680,한솔케미칼,-8,-227,271605,-271000,[v],-11500
'071970,HD현대마린엔진,-28,-208,75048,-75500,[v],-3300
'285130,SK케미칼,-34,-183,53758,-54100,[v],-200
'178920,PI첨단소재,-75,-177,23665,-23550,[v],-1800
'489790,한화비전,-23,-174,77504,-79000,[v],-4300
'010780,아이에스동서,-64,-171,26549,-26850,[v],-750
'005490,POSCO홀딩스,-5,-162,327791,-338500,[v],-4000
'085620,미래에셋생명,-89,-153,17157,+17260,[^],+30
'494220,UNICORN SK하이닉스밸류체인액티브,-48,-152,31610,-32370,[v],-580
'097950,CJ제일제당,-6,-130,215345,-214000,[v],-2500
'0126Z0,삼성에피스홀딩스,-2,-123,515622,-524000,[v],-9000
