종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'402340,SK스퀘어,-1987,-49025,246783,-604000,▼,-7000
'035420,NAVER,-1642,-42538,259008,+221000,▲,+500
'018260,삼성에스디에스,-1685,-28974,171926,+162000,▲,+500
'003230,삼양식품,-150,-22799,1521168,+1147000,▲,+47000
'329180,HD현대중공업,-290,-15069,519116,-561000,▼,-6000
'032350,롯데관광개발,-8570,-15011,17515,+21550,▲,+600
'039490,키움증권,-551,-14154,256895,+464000,▲,+15000
'272210,한화시스템,-2326,-13730,59037,-135800,▼,-5200
'079550,LIG넥스원,-215,-10735,499478,-664000,▼,-38000
'010120,LS ELECTRIC,-308,-8949,290963,+889000,▲,+16000
'082740,한화엔진,-1843,-8941,48520,+49000,▲,+450
'195870,해성디에스,-2183,-8478,38837,+58500,▲,+2500
'000810,삼성화재,-132,-5980,453433,-476000,▼,-2500
'249420,일동제약,-2083,-5748,27589,-31200,▼,-200
'489790,한화비전,-925,-5023,54287,-86700,▼,-500
'192820,코스맥스,-234,-4906,209302,+197800,▲,+18600
'005180,빙그레,-614,-4778,77767,+75400,▲,+600
'000990,DB하이텍,-830,-4629,55801,-87400,▼,-500
'317450,명인제약,-339,-4403,129907,+58600,▲,+200
'071970,HD현대마린엔진,-471,-4186,88826,+79600,▲,+2000
'017960,한국카본,-1230,-4124,33530,+49300,▲,+950
'003530,한화투자증권,-6667,-3982,5973,+7920,▲,+540
'051900,LG생활건강,-138,-3973,287050,+253500,▲,+10500
'017670,SK텔레콤,-683,-3745,54873,+78300,▲,+100
'003670,포스코퓨처엠,-235,-3460,147149,+198900,▲,+900
'271560,오리온,-302,-3127,103561,+135200,▲,+4600
'103140,풍산,-242,-2989,123676,-99300,▼,-600
'004370,농심,-67,-2979,445211,+377500,▲,+6500
'326030,SK바이오팜,-220,-2301,104552,+98300,▲,+800
'025620,차AI헬스케어,-1452,-2243,15448,+9570,▲,+460
'181710,NHN,-647,-1867,28867,-38250,▼,-50
'018670,SK가스,-74,-1754,238370,+266500,▲,+17500
'457190,이수스페셜티케미컬,-328,-1549,47218,-91300,▼,-1000
'214320,이노션,-773,-1406,18181,+19700,▲,+130
'012750,에스원,-143,-1197,83686,-87600,▼,-200
'251270,넷마블,-180,-1090,60726,+51800,▲,+800
'161890,한국콜마,-133,-1029,77502,+77100,▲,+7300
'073240,금호타이어,-2193,-1023,4664,+6190,▲,+160
'042660,한화오션,-78,-945,121291,-129500,▼,-500
'282330,BGF리테일,-83,-902,109144,+123100,▲,+2400
'105840,우진,-546,-815,14924,+31200,▲,+5050
'053690,한미글로벌,-340,-696,20494,+27200,▲,+4050
'062040,산일전기,-64,-673,105935,+157200,▲,+5500
'077970,STX엔진,-158,-641,40528,+34400,▲,+300
'008770,호텔신라,-124,-632,50996,+44500,▲,+1200
'008730,율촌화학,-188,-580,30902,+24250,▲,+100
'280360,롯데웰푸드,-47,-539,114352,+112800,▲,+1600
'089860,롯데렌탈,-171,-497,29115,+32000,▲,+350
'248070,솔루엠,-290,-496,17133,+17810,▲,+70
'066970,엘앤에프,-66,-491,73918,+110700,▲,+2400
'034830,한국토지신탁,-3226,-449,1391,+1740,▲,+43
'003850,보령,-521,-449,8607,+9410,▲,+110
'000370,한화손해보험,-772,-447,5792,+7150,▲,+320
'100090,SK오션플랜트,-185,-441,23838,+25550,-,+5870
'000720,현대건설,-84,-438,52210,-167200,▼,-2300
