종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'108490,로보티즈,-609,-5987,98312,-242500,[v],-12500
'196170,알테오젠,-90,-3870,429768,-354000,[v],-27000
'214450,파마리서치,-34,-2355,693107,-304500,[v],-9000
'376300,디어유,-411,-2259,55017,-30900,[v],-1550
'035900,JYP Ent.,-271,-2037,75036,-62400,[v],-1900
'036930,주성엔지니어링,-699,-1855,26539,-64200,[v],-5800
'095340,ISC,-318,-1834,57680,-247000,[v],-3000
'035760,CJ ENM,-226,-1712,75660,-58200,[v],-1100
'473980,노머스,-461,-1628,35282,-17150,[v],-330
'214150,클래시스,-209,-1091,52232,-52900,[v],-1100
'108380,대양전기공업,-348,-999,28679,-25400,[v],-850
'251970,펌텍코리아,-151,-990,65381,-46200,[v],-1400
'247540,에코프로비엠,-63,-824,130354,+205000,[^],+2500
'122870,와이지엔터테인먼트,-78,-804,103337,-53900,[v],-2300
'218410,RFHIC,-310,-793,25562,-81000,[v],-1400
'389470,인벤티지랩,-164,-768,46783,-71600,[v],-5200
'119850,지엔씨에너지,-231,-702,30387,-31900,[v],-1300
'114840,아이패밀리에스씨,-289,-687,23794,-11040,[v],-490
'086520,에코프로,-122,-670,54929,-147500,[v],-1500
'039030,이오테크닉스,-29,-616,211203,-391000,[v],-26000
'041510,에스엠,-41,-583,142962,-89200,[v],-1800
'357780,솔브레인,-24,-507,211677,-385500,[v],-10500
'095610,테스,-136,-409,30020,-57400,[v],-3500
'212710,아이에스티이,-456,-394,8641,-7250,[v],-290
'131290,티에스이,-96,-362,37717,+111100,[^],+800
'226950,올릭스,-60,-344,57579,-187000,[v],-13500
'347850,디앤디파마텍,-25,-341,137476,-71300,[v],-6300
'084370,유진테크,-68,-330,48293,-110900,[v],-5900
'112290,와이씨켐,-155,-312,20114,-23450,[v],-1000
'005290,동진쎄미켐,-101,-302,29920,-44500,[v],-2000
'121600,나노신소재,-54,-295,55063,+68000,[^],+100
'000250,삼천당제약,-13,-265,198343,+1150000,[^],+39000
'119610,인터로조,-140,-251,17952,-18890,[v],-620
'033500,동성화인텍,-76,-236,31002,-22050,[v],-1250
'372320,큐로셀,-63,-233,36889,-49850,[v],-1150
'058470,리노공업,-47,-223,47433,-99700,[v],-5200
'260970,에스앤디,-17,-216,124435,-54000,[v],-2300
'230360,에코마케팅,-158,-215,13605,-15870,[v],-60
'348340,뉴로메카,-98,-215,22020,-62500,[v],-3800
'138610,나이벡,-87,-209,24122,-27650,[v],-1300
'440110,파두,-149,-205,13755,-49900,[v],-2500
'240810,원익IPS,-48,-198,41056,-114500,[v],-6500
'107640,한중엔시에스,-58,-194,33493,-51000,[v],-400
'298380,에이비엘바이오,-20,-186,93732,-171600,[v],-8500
'215200,메가스터디교육,-37,-174,46862,+48500,[^],+750
'095660,네오위즈,-60,-144,24178,-24450,[v],-650
'450950,아스테라시스,-150,-136,9043,-11010,[v],-230
'237880,클리오,-91,-131,14504,-11740,[v],-190
'252990,샘씨엔에스,-270,-124,4619,-8830,[v],-560
'458870,씨어스테크놀로지,-24,-116,48822,-52000,[v],-3900
'215000,골프존,-18,-113,63268,+48800,[^],+200
'308430,셀비온,-41,-111,27371,+31700,[^],+500
'348370,엔켐,-13,-106,84037,-40950,[v],-1750
'189300,인텔리안테크,-22,-105,47212,-119600,[v],-9500
'056190,에스에프에이,-45,-103,22819,-27300,[v],-450
'419530,SAMG엔터,-16,-96,60335,-32950,[v],-1000
'358570,지아이이노베이션,-54,-94,17384,-13890,[v],-790
'053030,바이넥스,-57,-92,16170,-11350,[v],-510
'043150,바텍,-40,-85,21416,-22200,[v],-400
'036190,금화피에스시,-25,-81,32456,+38050,[^],+700
'050890,쏠리드,-117,-76,6500,-13440,[v],-630
'078600,대주전자재료,-10,-72,71673,+130300,[^],+100
'100120,뷰웍스,-33,-67,20248,-27950,[v],-1200
'246710,티앤알바이오팹,-232,-65,2784,-2735,[v],-70
'042500,링네트,-142,-64,4543,-3910,[v],-60
'137400,피엔티,-15,-62,40254,-49900,[v],-800
'140410,메지온,-16,-62,39446,-88900,[v],-9100
'228850,레이언스,-98,-58,5945,-6310,[v],-30
'464080,에스오에스랩,-54,-56,10452,-14960,[v],-640
'272290,이녹스첨단소재,-22,-55,24572,-30250,[v],-1950
'305090,마이크로디지탈,-48,-51,10484,-6150,[v],-300
'462980,아이지넷,-198,-49,2487,+2400,[^],+135
'058610,에스피지,-19,-48,25640,-106900,[v],-4400
'036710,심텍홀딩스,-324,-48,1492,-2405,[v],-225
'295310,에이치브이엠,-11,-34,30974,-87700,[v],-7500
'205100,엑셈,-164,-33,2033,-1818,[v],-24
'222080,씨아이에스,-45,-31,6941,-11950,[v],-270
'089970,브이엠,-26,-29,11534,-41550,[v],-3150
'104460,디와이피엔에프,-18,-29,15776,-14530,[v],-1280
'054950,제이브이엠,-9,-27,29166,-24200,[v],-650
'101360,에코앤드림,-12,-26,22298,+17440,[^],+110
'437730,삼현,-19,-25,13524,-46450,[v],-3350
'100130,동국S&C,-104,-24,2357,+2370,[^],+95
'025980,아난티,-25,-24,9789,-6690,[v],-330
'179900,유티아이,-10,-22,22875,-16450,[v],-790
'206650,유바이오로직스,-16,-22,13478,-13750,[v],-490
'005710,대원산업,-18,-20,11626,-12740,[v],-280
'102710,이엔에프테크놀로지,-5,-19,38547,-48900,[v],-1700
'322510,제이엘케이,-33,-19,5778,+7270,[^],+20
'051500,CJ프레시웨이,-6,-19,29096,-30650,[v],-250
'074600,원익QnC,-10,-18,17455,-30700,[v],-1150
'418470,KT밀리의서재,-11,-16,14487,-12960,[v],-490
'038390,레드캡투어,-14,-16,11884,-10230,[v],-230
'092730,네오팜,-9,-16,18457,-17010,[v],-610
'036830,솔브레인홀딩스,-4,-16,41960,-47600,[v],-1250
'099410,동방선기,-40,-15,3836,-4790,[v],-230
'328130,루닛,-3,-14,38848,-34100,[v],-500
'418550,제이오,-14,-13,8935,-8000,[v],-30
'443250,레뷰코퍼레이션,-11,-12,11298,+9670,[^],+280
'038540,상상인,-60,-11,1900,-2225,[v],-20
