종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+763,+21704,284540,-877000,[v],-45000
'035420,NAVER,+876,+20216,230805,-207500,[v],-5000
'005930,삼성전자,+1233,+8822,71553,-177000,[v],-2700
'003230,삼양식품,+56,+8664,1540579,-1169000,[v],-14000
'018260,삼성에스디에스,+452,+7175,158846,-153800,[v],-2500
'000150,두산,+111,+6772,609628,-1116000,[v],-87000
'005935,삼성전자우,+788,+4594,58267,-121100,[v],-5100
'028260,삼성물산,+232,+4176,179826,-260500,[v],-8500
'373220,LG에너지솔루션,+120,+4135,345794,+409500,[^],+15000
'298040,효성중공업,+27,+3390,1239306,-2509000,[v],-167000
'259960,크래프톤,+105,+3389,321601,-251500,[v],-3000
'278470,에이피알,+148,+3324,225019,+327500,[^],+500
'006800,미래에셋증권,+1558,+3309,21238,-62900,[v],-4200
'064350,현대로템,+156,+3261,208599,-179300,[v],-4900
'402340,SK스퀘어,+187,+3010,160847,-513000,[v],-31000
'005490,POSCO홀딩스,+86,+2444,285359,-342500,[v],-500
'161890,한국콜마,+312,+2426,77786,-77000,[v],-3200
'483650,달바글로벌,+138,+2304,166713,-148300,[v],-6200
'032830,삼성생명,+144,+2276,158003,-220000,[v],-3000
'071050,한국금융지주,+161,+2254,139898,-210000,[v],-10000
'007660,이수페타시스,+277,+2047,73929,-105200,[v],-5300
'051910,LG화학,+64,+1842,287840,+323000,[^],+10000
'097230,HJ중공업,+633,+1754,27698,-22550,[v],-2000
'003530,한화투자증권,+2368,+1433,6050,-6870,[v],-320
'100840,SNT에너지,+237,+1433,60506,+53300,[^],+5100
'489790,한화비전,+240,+1395,58112,-75500,[v],-5000
'006400,삼성SDI,+68,+1368,201520,+416000,[^],+10500
'069960,현대백화점,+144,+1115,77274,-79700,[v],-4800
'316140,우리금융지주,+365,+902,24676,-32400,[v],-1200
'267260,HD현대일렉트릭,+18,+901,514438,-879000,[v],-36000
'010120,LS ELECTRIC,+30,+868,291598,-777000,[v],-24000
'009830,한화솔루션,+294,+854,29039,+35800,[^],+150
'383220,F&F,+124,+853,69045,-62900,[v],-2100
'002380,KCC,+18,+751,411582,-503000,[v],-22000
'192820,코스맥스,+34,+744,216782,-192000,[v],-13000
'015760,한국전력,+184,+703,38097,-42050,[v],-1850
'086790,하나금융지주,+81,+671,83289,-107500,[v],-2900
'009450,경동나비엔,+74,+599,81141,-60400,[v],-1700
'353200,대덕전자,+232,+579,24962,-82700,[v],-2700
'377300,카카오페이,+104,+543,52117,-50800,[v],-2700
'006260,LS,+29,+515,179331,-263000,[v],-5000
'004000,롯데정밀화학,+111,+512,46160,-49950,[v],-1850
'000155,두산우,+14,+494,359932,-464500,[v],-33000
'352820,하이브,+16,+493,299834,-303000,[v],-4000
'003540,대신증권,+174,+492,28266,-36000,[v],-1850
'005850,에스엘,+146,+490,33463,-56900,[v],-2900
'078520,에이블씨엔씨,+319,+465,14556,-12540,[v],-800
'064400,LG씨엔에스,+64,+439,68881,-59000,[v],-2100
'035720,카카오,+74,+437,59407,-47150,[v],-1650
'003490,대한항공,+175,+413,23642,-24450,[v],-850
'006650,대한유화,+30,+381,125662,-127200,[v],-6200
'039490,키움증권,+17,+379,216880,-411500,[v],-23500
'011070,LG이노텍,+22,+378,169332,-309500,[v],-11000
'071055,한국금융지주우,+33,+330,98922,-154800,[v],-8600
'090460,비에이치,+177,+328,18543,-21200,[v],-500
'484870,엠앤씨솔루션,+15,+302,203081,-99500,[v],-3700
'004370,농심,+7,+293,409416,-367000,[v],-8500
'499790,GS피앤엘,+52,+293,56726,-43750,[v],-4250
'034230,파라다이스,+134,+287,21472,-16650,[v],-1180
'138930,BNK금융지주,+186,+277,14925,-18260,[v],-420
'004990,롯데지주,+89,+276,31075,-28750,[v],-2200
'052690,한전기술,+30,+274,92283,-154900,[v],-2100
'014680,한솔케미칼,+16,+272,170290,-266500,[v],-6500
'267270,HD건설기계,+28,+269,94888,-126200,[v],-3900
'024110,기업은행,+140,+267,19086,-22100,[v],-1450
'001440,대한전선,+161,+248,15421,-27800,[v],-450
'006040,동원산업,+46,+214,46621,-38850,[v],-1150
'175330,JB금융지주,+82,+197,24165,-30500,[v],-600
'012450,한화에어로스페이스,+2,+170,925348,-1298000,[v],-37000
'145990,삼양사,+34,+167,49414,-45650,[v],-50
'005830,DB손해보험,+12,+162,139566,-164300,[v],-8600
'307950,현대오토에버,+9,+157,170239,-376500,[v],-17500
'047810,한국항공우주,+16,+150,95615,-173600,[v],-12900
'280360,롯데웰푸드,+13,+144,111891,-112400,[v],-3800
'044820,코스맥스비티아이,+76,+144,18939,-15760,[v],-430
'251270,넷마블,+23,+143,63335,-49900,[v],-2300
'103140,풍산,+11,+136,120705,-89200,[v],-2500
'001060,JW중외제약,+58,+130,22536,-31250,[v],-800
'000880,한화,+15,+128,86925,-108600,[v],-2900
'017800,현대엘리베이터,+16,+127,79350,-86000,[v],-1100
'078930,GS,+26,+121,45913,-65900,[v],-2000
'010060,OCI홀딩스,+12,+121,97986,+193100,[^],+14300
