종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'278470,에이피알,+386,+14267,369526,-361500,▼,-7500
'005935,삼성전자우,+868,+12551,144615,-139200,▼,-5000
'066970,엘앤에프,+1082,+11751,108589,+110700,▲,+2400
'489790,한화비전,+1133,+9815,86645,-86700,▼,-500
'003670,포스코퓨처엠,+482,+9672,200618,+198900,▲,+900
'010060,OCI홀딩스,+401,+7979,198793,+205000,▲,+6800
'353200,대덕전자,+783,+6106,77936,+82800,▲,+5500
'001040,CJ,+259,+5117,197404,+207000,▲,+10000
'298040,효성중공업,+17,+4600,2723375,+2719000,▲,+26000
'079550,LIG넥스원,+64,+4531,706925,-664000,▼,-38000
'267270,HD건설기계,+321,+4211,131249,+133600,▲,+1900
'475150,SK이터닉스,+609,+3219,52834,+58600,▲,+4900
'298020,효성티앤씨,+81,+3190,395190,-369500,▼,-19000
'272210,한화시스템,+221,+3114,140591,-135800,▼,-5200
'000720,현대건설,+176,+3074,174248,-167200,▼,-2300
'032350,롯데관광개발,+1391,+2973,21372,+21550,▲,+600
'112610,씨에스윈드,+453,+2917,64445,+65900,▲,+1000
'010120,LS ELECTRIC,+33,+2889,873576,+889000,▲,+16000
'195870,해성디에스,+416,+2379,57142,+58500,▲,+2500
'322000,HD현대에너지솔루션,+159,+2201,138619,-131000,▼,-5300
'009150,삼성전기,+42,+2072,495242,-462000,▼,-17500
'068270,셀트리온,+91,+1865,204889,-201000,▼,-1000
'009450,경동나비엔,+273,+1821,66657,-66500,▼,-300
'006260,LS,+62,+1814,292930,+305000,▲,+14500
'323410,카카오뱅크,+643,+1592,24757,+25000,▲,+350
'007660,이수페타시스,+108,+1406,130419,-126900,▼,-2600
'001120,LX인터내셔널,+316,+1398,44242,+47300,▲,+2800
'009830,한화솔루션,+271,+1364,50405,+52200,▲,+2450
'064350,현대로템,+66,+1244,187931,-180700,▼,-5600
'010950,S-Oil,+97,+1073,110814,+111800,▲,+600
'032830,삼성생명,+44,+1029,235483,-226500,▼,-4000
'001510,SK증권,+4505,+983,2183,+2585,▲,+405
'003230,삼양식품,+8,+853,1123211,+1147000,▲,+47000
'007340,DN오토모티브,+211,+811,38428,+39650,▲,+50
'499790,GS피앤엘,+151,+765,50675,-48450,▼,-1300
'006360,GS건설,+288,+756,26280,+33450,▲,+7500
'457190,이수스페셜티케미컬,+66,+605,92300,-91300,▼,-1000
'090460,비에이치,+297,+585,19711,+21950,▲,+2070
'078520,에이블씨엔씨,+424,+550,12980,+12920,▲,+100
'003545,대신증권우,+185,+501,27025,+27350,▲,+250
'015760,한국전력,+91,+449,49199,+49050,▲,+750
'111770,영원무역,+54,+443,81347,+83300,▲,+2000
'053690,한미글로벌,+190,+436,22951,+27200,▲,+4050
'007810,코리아써키트,+68,+426,62715,+64500,▲,+2400
'010955,S-Oil우,+69,+392,56460,+57400,▲,+500
'000500,가온전선,+35,+387,111938,+112700,▲,+1500
'375500,DL이앤씨,+69,+360,52028,+67400,-,+15500
'039490,키움증권,+8,+351,451612,+464000,▲,+15000
'017960,한국카본,+61,+302,49537,+49300,▲,+950
'192820,코스맥스,+17,+299,179212,+197800,▲,+18600
'057050,현대홈쇼핑,+31,+255,82651,+84600,▲,+1600
'034230,파라다이스,+130,+249,19178,-18270,▼,-620
'097230,HJ중공업,+84,+235,27938,+28450,▲,+650
'004170,신세계,+7,+230,349314,+339500,▲,+4000
'002030,아세아,+8,+217,264041,-274500,▼,-2000
'004960,한신공영,+153,+209,13664,+17730,-,+4090
'175330,JB금융지주,+68,+209,30777,30200,-,0
'415640,KB발해인프라,+200,+199,9950,+9960,▲,+20
'217590,티엠씨,+99,+190,19140,+23900,▲,+4320
'003490,대한항공,+63,+158,24990,+26150,▲,+1600
'007310,오뚜기,+4,+152,368239,+371000,▲,+2500
'005090,SGC에너지,+25,+136,54508,+60600,▲,+8400
'361610,SK아이이테크놀로지,+57,+126,21980,+22100,▲,+350
'003550,LG,+14,+126,90387,+94500,▲,+4000
'281820,케이씨텍,+25,+124,50101,-49600,▼,-1200
'016880,웅진,+425,+119,2799,+3040,▲,+210
'011170,롯데케미칼,+13,+111,82863,+85100,▲,+2700
'011780,금호석유화학,+8,+108,135981,-131700,▼,-2500
'417310,코람코더원리츠,+111,+101,9111,+9640,▲,+260
'400760,NH올원리츠,+299,+98,3273,+3280,▲,+10
'071055,한국금융지주우,+5,+90,168336,+172000,▲,+5600
'0126Z0,삼성에피스홀딩스,+1,+78,547246,+547000,▲,+15000
