종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-2234,-37269,166806,-199800,▼,-700
'009540,HD한국조선해양,-683,-26078,381753,-404500,▼,-9000
'005380,현대차,-531,-25764,485583,522000,-,0
'012450,한화에어로스페이스,-226,-25502,1126525,-1315000,▼,-60000
'329180,HD현대중공업,-325,-17254,530708,-561000,▼,-6000
'006800,미래에셋증권,-2613,-13713,52476,+67900,▲,+1200
'105560,KB금융,-861,-13460,156409,-153800,▼,-1900
'272210,한화시스템,-1276,-13034,102185,-135800,▼,-5200
'000660,SK하이닉스,-134,-12027,894796,-1006000,▼,-7000
'015760,한국전력,-1842,-11257,61118,+49050,▲,+750
'042660,한화오션,-739,-9731,131601,-129500,▼,-500
'010140,삼성중공업,-2944,-8248,28013,+28650,▲,+150
'259960,크래프톤,-329,-8056,245227,+236000,▲,+4000
'034020,두산에너빌리티,-796,-7561,94983,+109600,▲,+3300
'017800,현대엘리베이터,-656,-6861,104576,+88400,▲,+1000
'450080,에코프로머티,-943,-6109,64801,+62500,▲,+1800
'009150,삼성전기,-181,-5645,311914,-462000,▼,-17500
'086280,현대글로비스,-222,-5458,245306,-230000,▼,-500
'042700,한미반도체,-268,-5231,195526,+309500,▲,+2500
'267260,HD현대일렉트릭,-53,-5058,946514,-957000,▼,-1000
'064350,현대로템,-239,-4847,202688,-180700,▼,-5600
'004020,현대제철,-1430,-4578,32012,+37100,▲,+1250
'010120,LS ELECTRIC,-70,-4524,642536,+889000,▲,+16000
'000720,현대건설,-347,-3911,112588,-167200,▼,-2300
'000150,두산,-44,-3873,886162,+1169000,▲,+20000
'078930,GS,-548,-3820,69739,+69200,▲,+3800
'018260,삼성에스디에스,-218,-3700,170023,+162000,▲,+500
'000270,기아,-223,-3485,156135,-170200,▼,-300
'051910,LG화학,-111,-3480,314824,+308000,▲,+4500
'012330,현대모비스,-77,-3410,440183,-403500,▼,-9500
'000990,DB하이텍,-312,-3027,96882,-87400,▼,-500
'011200,HMM,-1352,-2847,21059,+21250,▲,+400
'009830,한화솔루션,-589,-2718,46112,+52200,▲,+2450
'007660,이수페타시스,-224,-2498,111569,-126900,▼,-2600
'352820,하이브,-66,-2481,377377,-347000,▼,-7500
'005387,현대차2우B,-97,-2467,254244,-264500,▼,-6000
'111770,영원무역,-252,-2464,97929,+83300,▲,+2000
'489790,한화비전,-404,-2432,60282,-86700,▼,-500
'066570,LG전자,-220,-2295,104213,+117300,▲,+1100
'005690,파미셀,-1443,-2128,14746,+16100,▲,+170
'443060,HD현대마린솔루션,-119,-2012,168557,+181500,▲,+3300
'103140,풍산,-180,-2006,111757,-99300,▼,-600
'004170,신세계,-53,-2003,378349,+339500,▲,+4000
'036570,엔씨소프트,-95,-1957,205212,+226000,▲,+5000
'055550,신한지주,-178,-1762,98721,-96100,▼,-400
'081660,미스토홀딩스,-322,-1749,54399,-44400,▼,-50
'012750,에스원,-181,-1636,90361,-87600,▼,-200
'006260,LS,-73,-1580,217610,+305000,▲,+14500
'241560,두산밥캣,-251,-1563,62380,+63300,▲,+1500
'064400,LG씨엔에스,-225,-1556,69104,+66800,▲,+1900
'003550,LG,-159,-1482,92928,+94500,▲,+4000
'034730,SK,-45,-1474,329372,+358000,▲,+12000
'105630,한세실업,-1133,-1459,12877,+12340,▲,+200
'005385,현대차우,-54,-1354,251874,-265000,▼,-4000
'031210,서울보증보험,-242,-1330,54989,-56300,▼,-200
'030200,KT,-215,-1297,60265,+60000,▲,+700
'028260,삼성물산,-41,-1273,312276,+299000,▲,+8000
'034220,LG디스플레이,-1090,-1264,11596,+12030,▲,+310
'097230,HJ중공업,-530,-1239,23379,+28450,▲,+650
'000100,유한양행,-102,-1108,108647,+99700,▲,+1000
'011790,SKC,-92,-1037,112458,+99300,▲,+200
'003570,SNT다이내믹스,-188,-933,49556,-47700,▼,-350
'326030,SK바이오팜,-83,-928,112528,+98300,▲,+800
'011780,금호석유화학,-67,-925,138950,-131700,▼,-2500
'029780,삼성카드,-151,-903,59698,+60200,▲,+400
'011210,현대위아,-106,-889,83565,+84700,▲,+500
'007810,코리아써키트,-151,-821,54494,+64500,▲,+2400
'036460,한국가스공사,-193,-818,42308,+37500,▲,+1250
'071320,지역난방공사,-80,-775,97179,+92600,▲,+2900
'014680,한솔케미칼,-27,-767,286437,+290000,▲,+6500
'020560,아시아나항공,-981,-760,7749,+7130,▲,+110
'249420,일동제약,-186,-678,36395,-31200,▼,-200
'051900,LG생활건강,-24,-655,273646,+253500,▲,+10500
'457190,이수스페셜티케미컬,-63,-635,100836,-91300,▼,-1000
'003530,한화투자증권,-993,-629,6338,+7920,▲,+540
'028670,팬오션,-1171,-595,5082,+5330,▲,+280
'024110,기업은행,-247,-594,24022,+24100,▲,+400
'298040,효성중공업,-2,-581,2353364,+2719000,▲,+26000
'060980,HL홀딩스,-128,-580,45207,+46300,▲,+1500
'035250,강원랜드,-310,-569,18354,+18180,▲,+330
'001430,세아베스틸지주,-66,-529,79531,+65900,▲,+800
'195870,해성디에스,-86,-526,60917,+58500,▲,+2500
'100090,SK오션플랜트,-289,-520,18003,+25550,-,+5870
'022100,포스코DX,-131,-505,38434,+32200,▲,+450
'011930,신성이엔지,-2000,-497,2486,-3010,▼,-70
'307950,현대오토에버,-14,-468,342287,+429500,▲,+3500
'267270,HD건설기계,-35,-459,129694,+133600,▲,+1900
'009450,경동나비엔,-71,-435,60812,-66500,▼,-300
'281820,케이씨텍,-84,-400,47377,-49600,▼,-1200
'009240,한샘,-90,-398,44371,+43200,▲,+500
'006650,대한유화,-27,-391,146203,+135200,▲,+1200
