종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-4703,-65334,138920,-199800,▼,-700
'005387,현대차2우B,-598,-14005,234251,-264500,▼,-6000
'000270,기아,-1018,-13405,131722,-170200,▼,-300
'086280,현대글로비스,-527,-12928,245335,-230000,▼,-500
'035720,카카오,-1933,-11221,58047,+50300,▲,+300
'009540,HD한국조선해양,-193,-8658,448616,-404500,▼,-9000
'204320,HL만도,-1352,-7629,56415,+54000,▲,+1000
'068270,셀트리온,-299,-6453,215485,-201000,▼,-1000
'011070,LG이노텍,-227,-6081,267346,+295500,▲,+9500
'326030,SK바이오팜,-417,-5149,123482,+98300,▲,+800
'000100,유한양행,-452,-5080,112376,+99700,▲,+1000
'066570,LG전자,-521,-4547,87227,+117300,▲,+1100
'042700,한미반도체,-227,-3937,173388,+309500,▲,+2500
'011200,HMM,-1853,-3720,20070,+21250,▲,+400
'005830,DB손해보험,-303,-3712,122457,+185300,▲,+800
'307950,현대오토에버,-77,-3613,469027,+429500,▲,+3500
'034730,SK,-126,-3508,278178,+358000,▲,+12000
'033780,KT&G,-245,-3503,142860,-156200,▼,-800
'138930,BNK금융지주,-2281,-3432,15043,+18800,▲,+320
'001450,현대해상,-1162,-3134,26964,+31300,▲,+1000
'011210,현대위아,-352,-3077,87413,+84700,▲,+500
'003490,대한항공,-1368,-3006,21965,+26150,▲,+1600
'000150,두산,-39,-2979,772051,+1169000,▲,+20000
'032830,삼성생명,-188,-2960,157407,-226500,▼,-4000
'0126Z0,삼성에피스홀딩스,-40,-2700,670512,+547000,▲,+15000
'064400,LG씨엔에스,-445,-2687,60335,+66800,▲,+1900
'161390,한국타이어앤테크놀로지,-458,-2599,56742,+57500,▲,+500
'003230,삼양식품,-22,-2558,1189406,+1147000,▲,+47000
'035420,NAVER,-86,-2182,252551,+221000,▲,+500
'051910,LG화학,-67,-2138,318905,+308000,▲,+4500
'001430,세아베스틸지주,-304,-2030,66719,+65900,▲,+800
'302440,SK바이오사이언스,-421,-2003,47572,+42650,▲,+700
'069960,현대백화점,-217,-1991,91588,+90500,▲,+4500
'017800,현대엘리베이터,-218,-1897,87108,+88400,▲,+1000
'003550,LG,-218,-1718,78975,+94500,▲,+4000
'402340,SK스퀘어,-38,-1611,423645,-604000,▼,-7000
'000810,삼성화재,-34,-1609,473127,-476000,▼,-2500
'077970,STX엔진,-404,-1600,39577,+34400,▲,+300
'475150,SK이터닉스,-765,-1562,20430,+58600,▲,+4900
'004370,농심,-38,-1562,406084,+377500,▲,+6500
'105560,KB금융,-117,-1454,124564,-153800,▼,-1900
'042660,한화오션,-102,-1438,140420,-129500,▼,-500
'011790,SKC,-138,-1427,103599,+99300,▲,+200
'090460,비에이치,-847,-1427,16839,+21950,▲,+2070
'003690,코리안리,-1298,-1410,10863,+13250,▲,+150
'316140,우리금융지주,-494,-1345,27223,+33800,▲,+200
'489790,한화비전,-280,-1340,47920,-86700,▼,-500
'000815,삼성화재우,-37,-1311,357678,+395000,▲,+2000
'018260,삼성에스디에스,-74,-1274,173193,+162000,▲,+500
'090430,아모레퍼시픽,-106,-1255,118179,+140000,▲,+5300
'251270,넷마블,-228,-1117,48967,+51800,▲,+800
'021240,코웨이,-140,-1115,79416,+74400,▲,+1400
'051600,한전KPS,-214,-1100,51378,+67400,▲,+6000
'029780,삼성카드,-214,-1097,51310,+60200,▲,+400
'100090,SK오션플랜트,-506,-1066,21083,+25550,-,+5870
'112610,씨에스윈드,-268,-1063,39641,+65900,▲,+1000
'139480,이마트,-122,-983,80447,+100200,▲,+5800
'006360,GS건설,-502,-955,19037,+33450,▲,+7500
'086790,하나금융지주,-100,-936,93238,-112400,▼,-800
'361610,SK아이이테크놀로지,-397,-932,23493,+22100,▲,+350
'383220,F&F,-147,-927,62911,+62100,▲,+2000
'259960,크래프톤,-39,-925,234304,+236000,▲,+4000
'088980,맥쿼리인프라,-817,-905,11076,+11510,▲,+70
'450080,에코프로머티,-169,-895,52840,+62500,▲,+1800
'294870,HDC현대산업개발,-417,-869,20856,+24350,▲,+2800
'032640,LG유플러스,-584,-840,14378,+15690,▲,+70
'007340,DN오토모티브,-348,-824,23657,+39650,▲,+50
'004020,현대제철,-267,-802,30088,+37100,▲,+1250
'014680,한솔케미칼,-34,-784,229418,+290000,▲,+6500
'047040,대우건설,-2018,-772,3826,+19110,▲,+2940
'020150,롯데에너지머티리얼즈,-258,-764,29620,+40800,▲,+3250
'032350,롯데관광개발,-345,-735,21293,+21550,▲,+600
'281820,케이씨텍,-177,-727,41078,-49600,▼,-1200
'035250,강원랜드,-395,-707,17901,+18180,▲,+330
'282330,BGF리테일,-68,-707,104633,+123100,▲,+2400
'001680,대상,-336,-704,20955,+20850,▲,+550
'005300,롯데칠성,-56,-700,124113,+121200,▲,+4100
'002790,아모레퍼시픽홀딩스,-269,-695,25872,+28000,▲,+1050
'009450,경동나비엔,-126,-691,54971,-66500,▼,-300
'008930,한미사이언스,-167,-644,38627,+38400,▲,+800
'036460,한국가스공사,-161,-619,38484,+37500,▲,+1250
'030000,제일기획,-300,-613,20461,+21300,▲,+350
'192820,코스맥스,-35,-610,172648,+197800,▲,+18600
'484870,엠앤씨솔루션,-32,-593,183367,-113600,▼,-3500
'005250,녹십자홀딩스,-388,-588,15140,+13990,▲,+210
'003540,대신증권,-225,-577,25664,+40450,▲,+800
'323410,카카오뱅크,-260,-554,21275,+25000,▲,+350
'066575,LG전자우,-121,-542,44882,+53700,▲,+700
'001120,LX인터내셔널,-163,-525,32110,+47300,▲,+2800
'011170,롯데케미칼,-76,-519,68545,+85100,▲,+2700
'139130,iM금융지주,-354,-504,14217,+17310,▲,+510
'069620,대웅제약,-29,-496,170073,+160400,▲,+400
'001040,CJ,-27,-478,175398,+207000,▲,+10000
'108320,LX세미콘,-94,-470,50257,+51100,▲,+200
'030200,KT,-90,-468,51850,+60000,▲,+700
