종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000250,삼천당제약,-177,-12971,731858,+900000,▲,+105000
'277810,레인보우로보틱스,-167,-11943,715004,-668000,▼,-50000
'086520,에코프로,-503,-7277,144586,-150900,▼,-200
'456160,지투지바이오,-596,-5758,96569,+88700,▲,+1800
'043260,성호전자,-1243,-5747,46231,+45000,▲,+5000
'448900,한국피아이엠,-488,-5429,111225,+120700,▲,+2200
'310210,보로노이,-157,-5416,344482,+324500,▲,+4500
'475830,오름테라퓨틱,-321,-4210,130984,+125300,▲,+400
'115180,큐리언트,-826,-3935,47666,-44750,▼,-300
'0007C0,아크릴,-720,-3069,42618,38800,-,0
'263750,펄어비스,-405,-2758,68173,-41100,▼,-4900
'196170,알테오젠,-78,-2733,351027,-354000,▼,-6000
'171090,선익시스템,-221,-2486,112635,-102400,▼,-1100
'010170,대한광통신,-3014,-2203,7310,+7440,▲,+50
'0082N0,카나프테라퓨틱스,-303,-1834,60577,+52200,▲,+6800
'126340,비나텍,-130,-1815,139753,+143700,▲,+4300
'122640,예스티,-718,-1786,24888,+28300,▲,+3650
'458870,씨어스테크놀로지,-98,-1657,168376,-184800,▼,-4200
'491000,리브스메드,-169,-1427,84655,-81500,▼,-200
'140860,파크시스템스,-54,-1368,252036,-272500,▼,-5000
'290650,엘앤씨바이오,-172,-1323,77042,+75700,▲,+300
'065660,안트로젠,-235,-1322,56291,-42400,▼,-1500
'095610,테스,-185,-1192,64463,-65500,▼,-600
'031980,피에스케이홀딩스,-106,-1157,109053,+111000,▲,+4200
'032820,우리기술,-433,-1081,24986,-28400,▼,-550
'355150,코스텍시스,-424,-942,22207,+24050,▲,+100
'089970,브이엠,-229,-892,38918,-47800,▼,-1000
'247540,에코프로비엠,-46,-838,180485,+190100,▲,+400
'257720,실리콘투,-233,-819,35187,+38600,▲,+2100
'039440,에스티아이,-244,-784,32104,+33700,▲,+550
'357780,솔브레인,-18,-748,417539,+430000,▲,+8000
'087010,펩트론,-25,-709,279138,+343500,▲,+26000
'005290,동진쎄미켐,-139,-689,49595,+49850,▲,+1300
'265520,AP시스템,-289,-640,22165,+22950,▲,+100
'218410,RFHIC,-76,-599,78680,+81600,▲,+2900
'211050,인카금융서비스,-471,-591,12547,+12660,▲,+40
'060370,LS마린솔루션,-170,-543,31916,+31700,▲,+350
'372320,큐로셀,-108,-504,46693,+49650,▲,+3350
'046890,서울반도체,-506,-503,9942,-10540,▼,-610
'160190,하이젠알앤엠,-90,-482,53411,-43600,▼,-10100
'348340,뉴로메카,-72,-482,66623,-67000,▼,-2700
'051500,CJ프레시웨이,-148,-465,31469,+33550,▲,+2850
'950250,테라뷰,-496,-456,9196,-8080,▼,-480
'241710,코스메카코리아,-61,-440,72007,+77500,▲,+3700
'357580,아모센스,-164,-427,26081,-21400,▼,-400
'417200,LS머트리얼즈,-200,-425,21228,+25300,▲,+1550
'347700,스피어,-80,-413,51937,-45250,▼,-600
'389020,자람테크놀로지,-73,-412,56301,-52900,▼,-1200
'419530,SAMG엔터,-113,-382,33752,+35900,▲,+1450
'077360,덕산하이메탈,-277,-367,13218,-11860,▼,-470
'371950,풍원정밀,-201,-349,17329,-13210,▼,-40
'240810,원익IPS,-29,-348,118743,+124000,▲,+3100
'464490,쿼드메디슨,-212,-337,15864,+15310,▲,+260
'214370,케어젠,-29,-332,115616,+111700,▲,+1700
'024850,HLB이노베이션,-838,-317,3786,-4945,▼,-105
'122870,와이지엔터테인먼트,-50,-311,61917,+60200,▲,+100
'448710,코츠테크놀로지,-145,-305,21051,-19170,▼,-380
'050890,쏠리드,-246,-304,12361,+13120,▲,+220
'403870,HPSP,-70,-300,42936,-51200,▼,-500
'451760,컨텍,-162,-297,18330,+17490,▲,+470
'140410,메지온,-27,-292,109161,+91600,▲,+100
'319400,현대무벡스,-97,-288,29643,+30400,▲,+500
'323350,다원넥스뷰,-193,-280,14526,+11890,▲,+870
'327260,RF머트리얼즈,-41,-255,62056,+73900,▲,+13400
'189300,인텔리안테크,-18,-255,138402,-121800,▼,-1600
'042520,한스바이오메드,-60,-246,40950,-52900,▼,-2800
'083450,GST,-81,-240,29783,30000,-,0
'101490,에스앤에스텍,-29,-240,83121,-85700,▼,-200
'289930,웨이비스,-126,-222,17568,-18690,▼,-1210
'437730,삼현,-46,-222,48474,-55400,▼,-600
'058610,에스피지,-17,-215,128730,-120300,▼,-2900
'134060,이퓨쳐,-550,-209,3800,-3825,▼,-5
'403850,더핑크퐁컴퍼니,-113,-206,18125,+17930,▲,+190
'108490,로보티즈,-8,-194,246123,-260500,▼,-6500
'089600,KT나스미디어,-152,-182,11915,+11890,▲,+190
'0015G0,그린광학,-48,-181,37802,+34450,▲,+400
'0015N0,아로마티카,-185,-181,9791,+9870,▲,+190
'125490,한라캐스트,-110,-180,16355,+17140,▲,+880
'469610,이노테크,-88,-178,20200,-19870,▼,-130
'124500,아이티센글로벌,-26,-175,68398,-61600,▼,-3600
'056080,유진로봇,-63,-174,27622,+28900,▲,+300
'356860,티엘비,-29,-166,58196,-77400,▼,-2400
'368770,파이버프로,-87,-164,18884,-16250,▼,-10
'082270,젬백스,-43,-163,37851,-38100,▼,-100
'323280,태성,-23,-162,71593,+69800,▲,+400
'024060,흥구석유,-66,-157,23751,-19540,▼,-1410
'255440,야스,-137,-156,11383,-10680,▼,-320
'119850,지엔씨에너지,-44,-152,34625,+35400,▲,+1750
'389030,지니너스,-282,-150,5314,+6270,▲,+140
'214450,파마리서치,-5,-145,305899,+327500,▲,+7000
'318060,그래피,-32,-142,44330,+50900,▲,+4700
'052020,에스티큐브,-81,-137,16865,-14150,▼,-1550
'230240,에치에프알,-52,-135,26082,+27000,▲,+1500
'251970,펌텍코리아,-27,-124,45236,+47350,▲,+1750
'290740,액트로,-51,-120,23485,-22100,▼,-600
'056190,에스에프에이,-41,-118,28373,+29650,▲,+950
'036540,SFA반도체,-169,-117,6923,+7100,▲,+30
'072990,에이치시티,-238,-113,4750,+4970,▲,+175
'234340,헥토파이낸셜,-29,-110,38562,+40000,▲,+1450
'013030,하이록코리아,-30,-109,36257,+37700,▲,+2400
