종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'035420,NAVER,+978,+22872,233799,-207500,[v],-5000
'005930,삼성전자,+3695,+22017,59594,-177000,[v],-2700
'035720,카카오,+3628,+19813,54607,-47150,[v],-1650
'012330,현대모비스,+362,+10806,298828,-397500,[v],-11000
'272210,한화시스템,+1056,+7268,68813,-118400,[v],-5700
'005380,현대차,+279,+5758,206236,-471000,[v],-24000
'298040,효성중공업,+59,+4637,779600,-2509000,[v],-167000
'096770,SK이노베이션,+470,+4627,98365,+113100,[^],+1700
'161890,한국콜마,+473,+4239,89707,-77000,[v],-3200
'012510,더존비즈온,+553,+3833,69293,-119100,[v],-200
'017800,현대엘리베이터,+398,+3432,86294,-86000,[v],-1100
'062040,산일전기,+414,+3253,78499,-143500,[v],-5800
'086280,현대글로비스,+214,+2933,137314,-216000,[v],-15500
'036570,엔씨소프트,+145,+2686,184999,-222000,[v],-8000
'307950,현대오토에버,+138,+2168,157498,-376500,[v],-17500
'377300,카카오페이,+349,+2114,60614,-50800,[v],-2700
'016880,웅진,+6607,+1881,2847,+2730,[^],+10
'064400,LG씨엔에스,+227,+1850,81397,-59000,[v],-2100
'018260,삼성에스디에스,+112,+1797,160198,-153800,[v],-2500
'015760,한국전력,+610,+1762,28871,-42050,[v],-1850
'003550,LG,+221,+1674,75866,-84800,[v],-4200
'009150,삼성전기,+117,+1543,132138,-429000,[v],-5000
'005830,DB손해보험,+125,+1461,116999,-164300,[v],-8600
'103140,풍산,+118,+1254,105957,-89200,[v],-2500
'204320,HL만도,+345,+1146,33248,-50300,[v],-900
'033780,KT&G,+85,+1078,126550,-157200,[v],-800
'003530,한화투자증권,+1448,+1000,6909,-6870,[v],-320
'006800,미래에셋증권,+466,+968,20768,-62900,[v],-4200
'483650,달바글로벌,+52,+944,180589,-148300,[v],-6200
'181710,NHN,+237,+740,31246,+42000,[^],+150
'440910,WON 미국우주항공방산,+395,+737,18640,-25715,[v],-880
'008930,한미사이언스,+165,+730,44296,-37300,[v],-1100
'047810,한국항공우주,+69,+673,97244,-173600,[v],-12900
'000640,동아쏘시오홀딩스,+49,+606,123069,-96300,[v],-2100
'023590,다우기술,+186,+588,31588,-45000,[v],-3300
'011070,LG이노텍,+35,+535,154213,-309500,[v],-11000
'039490,키움증권,+25,+534,210384,-411500,[v],-23500
'071970,HD현대마린엔진,+97,+506,52351,-71600,[v],-5100
'375500,DL이앤씨,+95,+503,52954,+68600,[^],+2800
'001430,세아베스틸지주,+203,+497,24513,-67100,[v],-2400
'010120,LS ELECTRIC,+17,+465,281027,-777000,[v],-24000
'105840,우진,+427,+460,10771,-23400,[v],-1000
'282330,BGF리테일,+37,+445,120911,+137500,[^],+7200
'005940,NH투자증권,+218,+422,19409,-31150,[v],-3100
'267270,HD건설기계,+54,+402,74917,-126200,[v],-3900
'251270,넷마블,+66,+400,60503,-49900,[v],-2300
'453340,현대그린푸드,+186,+329,17685,-15940,[v],-140
'077970,STX엔진,+133,+328,24640,-31900,[v],-1600
'024720,콜마홀딩스,+199,+297,14920,-8920,[v],-260
'450080,에코프로머티,+66,+291,44458,-72100,[v],-1300
'103590,일진전기,+88,+287,32556,-71400,[v],-3700
'005385,현대차우,+18,+285,158463,-243500,[v],-13500
'003160,디아이,+158,+263,16624,-31350,[v],-3150
'381970,케이카,+187,+261,13954,-13960,[v],-230
'082740,한화엔진,+83,+254,30831,-44650,[v],-2000
'006260,LS,+14,+245,178079,-263000,[v],-5000
'039130,하나투어,+42,+225,53952,-40950,[v],-500
'025540,한국단자,+33,+213,64599,-75800,[v],-2900
'383220,F&F,+26,+202,78069,-62900,[v],-2100
'079900,전진건설로봇,+39,+198,50397,+54100,[^],+500
'002020,코오롱,+44,+177,39873,-66500,[v],-3300
'010690,화신,+198,+168,8496,-10790,[v],-420
'005610,SPC삼립,+29,+155,54056,-50100,[v],-700
'009900,명신산업,+178,+147,8291,-9490,[v],-310
'183190,아세아시멘트,+120,+146,12124,-10850,[v],-390
'019170,신풍제약,+84,+123,14720,-10490,[v],-540
'035510,신세계 I&C,+69,+118,17099,-19230,[v],-630
'009970,영원무역홀딩스,+9,+115,130677,+224500,[^],+2000
'028670,팬오션,+289,+114,3960,-4875,[v],-25
'005440,현대지에프홀딩스,+132,+113,8554,-14080,[v],-280
'003540,대신증권,+45,+111,24493,-36000,[v],-1850
'082640,동양생명,+152,+106,7002,-8770,[v],-230
'005880,대한해운,+598,+103,1726,-2260,[v],-55
'005720,넥센,+148,+91,6161,-6660,[v],-90
'034220,LG디스플레이,+75,+69,9187,-11140,[v],-360
'069960,현대백화점,+9,+67,72072,-79700,[v],-4800
'004690,삼천리,+5,+67,138614,-140800,[v],-6400
'060980,HL홀딩스,+16,+65,41082,-43400,[v],-1850
