종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'373220,LG에너지솔루션,-350,-14258,407114,+373000,▲,+2000
'006400,삼성SDI,-160,-6181,386039,-399500,▼,-3000
'138930,BNK금융지주,-3501,-5899,16848,+18800,▲,+320
'035420,NAVER,-184,-5114,277983,+221000,▲,+500
'483650,달바글로벌,-291,-4692,161460,+159000,▲,+4100
'402340,SK스퀘어,-81,-4614,567623,-604000,▼,-7000
'457190,이수스페셜티케미컬,-389,-4291,110309,-91300,▼,-1000
'034020,두산에너빌리티,-461,-4195,90974,+109600,▲,+3300
'017670,SK텔레콤,-542,-3986,73536,+78300,▲,+100
'022100,포스코DX,-761,-2920,38397,+32200,▲,+450
'012510,더존비즈온,-235,-2274,96641,+119300,▲,+200
'139130,iM금융지주,-1312,-2068,15758,+17310,▲,+510
'298040,효성중공업,-8,-1959,2533647,+2719000,▲,+26000
'000720,현대건설,-160,-1663,104006,-167200,▼,-2300
'352820,하이브,-38,-1437,376557,-347000,▼,-7500
'004020,현대제철,-449,-1411,31439,+37100,▲,+1250
'042700,한미반도체,-60,-1287,214974,+309500,▲,+2500
'207940,삼성바이오로직스,-7,-1243,1778685,+1602000,▲,+17000
'086280,현대글로비스,-46,-1141,250165,-230000,▼,-500
'00680K,미래에셋증권2우B,-697,-1125,16158,+21600,▲,+1400
'000100,유한양행,-103,-1112,108251,+99700,▲,+1000
'267270,HD건설기계,-100,-1071,107558,+133600,▲,+1900
'035720,카카오,-169,-1063,62759,+50300,▲,+300
'015760,한국전력,-183,-1062,58155,+49050,▲,+750
'249420,일동제약,-265,-1010,38078,-31200,▼,-200
'031210,서울보증보험,-187,-930,49729,-56300,▼,-200
'082740,한화엔진,-159,-873,54887,+49000,▲,+450
'007070,GS리테일,-390,-864,22160,+20500,▲,+550
'000270,기아,-53,-818,155043,-170200,▼,-300
'012030,DB,-4422,-798,1805,+1835,▲,+96
'114090,GKL,-597,-774,12975,+12280,▲,+270
'066570,LG전자,-75,-751,100020,+117300,▲,+1100
'055550,신한지주,-82,-716,87099,-96100,▼,-400
'032830,삼성생명,-36,-693,191626,-226500,▼,-4000
'011790,SKC,-58,-681,118149,+99300,▲,+200
'003670,포스코퓨처엠,-30,-675,223888,+198900,▲,+900
'267260,HD현대일렉트릭,-7,-664,900288,-957000,▼,-1000
'003490,대한항공,-265,-621,23397,+26150,▲,+1600
'068270,셀트리온,-29,-614,209639,-201000,▼,-1000
'006110,삼아알미늄,-162,-589,36228,-32450,▼,-2050
'029780,삼성카드,-104,-587,56249,+60200,▲,+400
'128940,한미약품,-12,-559,481373,+555000,▲,+36000
'105840,우진,-210,-545,25912,+31200,▲,+5050
'195870,해성디에스,-78,-527,67675,+58500,▲,+2500
'000150,두산,-6,-509,854076,+1169000,▲,+20000
'011070,LG이노텍,-20,-493,250896,+295500,▲,+9500
'001510,SK증권,-4966,-477,960,+2585,▲,+405
'126720,수산인더스트리,-184,-455,24714,+31150,▲,+3150
'307950,현대오토에버,-9,-431,473668,+429500,▲,+3500
'010950,S-Oil,-40,-420,105100,+111800,▲,+600
'071970,HD현대마린엔진,-47,-413,87990,+79600,▲,+2000
'377300,카카오페이,-66,-409,61806,+63700,▲,+3500
'039490,키움증권,-9,-406,446945,+464000,▲,+15000
'103590,일진전기,-59,-396,67189,+82300,▲,+200
'336260,두산퓨얼셀,-114,-389,33988,-42900,▼,-3000
'000810,삼성화재,-8,-379,500301,-476000,▼,-2500
'006490,인스코비,-5751,-374,650,+302,▲,+26
'000670,영풍,-56,-357,64125,+60300,▲,+4800
'489790,한화비전,-54,-347,64130,-86700,▼,-500
'001440,대한전선,-115,-347,30054,+30700,▲,+600
'024110,기업은행,-148,-326,21967,+24100,▲,+400
'353200,대덕전자,-50,-317,63251,+82800,▲,+5500
'326030,SK바이오팜,-25,-295,117879,+98300,▲,+800
'451800,한화리츠,-644,-294,4562,+5190,▲,+50
'005940,NH투자증권,-109,-291,26728,+35300,▲,+1900
'282330,BGF리테일,-22,-271,121487,+123100,▲,+2400
'000990,DB하이텍,-25,-269,106150,-87400,▼,-500
'003540,대신증권,-85,-265,31390,+40450,▲,+800
'259960,크래프톤,-10,-265,265210,+236000,▲,+4000
'334890,이지스밸류플러스리츠,-626,-261,4172,+4225,▲,+15
