종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'213420,덕산네오룩스,-913,-3908,42801,+47700,▲,+3200
'222800,심텍,-495,-2463,49722,+62500,▲,+2400
'058470,리노공업,-393,-2261,57500,-112000,▼,-5100
'450950,아스테라시스,-1283,-2015,15705,+11780,▲,+50
'067310,하나마이크론,-762,-1971,25846,+34750,▲,+1250
'101490,에스앤에스텍,-329,-1910,58006,-85700,▼,-200
'036930,주성엔지니어링,-582,-1824,31323,+72800,▲,+11800
'102710,이엔에프테크놀로지,-323,-1823,56427,-55400,▼,-1200
'145020,휴젤,-68,-1785,261450,+263500,▲,+1500
'138610,나이벡,-473,-1767,37349,+30400,▲,+800
'126340,비나텍,-349,-1716,49095,+143700,▲,+4300
'226950,올릭스,-194,-1703,87982,+185700,▲,+3900
'039030,이오테크닉스,-70,-1674,238417,+425000,▲,+12500
'005290,동진쎄미켐,-390,-1667,42722,+49850,▲,+1300
'083650,비에이치아이,-326,-1636,50256,+109800,▲,+5500
'357780,솔브레인,-57,-1578,277199,+430000,▲,+8000
'240810,원익IPS,-282,-1550,54924,+124000,▲,+3100
'356860,티엘비,-211,-1353,64113,-77400,▼,-2400
'064760,티씨케이,-74,-1316,177340,+253500,▲,+11000
'095340,ISC,-162,-1293,79758,+245000,▲,+500
'376300,디어유,-332,-1243,37460,+35950,▲,+200
'441270,파인엠텍,-1222,-1133,9267,+11360,▲,+710
'140860,파크시스템스,-47,-1118,238094,-272500,▼,-5000
'044490,태웅,-331,-1072,32390,+58600,▲,+13300
'263750,펄어비스,-294,-1067,36309,-41100,▼,-4900
'083450,GST,-394,-995,25284,30000,-,0
'196170,알테오젠,-22,-976,443969,-354000,▼,-6000
'086450,동국제약,-496,-918,18494,+18800,▲,+900
'321550,티움바이오,-1380,-889,6437,+10070,▲,+1520
'089030,테크윙,-130,-853,65391,-58000,▼,-500
'018290,브이티,-325,-848,26086,+15930,▲,+1280
'036620,감성코퍼레이션,-1634,-829,5073,-5430,▼,-50
'241710,코스메카코리아,-120,-799,66490,+77500,▲,+3700
'226590,엠디바이스,-456,-794,17406,-36200,▼,-50
'259630,엠플러스,-523,-784,15002,+13500,▲,+440
'166090,하나머티리얼즈,-161,-716,44372,+62000,▲,+2900
'035900,JYP Ent.,-92,-670,72760,-66800,▼,-100
'257720,실리콘투,-150,-656,43770,+38600,▲,+2100
'033500,동성화인텍,-218,-633,28988,+26650,▲,+400
'295310,에이치브이엠,-250,-617,24635,92200,-,0
'336570,원텍,-687,-595,8661,+7070,▲,+150
'347700,스피어,-541,-527,9741,-45250,▼,-600
'251370,와이엠티,-418,-526,12592,+12800,▲,+400
'488280,에스투더블유,-283,-523,18518,-15540,▼,-160
'051360,토비스,-288,-436,15157,+16770,▲,+820
'023160,태광,-168,-431,25622,+35200,▲,+6300
'272110,케이엔제이,-160,-426,26683,-36400,▼,-1650
'084370,유진테크,-49,-417,85074,-129200,▼,-2700
'041510,에스엠,-34,-403,118243,+98000,▲,+900
'403870,HPSP,-111,-399,36033,-51200,▼,-500
'440110,파두,-180,-393,21786,+59200,▲,+2200
'131290,티에스이,-75,-390,51717,-121400,▼,-3400
