종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'105560,KB금융,-716,-7565,105725,-146700,[v],-5500
'055550,신한지주,-1142,-6679,58492,-90900,[v],-2600
'003490,대한항공,-2945,-6583,22352,-24450,[v],-850
'000880,한화,-518,-4835,93408,-108600,[v],-2900
'003670,포스코퓨처엠,-312,-4218,135357,+218000,[^],+9000
'462870,시프트업,-799,-4179,52312,-31750,[v],-550
'086790,하나금융지주,-461,-3549,77053,-107500,[v],-2900
'035420,NAVER,-172,-3381,196585,-207500,[v],-5000
'066970,엘앤에프,-633,-3332,52681,+156800,[^],+1500
'373220,LG에너지솔루션,-106,-3243,305203,+409500,[^],+15000
'002380,KCC,-84,-2707,322666,-503000,[v],-22000
'030200,KT,-517,-2681,51821,-60500,[v],-300
'090430,아모레퍼시픽,-197,-2585,131220,-140600,[v],-3800
'010120,LS ELECTRIC,-98,-2558,261205,-777000,[v],-24000
'005070,코스모신소재,-611,-2194,35937,+53400,[^],+1700
'009830,한화솔루션,-594,-2152,36253,+35800,[^],+150
'017670,SK텔레콤,-385,-2074,53946,-78100,[v],-1800
'139480,이마트,-242,-2025,83606,-97500,[v],-2500
'001120,LX인터내셔널,-673,-1947,28945,+47000,[^],+600
'011780,금호석유화학,-160,-1932,120752,-120300,[v],-6200
'298040,효성중공업,-27,-1812,677715,-2509000,[v],-167000
'267250,HD현대,-143,-1759,123294,-247000,[v],-10500
'336260,두산퓨얼셀,-840,-1619,19262,-36150,[v],-2000
'271560,오리온,-139,-1557,112056,-126900,[v],-7600
'004370,농심,-38,-1508,397341,-367000,[v],-8500
'001800,오리온홀딩스,-683,-1495,21879,-23500,[v],-1700
'300720,한일시멘트,-791,-1485,18763,-16450,[v],-80
'023530,롯데쇼핑,-192,-1463,76157,-107200,[v],-7200
'000150,두산,-24,-1442,589208,-1116000,[v],-87000
'010060,OCI홀딩스,-181,-1436,79158,+193100,[^],+14300
'051900,LG생활건강,-41,-1398,341903,-242000,[v],-5500
'002790,아모레퍼시픽홀딩스,-464,-1311,28233,-28400,[v],-950
'000815,삼성화재우,-38,-1194,317017,-367000,[v],-12500
'139130,iM금융지주,-1036,-1187,11459,-16950,[v],-720
'011790,SKC,-125,-1167,93367,-96000,[v],-2700
'006260,LS,-64,-1114,175351,-263000,[v],-5000
'003230,삼양식품,-9,-1113,1194049,-1169000,[v],-14000
'088350,한화생명,-3281,-1086,3311,-4560,[v],-160
'499790,GS피앤엘,-309,-1038,33553,-43750,[v],-4250
'241560,두산밥캣,-203,-1031,50769,-58200,[v],-1400
'112610,씨에스윈드,-197,-1006,51206,+63200,[^],+3000
'090460,비에이치,-741,-928,12521,-21200,[v],-500
'011070,LG이노텍,-60,-901,149804,-309500,[v],-11000
'097950,CJ제일제당,-37,-898,244437,+218000,[^],+3500
'096770,SK이노베이션,-95,-887,93596,+113100,[^],+1700
'204320,HL만도,-240,-835,34751,-50300,[v],-900
'004000,롯데정밀화학,-209,-814,38941,-49950,[v],-1850
'035250,강원랜드,-465,-806,17352,-17900,[v],-360
'005880,대한해운,-4817,-787,1633,-2260,[v],-55
'009150,삼성전기,-59,-782,131734,-429000,[v],-5000
'000500,가온전선,-106,-753,70714,-103800,[v],-5500
'00088K,한화3우B,-187,-745,39930,-44150,[v],-1450
'036460,한국가스공사,-194,-739,38082,-34950,[v],-450
'069260,TKG휴켐스,-441,-724,16427,-17880,[v],-320
'000370,한화손해보험,-1288,-715,5550,-6690,[v],-80
'178920,PI첨단소재,-378,-706,18676,-22000,[v],-2150
'004020,현대제철,-232,-683,29420,-34500,[v],-500
'005180,빙그레,-75,-642,85995,-72000,[v],-2200
'005850,에스엘,-190,-623,32705,-56900,[v],-2900
'001060,JW중외제약,-245,-584,23814,-31250,[v],-800
'207940,삼성바이오로직스,-6,-576,1008667,-1532000,[v],-74000
'025540,한국단자,-83,-534,64605,-75800,[v],-2900
'035720,카카오,-122,-528,43410,-47150,[v],-1650
'020560,아시아나항공,-531,-524,9868,-7020,[v],-40
'003550,LG,-70,-522,74660,-84800,[v],-4200
'241590,화승엔터프라이즈,-684,-520,7603,-4525,[v],-90
'086280,현대글로비스,-42,-508,119767,-216000,[v],-15500
'014680,한솔케미칼,-33,-499,152794,-266500,[v],-6500
'316140,우리금융지주,-237,-491,20658,-32400,[v],-1200
'093370,후성,-948,-480,5059,-7200,[v],-170
'105630,한세실업,-431,-478,11074,-11400,[v],-800
'454910,두산로보틱스,-87,-460,53027,-81000,[v],-3900
'000120,CJ대한통운,-51,-439,86291,-105000,[v],-3200
'456040,OCI,-72,-424,59261,+98800,[^],+5000
'195870,해성디에스,-172,-418,24276,-51100,[v],-3100
'001740,SK네트웍스,-952,-415,4358,-5200,[v],-160
'003280,흥아해운,-2500,-409,1634,+3065,[^],+115
'051915,LG화학우,-37,-406,109190,-153500,[v],-3000
'082740,한화엔진,-136,-388,28602,-44650,[v],-2000
'272450,진에어,-405,-379,9364,-6170,[v],-150
'009900,명신산업,-422,-360,8543,-9490,[v],-310
'006110,삼아알미늄,-175,-348,19880,+32000,[^],+3150
'272210,한화시스템,-67,-342,51416,-118400,[v],-5700
'008930,한미사이언스,-88,-341,38875,-37300,[v],-1100
'352820,하이브,-11,-331,309728,-303000,[v],-4000
'006400,삼성SDI,-18,-320,177473,+416000,[^],+10500
'020150,롯데에너지머티리얼즈,-140,-319,22727,+42250,[^],+150
'322000,HD현대에너지솔루션,-62,-307,49560,+135100,[^],+11900
'192650,드림텍,-489,-304,6215,-6540,[v],-300
'348950,제이알글로벌리츠,-1075,-291,2708,-1572,[v],-2
'000240,한국앤컴퍼니,-153,-290,18907,-24900,[v],-2000
'003090,대웅,-105,-281,26727,-24100,[v],-750
'022100,포스코DX,-103,-277,26896,-30100,[v],-450
'005300,롯데칠성,-23,-275,120919,-113700,[v],-4200
'489790,한화비전,-52,-268,51778,-75500,[v],-5000
