종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+3263,+32405,99320,-199800,▼,-700
'009150,삼성전기,+447,+10813,242066,-462000,▼,-17500
'0126Z0,삼성에피스홀딩스,+234,+9083,388462,+547000,▲,+15000
'007660,이수페타시스,+627,+9047,144398,-126900,▼,-2600
'003230,삼양식품,+49,+6530,1331937,+1147000,▲,+47000
'014680,한솔케미칼,+229,+5240,229191,+290000,▲,+6500
'020150,롯데에너지머티리얼즈,+1088,+4737,43554,+40800,▲,+3250
'017800,현대엘리베이터,+504,+4110,81633,+88400,▲,+1000
'278470,에이피알,+151,+3770,250306,-361500,▼,-7500
'005935,삼성전자우,+401,+3007,74985,-139200,▼,-5000
'068270,셀트리온,+156,+2918,186588,-201000,▼,-1000
'267260,HD현대일렉트릭,+34,+2656,783476,-957000,▼,-1000
'047810,한국항공우주,+232,+2549,109813,-186200,▼,-4200
'010130,고려아연,+21,+2402,1142361,-1605000,▼,-7000
'353200,대덕전자,+448,+2330,52030,+82800,▲,+5500
'055550,신한지주,+287,+2233,77746,-96100,▼,-400
'105560,KB금융,+172,+2104,122217,-153800,▼,-1900
'047050,포스코인터내셔널,+339,+1776,52332,+77700,▲,+5900
'015760,한국전력,+316,+1623,51305,+49050,▲,+750
'329180,HD현대중공업,+29,+1611,549272,-561000,▼,-6000
'010120,LS ELECTRIC,+31,+1421,454868,+889000,▲,+16000
'036570,엔씨소프트,+62,+1284,207837,+226000,▲,+5000
'161390,한국타이어앤테크놀로지,+213,+1236,58028,+57500,▲,+500
'204320,HL만도,+287,+1205,41961,+54000,▲,+1000
'336260,두산퓨얼셀,+332,+990,29818,-42900,▼,-3000
'002380,KCC,+24,+989,413637,+543000,▲,+9000
'175330,JB금융지주,+399,+943,23674,30200,-,0
'001040,CJ,+53,+939,176888,+207000,▲,+10000
'000500,가온전선,+130,+906,69822,+112700,▲,+1500
'021240,코웨이,+101,+900,89332,+74400,▲,+1400
'012510,더존비즈온,+77,+709,92208,+119300,▲,+200
'028260,삼성물산,+28,+634,226492,+299000,▲,+8000
'128940,한미약품,+13,+565,449986,+555000,▲,+36000
'012330,현대모비스,+18,+542,295467,-403500,▼,-9500
'486240,DAISHIN343 AI반도체&인프라액티브,+375,+504,13427,+23200,▲,+40
'307950,현대오토에버,+26,+484,184864,+429500,▲,+3500
'000070,삼양홀딩스,+80,+471,59079,+71900,▲,+2400
'000720,현대건설,+71,+440,61638,-167200,▼,-2300
'111770,영원무역,+48,+429,89337,+83300,▲,+2000
'005387,현대차2우B,+21,+410,197159,-264500,▼,-6000
'294870,HDC현대산업개발,+204,+399,19544,+24350,▲,+2800
'004370,농심,+8,+361,444100,+377500,▲,+6500
'086280,현대글로비스,+22,+360,160418,-230000,▼,-500
'352820,하이브,+12,+336,277701,-347000,▼,-7500
'030000,제일기획,+149,+335,22540,+21300,▲,+350
'001430,세아베스틸지주,+99,+269,27073,+65900,▲,+800
'020000,한섬,+172,+269,15640,+26900,▲,+1600
'062040,산일전기,+20,+269,136878,+157200,▲,+5500
'077970,STX엔진,+82,+252,30808,+34400,▲,+300
'003570,SNT다이내믹스,+59,+251,42336,-47700,▼,-350
'298020,효성티앤씨,+11,+246,223670,-369500,▼,-19000
'014830,유니드,+37,+236,63494,+85400,▲,+1800
'023530,롯데쇼핑,+31,+222,71360,+113100,▲,+5600
'085620,미래에셋생명,+245,+218,8887,-17030,▼,-850
'02826K,삼성물산우B,+13,+190,141716,+191000,▲,+3000
'017940,E1,+22,+183,83629,+109200,▲,+9500
'089860,롯데렌탈,+56,+181,32411,+32000,▲,+350
'139130,iM금융지주,+128,+181,14195,+17310,▲,+510
'005690,파미셀,+104,+175,16854,+16100,▲,+170
'003690,코리안리,+152,+171,11227,+13250,▲,+150
'000100,유한양행,+13,+166,124142,+99700,▲,+1000
'194370,제이에스코퍼레이션,+154,+163,10619,+12140,▲,+280
'005850,에스엘,+43,+162,37510,-63500,▼,-1000
