종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'252990,샘씨엔에스,-8518,-6234,7319,+10470,▲,+30
'347850,디앤디파마텍,-228,-5106,223591,78900,-,0
'028300,HLB,-622,-2366,38064,+51300,▲,+900
'033340,좋은사람들,-7895,-1869,2368,+1721,▲,+11
'108490,로보티즈,-114,-1725,150745,-260500,▼,-6500
'440110,파두,-619,-1494,24141,+59200,▲,+2200
'122640,예스티,-549,-1119,20370,+28300,▲,+3650
'476040,오가노이드사이언스,-296,-1070,36182,+27200,▲,+950
'298380,에이비엘바이오,-91,-1005,110170,+190200,▲,+200
'032820,우리기술,-2279,-991,4348,-28400,▼,-550
'089030,테크윙,-166,-974,58559,-58000,▼,-500
'196170,알테오젠,-19,-957,498421,-354000,▼,-6000
'277810,레인보우로보틱스,-29,-904,310889,-668000,▼,-50000
'257720,실리콘투,-185,-846,45665,+38600,▲,+2100
'039200,오스코텍,-169,-784,46372,-56400,▼,-1100
'222800,심텍,-191,-721,37828,+62500,▲,+2400
'000250,삼천당제약,-28,-717,259260,+900000,▲,+105000
'101160,월덱스,-292,-706,24174,+31200,▲,+150
'049630,재영솔루텍,-7503,-685,913,+3080,▲,+15
'161580,필옵틱스,-166,-639,38435,-39050,▼,-1050
'357780,솔브레인,-22,-621,280339,+430000,▲,+8000
'950160,코오롱티슈진,-112,-563,50060,+98200,▲,+1000
'048470,대동스틸,-1500,-515,3430,+3350,▲,+135
'126340,비나텍,-87,-505,58247,+143700,▲,+4300
'380550,뉴로핏,-250,-503,20083,-22600,▼,-350
'121890,에스디시스템,-2333,-481,2062,1329,-,0
'058470,리노공업,-88,-476,54282,-112000,▼,-5100
'450950,아스테라시스,-365,-474,12993,+11780,▲,+50
'272110,케이엔제이,-175,-434,24791,-36400,▼,-1650
'425040,티이엠씨,-443,-406,9163,-10880,▼,-1010
'417200,LS머트리얼즈,-378,-379,10020,+25300,▲,+1550
'084110,휴온스글로벌,-80,-376,47096,-67300,▼,-900
'041510,에스엠,-26,-362,141621,+98000,▲,+900
'080220,제주반도체,-165,-340,20524,+44300,▲,+1400
'376270,HEM파마,-130,-337,26046,-69800,▼,-200
'010170,대한광통신,-2143,-332,1550,+7440,▲,+50
'160190,하이젠알앤엠,-70,-320,45959,-43600,▼,-10100
'092070,디엔에프,-196,-311,15881,+19970,▲,+280
'240810,원익IPS,-63,-296,47312,+124000,▲,+3100
'466100,클로봇,-101,-293,29144,+57000,▲,+800
'319660,피에스케이,-87,-277,31843,+85500,▲,+3000
'397030,에이프릴바이오,-83,-268,32469,+64800,▲,+2300
'100790,미래에셋벤처투자,-323,-255,7897,-22300,▼,-550
'092870,엑시콘,-166,-249,15058,-31250,▼,-500
'183300,코미코,-25,-248,99096,+119900,▲,+1000
'067310,하나마이크론,-119,-244,20559,+34750,▲,+1250
'082270,젬백스,-41,-241,58347,-38100,▼,-100
'348340,뉴로메카,-83,-236,28398,-67000,▼,-2700
'403870,HPSP,-66,-234,35277,-51200,▼,-500
'005290,동진쎄미켐,-57,-230,40359,+49850,▲,+1300
'166090,하나머티리얼즈,-55,-230,41622,+62000,▲,+2900
'445090,에이직랜드,-72,-228,31664,+28100,▲,+200
'365330,에스와이스틸텍,-643,-221,3433,+3710,▲,+310
'098460,고영,-141,-220,15636,-29050,▼,-650
'243840,신흥에스이씨,-410,-220,5366,+6480,▲,+280
'338840,와이바이오로직스,-138,-202,14567,-34600,▼,-1000
'474650,링크솔루션,-100,-198,19728,+62000,▲,+200
'195940,HK이노엔,-39,-188,48564,+52600,▲,+1200
'099320,쎄트렉아이,-26,-184,70505,-177800,▼,-8400
'179530,애드바이오텍,-474,-183,3858,+1923,▲,+132
'063080,컴투스홀딩스,-84,-183,21754,-18050,▼,-100
'214370,케어젠,-25,-182,74072,+111700,▲,+1700
'064260,다날,-161,-172,10700,+7310,▲,+200
'145020,휴젤,-6,-171,305177,+263500,▲,+1500
'389030,지니너스,-800,-170,2123,+6270,▲,+140
'192410,오늘이엔엠,-1138,-169,1482,+3020,-,+695
'177900,쓰리에이로직스,-216,-161,7455,-5950,▼,-40
'484590,삼양컴텍,-76,-153,20045,-12490,▼,-230
'074600,원익QnC,-63,-151,23991,+34300,▲,+550
'460930,현대힘스,-57,-151,26449,+18200,▲,+640
'121600,나노신소재,-31,-151,48688,+61800,▲,+1200
'194480,데브시스터즈,-26,-148,56053,-40250,▼,-250
'140860,파크시스템스,-5,-145,273670,-272500,▼,-5000
'446840,지슨,-675,-144,2126,+1405,▲,+4
'036810,에프에스티,-43,-143,33564,-42400,▼,-600
'095500,미래나노텍,-149,-143,9581,+9170,▲,+60
'204270,제이앤티씨,-65,-143,21948,+18010,▲,+80
'123010,알엔티엑스,-1229,-137,1117,+1400,▲,+3
'190510,나무가,-77,-136,17726,+18440,▲,+70
'101000,KS인더스트리,-902,-133,1479,+1182,▲,+126
'140410,메지온,-20,-133,66454,+91600,▲,+100
'272290,이녹스첨단소재,-52,-131,25156,+33250,▲,+1900
'475230,엔알비,-101,-128,12699,+24750,▲,+2700
'299660,셀리드,-315,-126,3998,2640,-,0
'0008Z0,에스엔시스,-29,-125,43033,+30300,▲,+400
'079370,제우스,-77,-122,15775,-17500,▼,-360
'112290,와이씨켐,-59,-121,20602,-26650,▼,-150
'488280,에스투더블유,-36,-121,33284,-15540,▼,-160
'441270,파인엠텍,-104,-118,11300,+11360,▲,+710
'086450,동국제약,-61,-118,19489,+18800,▲,+900
'475960,토모큐브,-25,-116,47334,+57900,▲,+3100
'041830,인바디,-41,-114,28187,+29650,▲,+1000
'053350,이니텍,-122,-113,9266,+3235,▲,+55
'085670,뉴프렉스,-200,-108,5417,+5710,▲,+360
'377480,마음AI,-47,-107,22564,+15720,▲,+190
'200670,휴메딕스,-17,-106,62904,+35700,▲,+550
'023760,한국캐피탈,-1327,-105,795,+1007,▲,+36
'084370,유진테크,-16,-105,67346,-129200,▼,-2700
'180400,DXVX,-445,-104,2330,+4925,▲,+505
'043100,알파AI,-649,-103,1586,-714,▼,-54
