종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'058470,리노공업,-1681,-15975,95041,-112000,▼,-5100
'456160,지투지바이오,-1773,-13859,78154,+88700,▲,+1800
'056080,유진로봇,-3573,-12239,34253,+28900,▲,+300
'445680,큐리옥스바이오시스템즈,-954,-11199,117396,-122800,▼,-8900
'950160,코오롱티슈진,-1152,-10745,93296,+98200,▲,+1000
'247540,에코프로비엠,-529,-10418,196916,+190100,▲,+400
'263750,펄어비스,-1783,-9512,53343,-41100,▼,-4900
'108490,로보티즈,-332,-8998,270665,-260500,▼,-6500
'0009K0,에임드바이오,-1417,-7625,53807,-55800,▼,-500
'376300,디어유,-1793,-7362,41053,+35950,▲,+200
'440110,파두,-1468,-7025,47867,+59200,▲,+2200
'458870,씨어스테크놀로지,-433,-6768,156215,-184800,▼,-4200
'240810,원익IPS,-601,-6504,108164,+124000,▲,+3100
'033340,좋은사람들,-31869,-6338,1989,+1721,▲,+11
'035900,JYP Ent.,-935,-6321,67620,-66800,▼,-100
'064260,다날,-7038,-6269,8908,+7310,▲,+200
'086520,에코프로,-342,-6099,178204,-150900,▼,-200
'025980,아난티,-6886,-6017,8738,+7450,▲,+80
'039200,오스코텍,-1023,-5290,51697,-56400,▼,-1100
'100790,미래에셋벤처투자,-1950,-5122,26268,-22300,▼,-550
'043260,성호전자,-2343,-4954,21146,+45000,▲,+5000
'064760,티씨케이,-233,-4838,207252,+253500,▲,+11000
'161580,필옵틱스,-934,-4484,48030,-39050,▼,-1050
'328130,루닛,-1077,-4361,40501,-36800,▼,-2100
'039030,이오테크닉스,-110,-4264,388515,+425000,▲,+12500
'107640,한중엔시에스,-876,-4249,48526,+52000,▲,+300
'491000,리브스메드,-466,-3789,81251,-81500,▼,-200
'031980,피에스케이홀딩스,-472,-3413,72380,+111000,▲,+4200
'090360,로보스타,-448,-3398,75798,-64600,▼,-1100
'086390,유니테스트,-1810,-3153,17423,+19460,▲,+1140
'0001A0,덕양에너젠,-826,-2966,35892,-18170,▼,-30
'124500,아이티센글로벌,-657,-2954,44929,-61600,▼,-3600
'140670,알에스오토메이션,-1176,-2931,24912,-17980,▼,-180
'003380,하림지주,-1583,-2853,18026,+17700,▲,+2600
'397030,에이프릴바이오,-462,-2848,61702,+64800,▲,+2300
'448900,한국피아이엠,-423,-2740,64806,+120700,▲,+2200
'041190,우리기술투자,-3389,-2502,7382,-6770,▼,-30
'357780,솔브레인,-59,-2487,422423,+430000,▲,+8000
'030520,한글과컴퓨터,-1052,-2397,22789,+20700,▲,+200
'196170,알테오젠,-64,-2373,368304,-354000,▼,-6000
'126340,비나텍,-197,-2358,119604,+143700,▲,+4300
'077360,덕산하이메탈,-1866,-2251,12060,-11860,▼,-470
'067160,SOOP,-335,-2232,66655,+63100,▲,+500
'065170,비엘팜텍,-4106,-2138,5206,+3990,▲,+5
'006730,서부T&D,-1172,-2128,18155,14840,-,0
'027360,아주IB투자,-4113,-2081,5060,-7290,▼,-370
'272290,이녹스첨단소재,-479,-1955,40795,+33250,▲,+1900
'047770,코데즈컴바인,-5309,-1902,3583,4455,-,0
