종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'089030,테크윙,-1107,-4982,45007,-58000,▼,-500
'196170,알테오젠,-88,-4733,537529,-354000,▼,-6000
'388210,씨엠티엑스,-445,-4673,105000,+150100,▲,+100
'240810,원익IPS,-648,-3677,56719,+124000,▲,+3100
'102710,이엔에프테크놀로지,-596,-2473,41508,-55400,▼,-1200
'036810,에프에스티,-837,-2267,27088,-42400,▼,-600
'319660,피에스케이,-697,-2080,29838,+85500,▲,+3000
'084370,유진테크,-260,-2006,77232,-129200,▼,-2700
'226950,올릭스,-139,-1823,131570,+185700,▲,+3900
'356860,티엘비,-286,-1778,62129,-77400,▼,-2400
'067310,하나마이크론,-632,-1435,22693,+34750,▲,+1250
'160190,하이젠알앤엠,-277,-1274,45970,-43600,▼,-10100
'064760,티씨케이,-86,-1237,144094,+253500,▲,+11000
'095340,ISC,-140,-1143,81386,+245000,▲,+500
'183300,코미코,-134,-1103,82439,+119900,▲,+1000
'357780,솔브레인,-46,-1055,231413,+430000,▲,+8000
'403870,HPSP,-369,-1049,28441,-51200,▼,-500
'222800,심텍,-211,-1036,49064,+62500,▲,+2400
'247540,에코프로비엠,-68,-957,139901,+190100,▲,+400
'095610,테스,-219,-840,38429,-65500,▼,-600
'078350,한양디지텍,-372,-801,21533,+27400,▲,+400
'277810,레인보우로보틱스,-21,-767,369061,-668000,▼,-50000
'074600,원익QnC,-397,-743,18732,+34300,▲,+550
'304100,솔트룩스,-259,-703,27120,-23300,▼,-300
'086900,메디톡스,-58,-700,121126,+107500,▲,+1800
'214430,아이쓰리시스템,-97,-647,66894,+96600,▲,+200
'170920,엘티씨,-397,-630,15858,-34000,▼,-100
'348210,넥스틴,-104,-626,60094,-79800,▼,-200
'078600,대주전자재료,-88,-614,69885,+127500,▲,+7800
'287840,인투셀,-100,-613,61308,-47450,▼,-150
'281740,레이크머티리얼즈,-476,-602,12661,+19980,▲,+160
'007390,네이처셀,-249,-589,23654,+18060,▲,+340
'112040,위메이드,-238,-583,24478,-22000,▼,-100
'131970,두산테스나,-134,-547,40831,+99900,▲,+8000
'440110,파두,-243,-543,22312,+59200,▲,+2200
'131290,티에스이,-112,-524,46636,-121400,▼,-3400
'028300,HLB,-112,-497,44534,+51300,▲,+900
'161580,필옵틱스,-129,-494,38446,-39050,▼,-1050
'476060,온코닉테라퓨틱스,-288,-492,17098,-23900,▼,-1200
'399720,가온칩스,-118,-490,41569,+66000,▲,+600
'058470,리노공업,-86,-474,55071,-112000,▼,-5100
'036930,주성엔지니어링,-171,-459,26836,+72800,▲,+11800
'033500,동성화인텍,-169,-443,26172,+26650,▲,+400
'115180,큐리언트,-146,-369,25272,-44750,▼,-300
'317330,덕산테코피아,-200,-354,17737,+15950,▲,+30
'101490,에스앤에스텍,-68,-298,43821,-85700,▼,-200
'232140,와이씨,-234,-287,12258,+21150,▲,+450
'290650,엘앤씨바이오,-53,-276,52493,+75700,▲,+300
'328130,루닛,-80,-276,34304,-36800,▼,-2100
'218410,RFHIC,-100,-275,27505,+81600,▲,+2900
'394280,오픈엣지테크놀로지,-265,-275,10360,+16820,▲,+860
'300080,플리토,-164,-264,16037,-12270,▼,-260
'098460,고영,-148,-260,17576,-29050,▼,-650
'166090,하나머티리얼즈,-65,-245,37851,+62000,▲,+2900
'082920,비츠로셀,-85,-224,26472,-29100,▼,-1850
'425040,티이엠씨,-303,-215,7100,-10880,▼,-1010
'032500,케이엠더블유,-148,-214,14433,+32450,▲,+3250
'278280,천보,-38,-205,53760,+47300,▲,+300
'178320,서진시스템,-93,-203,21838,+48000,▲,+2600
'086520,에코프로,-24,-191,78298,-150900,▼,-200
'114840,아이패밀리에스씨,-122,-176,14462,+11700,▲,+510
'450950,아스테라시스,-128,-174,13597,+11780,▲,+50
'000250,삼천당제약,-8,-165,207743,+900000,▲,+105000
'036830,솔브레인홀딩스,-41,-152,37052,+52300,▲,+600
'104830,원익머트리얼즈,-47,-140,29589,-42500,▼,-700
'352480,씨앤씨인터내셔널,-43,-138,32011,+28050,▲,+1250
'039030,이오테크닉스,-6,-137,246689,+425000,▲,+12500
'034950,한국기업평가,-14,-136,98891,+101600,▲,+900
'121600,나노신소재,-24,-131,54091,+61800,▲,+1200
'397030,에이프릴바이오,-35,-129,37180,+64800,▲,+2300
'347850,디앤디파마텍,-12,-116,93514,78900,-,0
'060370,LS마린솔루션,-45,-114,25410,+31700,▲,+350
'171090,선익시스템,-23,-98,43292,-102400,▼,-1100
'148150,세경하이테크,-200,-96,4805,+4620,▲,+85
'158430,아톤,-140,-86,6162,+6520,▲,+120
'035900,JYP Ent.,-12,-80,66030,-66800,▼,-100
'019210,와이지-원,-156,-79,5037,-12550,▼,-260
'005290,동진쎄미켐,-21,-68,31894,+49850,▲,+1300
'377450,리파인,-50,-61,12201,+11960,▲,+10
'101360,에코앤드림,-29,-59,20306,+17340,▲,+40
'119850,지엔씨에너지,-21,-58,28023,+35400,▲,+1750
'058610,에스피지,-14,-54,38611,-120300,▼,-2900
'114810,한솔아이원스,-20,-25,12564,-15260,▼,-340
'006730,서부T&D,-15,-19,12528,14840,-,0
'067390,아스트,-85,-5,588,+760,▲,+16
'488900,비츠로넥스텍,-4,-5,12897,-18960,▼,-660
'267980,매일유업,-1,-4,35540,+37150,▲,+450
'0068Y0,비엔케이제3호스팩,-12,-3,2959,2025,-,0
