종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,-216,-8313,385648,-354000,▼,-6000
'000250,삼천당제약,-229,-7860,343677,+900000,▲,+105000
'035900,JYP Ent.,-719,-4976,69218,-66800,▼,-100
'099320,쎄트렉아이,-148,-2140,144912,-177800,▼,-8400
'005290,동진쎄미켐,-508,-2053,40450,+49850,▲,+1300
'247540,에코프로비엠,-116,-2031,174665,+190100,▲,+400
'041510,에스엠,-174,-1893,108575,+98000,▲,+900
'084370,유진테크,-197,-1469,74691,-129200,▼,-2700
'006730,서부T&D,-978,-1450,14821,14840,-,0
'089030,테크윙,-383,-1405,36654,-58000,▼,-500
'281740,레이크머티리얼즈,-702,-1403,19988,+19980,▲,+160
'095610,테스,-223,-1058,47419,-65500,▼,-600
'058470,리노공업,-145,-982,67515,-112000,▼,-5100
'030520,한글과컴퓨터,-381,-905,23739,+20700,▲,+200
'102710,이엔에프테크놀로지,-183,-904,49359,-55400,▼,-1200
'240810,원익IPS,-110,-834,75991,+124000,▲,+3100
'376300,디어유,-232,-789,34071,+35950,▲,+200
'067310,하나마이크론,-284,-729,25688,+34750,▲,+1250
'272290,이녹스첨단소재,-259,-708,27326,+33250,▲,+1900
'319660,피에스케이,-172,-678,39522,+85500,▲,+3000
'218410,RFHIC,-196,-673,34404,+81600,▲,+2900
'420770,기가비스,-115,-595,51746,+78700,▲,+300
'058970,엠로,-157,-578,36837,-30550,▼,-200
'126340,비나텍,-66,-570,86175,+143700,▲,+4300
'101490,에스앤에스텍,-86,-559,65027,-85700,▼,-200
'131290,티에스이,-75,-544,72815,-121400,▼,-3400
'039030,이오테크닉스,-14,-421,294355,+425000,▲,+12500
'464080,에스오에스랩,-150,-409,27290,+17120,▲,+440
'452430,사피엔반도체,-108,-390,36101,-34900,▼,-1150
'358570,지아이이노베이션,-234,-337,14372,-14590,▼,-30
'035760,CJ ENM,-50,-323,64662,+62500,▲,+900
'388720,유일로보틱스,-28,-303,109117,-100200,▼,-700
'013030,하이록코리아,-95,-299,31559,+37700,▲,+2400
'025980,아난티,-350,-271,7740,+7450,▲,+80
'015750,성우하이텍,-346,-257,7444,+9830,▲,+630
'014620,성광벤드,-88,-255,28967,+37500,▲,+5750
'023160,태광,-101,-255,25208,+35200,▲,+6300
'036540,SFA반도체,-426,-223,5228,+7100,▲,+30
'090710,휴림로봇,-120,-218,18200,-14020,▼,-310
'494120,큐리오시스,-35,-216,62494,-66100,▼,-2100
'060370,LS마린솔루션,-65,-181,27767,+31700,▲,+350
'093320,케이아이엔엑스,-13,-172,130425,-102700,▼,-200
'170920,엘티씨,-68,-162,23794,-34000,▼,-100
'357780,솔브레인,-5,-159,324629,+430000,▲,+8000
'327260,RF머트리얼즈,-59,-153,26091,+73900,▲,+13400
'099190,아이센스,-100,-152,15248,+20550,▲,+250
'104830,원익머트리얼즈,-39,-144,36838,-42500,▼,-700
'058610,에스피지,-13,-130,103536,-120300,▼,-2900
'206640,바디텍메드,-100,-126,12620,+11840,▲,+250
'041830,인바디,-36,-107,29829,+29650,▲,+1000
'124500,아이티센글로벌,-27,-104,38455,-61600,▼,-3600
'230240,에치에프알,-77,-104,13564,+27000,▲,+1500
'033500,동성화인텍,-36,-96,26719,+26650,▲,+400
'085660,차바이오텍,-57,-93,16269,+19020,▲,+270
'263750,펄어비스,-21,-92,43756,-41100,▼,-4900
'114810,한솔아이원스,-80,-91,11379,-15260,▼,-340
'122870,와이지엔터테인먼트,-12,-84,70698,+60200,▲,+100
'119610,인터로조,-50,-77,15498,+18970,▲,+580
'183300,코미코,-6,-58,98555,+119900,▲,+1000
'108380,대양전기공업,-18,-49,27262,+28450,▲,+1150
'091580,상신이디피,-30,-43,14477,+18500,▲,+990
'481070,에이유브랜즈,-17,-43,26053,+18290,▲,+250
'123410,코리아에프티,-50,-41,8279,-7250,▼,-80
'110990,디아이티,-20,-35,17383,21750,-,0
'036800,나이스정보통신,-14,-32,23424,+27000,▲,+350
'064800,포니링크,-300,-24,812,-629,▼,-49
'005710,대원산업,-14,-18,12845,+13170,▲,+180
'096530,씨젠,-7,-17,24476,+22800,▲,+650
'418470,KT밀리의서재,-10,-14,13770,+13550,▲,+200
'347700,스피어,-3,-6,22434,-45250,▼,-600
'053060,세동,-35,-5,1454,+1224,▲,+4
'178320,서진시스템,-1,-4,31813,+48000,▲,+2600
'314130,지놈앤컴퍼니,-3,-3,9523,+8960,▲,+500
'490470,세미파이브,-1,-3,25990,-30900,▼,-350
'089890,코세스,-1,-1,26808,-25550,▼,-1250
'136540,윈스테크넷,-1,-1,11210,+11650,▲,+210
'213420,덕산네오룩스,-0,-1,36524,+47700,▲,+3200
'403850,더핑크퐁컴퍼니,-0,-1,24000,+17930,▲,+190
'282720,금양그린파워,-1,-1,10645,+16570,▲,+270
'297090,씨에스베어링,-1,-1,5886,+8620,▲,+740
'322310,오로스테크놀로지,-0,-0,24375,+33050,▲,+50
'389260,대명에너지,-0,-0,17500,+23450,▲,+2750
