종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,-635,-28987,456254,-354000,▼,-6000
'298380,에이비엘바이오,-414,-8083,195306,+190200,▲,+200
'108490,로보티즈,-208,-6132,295468,-260500,▼,-6500
'226950,올릭스,-484,-5743,118609,+185700,▲,+3900
'277810,레인보우로보틱스,-106,-4616,435638,-668000,▼,-50000
'456160,지투지바이오,-400,-3293,82355,+88700,▲,+1800
'348210,넥스틴,-393,-2892,73564,-79800,▼,-200
'257720,실리콘투,-656,-2734,41678,+38600,▲,+2100
'005290,동진쎄미켐,-702,-2577,36689,+49850,▲,+1300
'214450,파마리서치,-63,-2530,400168,+327500,▲,+7000
'098460,고영,-921,-2477,26903,-29050,▼,-650
'376300,디어유,-720,-2337,32469,+35950,▲,+200
'039200,오스코텍,-379,-2149,56736,-56400,▼,-1100
'236200,슈프리마,-539,-2022,37541,-51100,▼,-400
'338840,와이바이오로직스,-732,-1877,25644,-34600,▼,-1000
'474650,링크솔루션,-419,-1859,44325,+62000,▲,+200
'095610,테스,-477,-1837,38493,-65500,▼,-600
'247540,에코프로비엠,-115,-1824,158803,+190100,▲,+400
'030530,원익홀딩스,-624,-1808,28967,+34350,▲,+1850
'389650,넥스트바이오메디컬,-200,-1796,89764,+79100,▲,+3100
'468530,프로티나,-171,-1690,98935,-80500,▼,-1300
'358570,지아이이노베이션,-816,-1495,18319,-14590,▼,-30
'033500,동성화인텍,-600,-1488,24790,+26650,▲,+400
'095340,ISC,-123,-1329,107722,+245000,▲,+500
'058470,리노공업,-192,-1246,65084,-112000,▼,-5100
'0054V0,엔에이치스팩32호,-2420,-1214,5017,+2075,▲,+10
'141080,리가켐바이오,-65,-1200,183937,+213000,▲,+13100
'204270,제이앤티씨,-617,-1179,19116,+18010,▲,+80
'240810,원익IPS,-191,-1166,61005,+124000,▲,+3100
'214150,클래시스,-161,-882,54736,+53700,▲,+1200
'356860,티엘비,-134,-870,64894,-77400,▼,-2400
'437730,삼현,-196,-841,42958,-55400,▼,-600
'064760,티씨케이,-57,-831,145258,+253500,▲,+11000
