종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-1597,-11433,71605,-177000,[v],-2700
'402340,SK스퀘어,-662,-8963,135480,-513000,[v],-31000
'000660,SK하이닉스,-209,-5171,247589,-877000,[v],-45000
'017800,현대엘리베이터,-499,-3955,79255,-86000,[v],-1100
'373220,LG에너지솔루션,-89,-3352,376418,+409500,[^],+15000
'006260,LS,-203,-3060,150973,-263000,[v],-5000
'052690,한전기술,-282,-2955,104699,-154900,[v],-2100
'011200,HMM,-950,-2153,22648,-19570,[v],-90
'071050,한국금융지주,-147,-1849,126181,-210000,[v],-10000
'207940,삼성바이오로직스,-18,-1804,1021710,-1532000,[v],-74000
'322000,HD현대에너지솔루션,-413,-1774,42959,+135100,[^],+11900
'068270,셀트리온,-103,-1767,171903,-201000,[v],-5000
'039490,키움증권,-72,-1416,197198,-411500,[v],-23500
'001430,세아베스틸지주,-501,-1364,27217,-67100,[v],-2400
'064400,LG씨엔에스,-202,-1359,67328,-59000,[v],-2100
'005935,삼성전자우,-221,-1297,58677,-121100,[v],-5100
'377300,카카오페이,-201,-1249,62081,-50800,[v],-2700
'112610,씨에스윈드,-288,-1247,43363,+63200,[^],+3000
'009150,삼성전기,-76,-1176,154661,-429000,[v],-5000
'012510,더존비즈온,-158,-1014,64033,-119100,[v],-200
'496020,WON 전단채플러스액티브,-192,-987,51515,+51690,[^],+15
'001450,현대해상,-355,-980,27613,-31150,[v],-300
'034730,SK,-53,-952,179610,-324500,[v],-9500
'028050,삼성E&A,-318,-913,28716,+33350,[^],+250
'267270,HD건설기계,-95,-850,89320,-126200,[v],-3900
'035420,NAVER,-36,-800,224151,-207500,[v],-5000
'103590,일진전기,-214,-784,36726,-71400,[v],-3700
'353200,대덕전자,-342,-736,21512,-82700,[v],-2700
'006800,미래에셋증권,-384,-689,17912,-62900,[v],-4200
'004170,신세계,-41,-683,164777,-308000,[v],-29000
'161890,한국콜마,-83,-660,79865,-77000,[v],-3200
'006040,동원산업,-147,-633,43206,-38850,[v],-1150
'009420,한올바이오파마,-223,-629,28244,-58200,[v],-5100
'066570,LG전자,-81,-618,76286,-108600,[v],-3400
'010140,삼성중공업,-293,-562,19190,-24550,[v],-1450
'086790,하나금융지주,-64,-530,82774,-107500,[v],-2900
'030000,제일기획,-267,-523,19626,-19430,[v],-400
'128940,한미약품,-17,-484,282290,-522000,[v],-27000
'042660,한화오션,-41,-455,110648,-119100,[v],-4100
'051900,LG생활건강,-15,-450,301944,-242000,[v],-5500
'075580,세진중공업,-336,-439,13058,-16480,[v],-620
'004690,삼천리,-34,-436,127574,-140800,[v],-6400
'010120,LS ELECTRIC,-15,-386,262168,-777000,[v],-24000
'096770,SK이노베이션,-36,-378,105995,+113100,[^],+1700
'450080,에코프로머티,-69,-362,52222,-72100,[v],-1300
'097950,CJ제일제당,-15,-344,229683,+218000,[^],+3500
'195870,해성디에스,-134,-302,22482,-51100,[v],-3100
'042700,한미반도체,-32,-277,87606,-262500,[v],-13000
'036570,엔씨소프트,-14,-267,197038,-222000,[v],-8000
'413930,WON AI ESG액티브,-218,-253,11575,-20725,[v],-505
'003670,포스코퓨처엠,-16,-251,153917,+218000,[^],+9000
'005940,NH투자증권,-126,-237,18884,-31150,[v],-3100
'032640,LG유플러스,-158,-237,14985,-15390,[v],-710
'064960,SNT모티브,-70,-232,33276,-33100,[v],-700
'139130,iM금융지주,-164,-231,14027,-16950,[v],-720
'023530,롯데쇼핑,-33,-217,66187,-107200,[v],-7200
'028260,삼성물산,-13,-212,157191,-260500,[v],-8500
'039130,하나투어,-39,-209,53656,-40950,[v],-500
'475150,SK이터닉스,-92,-200,21693,+58300,[^],+5900
'316140,우리금융지주,-76,-188,24815,-32400,[v],-1200
'017670,SK텔레콤,-33,-188,56053,-78100,[v],-1800
'443060,HD현대마린솔루션,-9,-175,188791,-178300,[v],-5600
'029780,삼성카드,-34,-171,49932,-53900,[v],-1100
'451060,1Q 200액티브,-120,-167,13954,-25430,[v],-770
'024110,기업은행,-83,-161,19269,-22100,[v],-1450
'017940,E1,-21,-161,75125,+102000,[^],+500
'000120,CJ대한통운,-19,-155,82947,-105000,[v],-3200
'001740,SK네트웍스,-338,-153,4531,-5200,[v],-160
'086280,현대글로비스,-9,-150,168578,-216000,[v],-15500
'005180,빙그레,-21,-146,69880,-72000,[v],-2200
'093050,LF,-76,-144,18982,+24400,[^],+750
