종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'226950,올릭스,+279,+3775,135363,+185700,▲,+3900
'196170,알테오젠,+75,+3315,439837,-354000,▼,-6000
'053800,안랩,+327,+2054,62744,+61800,▲,+500
'145020,휴젤,+78,+1909,245473,+263500,▲,+1500
'287840,인투셀,+263,+1694,64455,-47450,▼,-150
'041510,에스엠,+145,+1655,114084,+98000,▲,+900
'042520,한스바이오메드,+273,+906,33137,-52900,▼,-2800
'102940,코오롱생명과학,+132,+662,50276,-57400,▼,-900
'178320,서진시스템,+238,+624,26270,+48000,▲,+2600
'220100,퓨쳐켐,+189,+584,30871,21000,-,0
'036630,세종텔레콤,+400,+575,14358,+8380,▲,+310
'160190,하이젠알앤엠,+89,+531,59450,-43600,▼,-10100
'445680,큐리옥스바이오시스템즈,+51,+478,94556,-122800,▼,-8900
'306040,에스제이그룹,+726,+474,6535,-8500,▼,-50
'195940,HK이노엔,+80,+409,51183,+52600,▲,+1200
'331740,아우토크립트,+228,+401,17564,-17000,▼,-420
'347700,스피어,+306,+400,13071,-45250,▼,-600
'298380,에이비엘바이오,+21,+392,188052,+190200,▲,+200
'389470,인벤티지랩,+42,+367,87214,+80900,▲,+2100
'308430,셀비온,+144,+340,23705,+30450,▲,+3600
'397030,에이프릴바이오,+75,+339,44892,+64800,▲,+2300
'003380,하림지주,+288,+310,10785,+17700,▲,+2600
'084370,유진테크,+40,+296,73240,-129200,▼,-2700
'089970,브이엠,+105,+289,27667,-47800,▼,-1000
'098460,고영,+114,+285,25047,-29050,▼,-650
'298830,슈어소프트테크,+372,+271,7303,+7580,▲,+320
'174900,앱클론,+72,+263,36575,-78300,▼,-1500
'222800,심텍,+51,+261,51203,+62500,▲,+2400
'950160,코오롱티슈진,+35,+260,73882,+98200,▲,+1000
'234030,싸이닉솔루션,+287,+250,8736,+7290,▲,+40
'462860,더즌,+628,+243,3876,+3720,▲,+75
'060370,LS마린솔루션,+65,+209,32267,+31700,▲,+350
'000250,삼천당제약,+8,+202,256765,+900000,▲,+105000
'119610,인터로조,+114,+201,17659,+18970,▲,+580
'440110,파두,+90,+199,22069,+59200,▲,+2200
'006730,서부T&D,+157,+197,12577,14840,-,0
'083650,비에이치아이,+34,+190,56158,+109800,▲,+5500
'257720,실리콘투,+45,+187,41451,+38600,▲,+2100
'381620,제닉스로보틱스,+129,+173,13344,+10040,▲,+10
'214430,아이쓰리시스템,+25,+171,68672,+96600,▲,+200
'081180,쎄크,+120,+170,14172,-12450,▼,-200
'005710,대원산업,+115,+167,14518,+13170,▲,+180
'237690,에스티팜,+13,+164,127726,+150100,▲,+600
'043260,성호전자,+251,+161,6407,+45000,▲,+5000
'332570,PS일렉트로닉스,+315,+160,5092,+5370,▲,+260
'036890,진성티이씨,+113,+153,13575,+16910,▲,+790
'319660,피에스케이,+45,+138,30961,+85500,▲,+3000
'950250,테라뷰,+118,+134,11342,-8080,▼,-480
'115180,큐리언트,+47,+131,28039,-44750,▼,-300
'078340,컴투스,+42,+124,29233,+32600,▲,+700
'090710,휴림로봇,+206,+117,5670,-14020,▼,-310
'126340,비나텍,+15,+111,74443,+143700,▲,+4300
'396270,넥스트칩,+188,+107,5705,+4055,▲,+455
'388720,유일로보틱스,+12,+105,90464,-100200,▼,-700
'039030,이오테크닉스,+4,+102,248073,+425000,▲,+12500
'194700,노바렉스,+68,+99,14526,-13400,▼,-30
'204610,티쓰리,+515,+96,1863,+2660,▲,+65
'310210,보로노이,+5,+96,211145,+324500,▲,+4500
'090360,로보스타,+13,+94,74020,-64600,▼,-1100
'217330,싸이토젠,+171,+89,5191,+5360,▲,+825
'065680,우주일렉트로,+24,+88,37168,-29250,▼,-750
'336570,원텍,+111,+88,7983,+7070,▲,+150
'218410,RFHIC,+28,+88,31623,+81600,▲,+2900
'034950,한국기업평가,+9,+88,99511,+101600,▲,+900
'089030,테크윙,+21,+87,42089,-58000,▼,-500
'473980,노머스,+38,+85,22525,+19100,▲,+1240
'046120,오르비텍,+203,+84,4134,+13700,▲,+2720
'357780,솔브레인,+3,+84,260056,+430000,▲,+8000
'025320,시노펙스,+123,+82,6690,-5990,▼,-80
'476040,오가노이드사이언스,+20,+81,40581,+27200,▲,+950
'033790,피노,+144,+80,5577,-4850,▼,-100
'264850,이랜시스,+131,+78,5940,+6390,▲,+40
'058630,엠게임,+113,+77,6796,+5180,▲,+30
'214450,파마리서치,+2,+75,378152,+327500,▲,+7000
'232140,와이씨,+55,+75,13510,+21150,▲,+450
'389030,지니너스,+242,+74,3078,+6270,▲,+140
'086450,동국제약,+39,+71,18190,+18800,▲,+900
