종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'207940,삼성바이오로직스,+70,+12618,1798939,+1602000,▲,+17000
'105560,KB금융,+972,+12060,124064,-153800,▼,-1900
'021240,코웨이,+1001,+9107,91023,+74400,▲,+1400
'012330,현대모비스,+241,+8623,358296,-403500,▼,-9500
'204320,HL만도,+1604,+8499,52987,+54000,▲,+1000
'000270,기아,+692,+8378,121026,-170200,▼,-300
'278470,에이피알,+302,+8030,266182,-361500,▼,-7500
'017670,SK텔레콤,+1429,+7609,53264,+78300,▲,+100
'006260,LS,+382,+7442,194727,+305000,▲,+14500
'001440,대한전선,+2891,+6951,24047,+30700,▲,+600
'064400,LG씨엔에스,+1005,+6603,65701,+66800,▲,+1900
'079550,LIG넥스원,+158,+5975,378066,-664000,▼,-38000
'010120,LS ELECTRIC,+115,+5626,490287,+889000,▲,+16000
'003230,삼양식품,+43,+5346,1244896,+1147000,▲,+47000
'139480,이마트,+578,+5333,92255,+100200,▲,+5800
'015760,한국전력,+924,+4648,50331,+49050,▲,+750
'439260,대한조선,+594,+4539,76453,-91200,▼,-3700
'010950,S-Oil,+477,+4018,84236,+111800,▲,+600
'042700,한미반도체,+324,+3798,117244,+309500,▲,+2500
'483650,달바글로벌,+223,+3566,159722,+159000,▲,+4100
'006800,미래에셋증권,+1614,+3491,21631,+67900,▲,+1200
'068270,셀트리온,+183,+3411,186472,-201000,▼,-1000
'005387,현대차2우B,+161,+3334,206574,-264500,▼,-6000
'259960,크래프톤,+135,+3303,244060,+236000,▲,+4000
'383220,F&F,+417,+3245,77759,+62100,▲,+2000
'090430,아모레퍼시픽,+254,+3158,124202,+140000,▲,+5300
'039490,키움증권,+94,+2660,282650,+464000,▲,+15000
'316140,우리금융지주,+927,+2547,27480,+33800,▲,+200
'272210,한화시스템,+505,+2544,50370,-135800,▼,-5200
'005830,DB손해보험,+204,+2529,124238,+185300,▲,+800
'077970,STX엔진,+659,+2515,38133,+34400,▲,+300
'011070,LG이노텍,+81,+2317,284453,+295500,▲,+9500
'047810,한국항공우주,+203,+2215,109372,-186200,▼,-4200
'241560,두산밥캣,+359,+2199,61252,+63300,▲,+1500
'329180,HD현대중공업,+41,+2142,521852,-561000,▼,-6000
'005385,현대차우,+104,+2111,203364,-265000,▼,-4000
'271560,오리온,+199,+2109,105719,+135200,▲,+4600
'000100,유한양행,+183,+2107,115141,+99700,▲,+1000
'066570,LG전자,+224,+2087,93184,+117300,▲,+1100
'018260,삼성에스디에스,+120,+2078,173116,+162000,▲,+500
'000990,DB하이텍,+308,+2066,66989,-87400,▼,-500
'007810,코리아써키트,+583,+2001,34307,+64500,▲,+2400
'017960,한국카본,+600,+1933,32211,+49300,▲,+950
'352820,하이브,+62,+1854,298404,-347000,▼,-7500
'047050,포스코인터내셔널,+325,+1731,53318,+77700,▲,+5900
'003550,LG,+196,+1681,85613,+94500,▲,+4000
'005490,POSCO홀딩스,+55,+1675,303304,+343000,▲,+5000
'032350,롯데관광개발,+698,+1647,23586,+21550,▲,+600
