종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'483650,달바글로벌,-537,-9936,184875,-148300,[v],-6200
'249420,일동제약,-1004,-2345,23361,-29050,[v],-1200
'103590,일진전기,-497,-1899,38230,-71400,[v],-3700
'010130,고려아연,-21,-1732,824819,-1463000,[v],-20000
'000720,현대건설,-257,-1603,62364,-147600,[v],-2200
'439260,대한조선,-151,-1411,93459,-82100,[v],-3600
'034020,두산에너빌리티,-220,-1404,63797,-94300,[v],-3800
'082740,한화엔진,-267,-1127,42188,-44650,[v],-2000
'052690,한전기술,-97,-1030,106162,-154900,[v],-2100
'077970,STX엔진,-254,-880,34601,-31900,[v],-1600
'100840,SNT에너지,-145,-744,51484,+53300,[^],+5100
'066570,LG전자,-93,-710,76608,-108600,[v],-3400
'066970,엘앤에프,-83,-686,82731,+156800,[^],+1500
'035720,카카오,-99,-626,63361,-47150,[v],-1650
'008770,호텔신라,-127,-607,47996,-44950,[v],-2500
'267260,HD현대일렉트릭,-12,-562,485300,-879000,[v],-36000
'000150,두산,-10,-529,548679,-1116000,[v],-87000
'009270,신원,-2256,-429,1903,-1303,[v],-16
'003350,한국화장품제조,-73,-422,58135,-43700,[v],-2200
'009240,한샘,-95,-400,41900,-41900,[v],-1000
'010060,OCI홀딩스,-40,-369,93438,+193100,[^],+14300
'036570,엔씨소프트,-19,-368,196658,-222000,[v],-8000
'034310,NICE,-250,-319,12755,-13300,[v],-780
'001270,부국증권,-61,-317,52000,-75000,[v],-800
'000070,삼양홀딩스,-37,-304,82007,-67600,[v],-2900
'005810,풍산홀딩스,-76,-299,39517,-34800,[v],-550
'047040,대우건설,-689,-292,4247,+17340,[^],+80
'003540,대신증권,-116,-290,25032,-36000,[v],-1850
'001720,신영증권,-22,-287,127498,-192900,[v],-13100
'011790,SKC,-29,-282,98006,-96000,[v],-2700
'088980,맥쿼리인프라,-239,-276,11587,-11340,[v],-70
'028260,삼성물산,-15,-258,169416,-260500,[v],-8500
'484870,엠앤씨솔루션,-17,-258,149803,-99500,[v],-3700
'03473K,SK우,-18,-257,144255,-247500,[v],-5000
'071970,HD현대마린엔진,-32,-257,80514,-71600,[v],-5100
'192820,코스맥스,-12,-250,214108,-192000,[v],-13000
'001800,오리온홀딩스,-123,-247,20002,-23500,[v],-1700
'051600,한전KPS,-43,-231,53353,-57700,[v],-1300
'032830,삼성생명,-16,-226,140809,-220000,[v],-3000
'298040,효성중공업,-2,-224,1129444,-2509000,[v],-167000
'004000,롯데정밀화학,-50,-204,40935,-49950,[v],-1850
'064400,LG씨엔에스,-27,-179,66798,-59000,[v],-2100
'071050,한국금융지주,-13,-163,127637,-210000,[v],-10000
'003555,LG우,-27,-162,60137,-65000,[v],-3700
'011170,롯데케미칼,-25,-160,64342,-81700,[v],-1000
'003000,부광약품,-462,-158,3419,-9070,[v],-530
'450080,에코프로머티,-29,-149,51092,-72100,[v],-1300
'010690,화신,-163,-149,9183,-10790,[v],-420
'451800,한화리츠,-381,-148,3890,-5070,[v],-40
'139480,이마트,-18,-135,75273,-97500,[v],-2500
'272210,한화시스템,-29,-130,44242,-118400,[v],-5700
'334890,이지스밸류플러스리츠,-283,-120,4225,-4025,[v],-75
'000670,영풍,-30,-116,38788,-55900,[v],-3800
'175330,JB금융지주,-51,-115,22669,-30500,[v],-600
'000155,두산우,-3,-114,345570,-464500,[v],-33000
'138930,BNK금융지주,-73,-104,14226,-18260,[v],-420
'005389,현대차3우B,-6,-102,167306,-235000,[v],-10000
'000810,삼성화재,-2,-96,440505,443000,-,0
'0069M0,1Q 미국나스닥100,-89,-96,10780,-11655,[v],-230
'016880,웅진,-222,-95,4293,+2730,[^],+10
'000500,가온전선,-15,-95,61997,-103800,[v],-5500
'456040,OCI,-17,-93,55541,+98800,[^],+5000
'105560,KB금융,-8,-86,110817,-146700,[v],-5500
'079900,전진건설로봇,-16,-81,50752,+54100,[^],+500
'009410,태영건설,-410,-79,1923,-1798,[v],-39
'028050,삼성E&A,-28,-78,28188,+33350,[^],+250
'136490,선진,-63,-69,11027,-10050,[v],-340
'105840,우진,-60,-68,11352,-23400,[v],-1000
'499790,GS피앤엘,-14,-68,47357,-43750,[v],-4250
'003280,흥아해운,-397,-66,1673,+3065,[^],+115
'042660,한화오션,-7,-66,98140,-119100,[v],-4100
'322000,HD현대에너지솔루션,-16,-64,40992,+135100,[^],+11900
