종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
451800,한화리츠,KOSPI,,5190,+50,+0.97,-5080,+5190,-5070,117788,-84.33,932100000000,179600000
145020,휴젤,KOSDAQ,,267000,+5000,+1.91,262000,+269000,-250000,54035,-91.38,3285200000000,12304000
492220,KB제31호스팩,KOSDAQ,,2065,+10,+0.49,-2040,+2075,-2040,9333,+307.31,12800000000,6210000
328130,루닛,KOSDAQ,,36400,-2500,-6.43,38900,+40400,-36400,324778,+212.65,1066000000000,29285000
017650,대림제지,KOSDAQ,,8670,-30,-0.34,+8900,+8900,-8670,12325,-74.56,76200000000,8785000
005387,현대차2우B,KOSPI,,264500,-6000,-2.22,+271500,+272000,-264500,714002,+508.07,9248000000000,34964000
005385,현대차우,KOSPI,,265000,-4000,-1.49,+271500,+272500,-265000,159943,+157.87,6185400000000,23341000
250060,모비스,KOSDAQ,,4840,+60,+1.26,+4810,+4960,-4735,759439,-81.37,155700000000,32171000
347700,스피어,KOSDAQ,,44750,-1100,-2.40,-44950,+46300,-43850,2252772,+288.63,2111600000000,47187000
120110,코오롱인더,KOSPI,,70100,-400,-0.57,-70100,+72500,-69000,240823,+131.63,1929100000000,27519000
064760,티씨케이,KOSDAQ,,253000,+10500,+4.33,242500,+256500,-236000,95264,+125.00,2828400000000,11179000
488280,에스투더블유,KOSDAQ,,15640,-60,-0.38,+15940,+16090,-15530,60349,+120.51,168400000000,10769000
005420,코스모화학,KOSPI,,14620,+190,+1.32,+14560,+14680,-14350,150001,+113.41,561500000000,38408000
071320,지역난방공사,KOSPI,,93100,+3400,+3.79,+89800,+93500,89700,36586,+289.29,1078000000000,11579000
011210,현대위아,KOSPI,,84900,+700,+0.83,+85100,+86300,-84100,107288,+118.88,2308900000000,27195000
361610,SK아이이테크놀로지,KOSPI,,22200,+450,+2.07,+21950,+22750,+21950,141387,+112.79,1815700000000,81787000
051910,LG화학,KOSPI,,310000,+6500,+2.14,+310000,+312500,+306500,214904,+103.67,21883600000000,70592000
009155,삼성전기우,KOSPI,,183800,-6600,-3.47,+192900,+193000,-182700,47291,-85.84,534300000000,2907000
006730,서부T&D,KOSDAQ,,14840,0,0.00,+14880,+15740,14840,842068,+132.55,963500000000,64927000
007690,국도화학,KOSPI,,37800,+1350,+3.70,+37100,+37800,+36800,9708,+125.70,350100000000,9261000
267260,HD현대일렉트릭,KOSPI,,959000,+1000,+0.10,+971000,+974000,-952000,107776,-96.08,34569200000000,36047000
035720,카카오,KOSPI,,50000,0,0.00,+50100,+50600,-49900,1270502,+109.11,22138300000000,442766000
205100,엑셈,KOSDAQ,,1938,-1,-0.05,1939,+2010,-1932,583573,+116.62,138500000000,71462000
097230,HJ중공업,KOSPI,,28450,+650,+2.34,+28050,+29000,-27000,4040756,+141.83,2568900000000,90295000
095610,테스,KOSDAQ,,65800,-300,-0.45,+66700,+66800,-64700,247929,+144.40,1273900000000,19360000
065710,서호전기,KOSDAQ,,46350,+150,+0.32,46200,+46850,-46000,7023,-56.74,238700000000,5150000
000070,삼양홀딩스,KOSPI,,72700,+3200,+4.60,+70100,+72700,+70100,25116,+141.20,564400000000,7763000
