종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,-15480,-317812,205306,+190200,▲,+200
'058470,리노공업,-5218,-56168,107648,-112000,▼,-5100
'277810,레인보우로보틱스,-548,-42427,774850,-668000,▼,-50000
'214450,파마리서치,-603,-29590,490788,+327500,▲,+7000
'028300,HLB,-5234,-29495,56351,+51300,▲,+900
'357780,솔브레인,-374,-18181,486592,+430000,▲,+8000
'196170,알테오젠,-373,-15752,422692,-354000,▼,-6000
'295310,에이치브이엠,-1598,-14007,87665,92200,-,0
'263750,펄어비스,-2385,-13893,58245,-41100,▼,-4900
'214150,클래시스,-1455,-11083,76185,+53700,▲,+1200
'0001A0,덕양에너젠,-4188,-10608,25330,-18170,▼,-30
'083650,비에이치아이,-1340,-10096,75370,+109800,▲,+5500
'084370,유진테크,-743,-8577,115371,-129200,▼,-2700
'030530,원익홀딩스,-1875,-8279,44161,+34350,▲,+1850
'237690,에스티팜,-505,-8142,161238,+150100,▲,+600
'095610,테스,-1037,-7735,74596,-65500,▼,-600
'010170,대한광통신,-21532,-7656,3556,+7440,▲,+50
'456160,지투지바이오,-957,-7589,79343,+88700,▲,+1800
'215600,신라젠,-16794,-7554,4498,+3590,▲,+160
'319400,현대무벡스,-2265,-7379,32574,+30400,▲,+500
'064760,티씨케이,-311,-7337,235648,+253500,▲,+11000
'476830,알지노믹스,-453,-6963,153583,+215000,▲,+1000
'038500,삼표시멘트,-8695,-6574,7561,+17370,▲,+70
'058610,에스피지,-409,-6383,155963,-120300,▼,-2900
'388720,유일로보틱스,-431,-6284,145672,-100200,▼,-700
'056190,에스에프에이,-1819,-6262,34418,+29650,▲,+950
'491000,리브스메드,-795,-6209,78071,-81500,▼,-200
'347700,스피어,-2036,-5351,26284,-45250,▼,-600
'119850,지엔씨에너지,-1334,-4954,37138,+35400,▲,+1750
'376900,로킷헬스케어,-758,-4743,62602,+130700,▲,+2000
'200710,에이디테크놀로지,-1091,-4354,39890,+47250,▲,+650
'090360,로보스타,-484,-4163,86004,-64600,▼,-1100
'255220,SG,-15374,-4068,2646,+2845,▲,+125
'394800,쓰리빌리언,-2492,-3824,15344,+14740,▲,+60
'082270,젬백스,-843,-3726,44184,-38100,▼,-100
'036810,에프에스티,-740,-3724,50289,-42400,▼,-600
'240810,원익IPS,-290,-3590,123720,+124000,▲,+3100
'138610,나이벡,-956,-3512,36723,+30400,▲,+800
'264850,이랜시스,-3879,-3424,8827,+6390,▲,+40
'101170,우림피티에스,-1681,-3412,20295,+13770,▲,+290
'099320,쎄트렉아이,-166,-3365,202266,-177800,▼,-8400
'368770,파이버프로,-1931,-3361,17406,-16250,▼,-10
'298830,슈어소프트테크,-3623,-3272,9031,+7580,▲,+320
'049630,재영솔루텍,-6788,-3255,4795,+3080,▲,+15
'174900,앱클론,-460,-3079,66972,-78300,▼,-1500
'122870,와이지엔터테인먼트,-413,-3057,73930,+60200,▲,+100
'460930,현대힘스,-1685,-3026,17956,+18200,▲,+640
'018290,브이티,-1373,-2857,20810,+15930,▲,+1280
'456010,아이씨티케이,-1587,-2798,17635,+14370,▲,+300
'095340,ISC,-172,-2787,161773,+245000,▲,+500
'085660,차바이오텍,-1196,-2760,23069,+19020,▲,+270
'042000,카페24,-696,-2759,39672,+29600,▲,+400
'201490,미투온,-5770,-2711,4699,+3220,▲,+60
'031980,피에스케이홀딩스,-328,-2698,82369,+111000,▲,+4200
'140670,알에스오토메이션,-1111,-2632,23696,-17980,▼,-180
'451760,컨텍,-1224,-2619,21393,+17490,▲,+470
'114810,한솔아이원스,-1786,-2551,14289,-15260,▼,-340
'160190,하이젠알앤엠,-298,-2534,84978,-43600,▼,-10100
'482630,삼양엔씨켐,-785,-2483,31651,+18440,▲,+490
'459510,나우로보틱스,-771,-2460,31914,-21750,▼,-500
'050890,쏠리드,-2786,-2422,8694,+13120,▲,+220
'023160,태광,-834,-2393,28702,+35200,▲,+6300
'006910,보성파워텍,-3065,-2385,7783,+12850,▲,+730
'0009K0,에임드바이오,-413,-2359,57053,-55800,▼,-500
'080580,오킨스전자,-1730,-2313,13370,-20350,▼,-500
'241710,코스메카코리아,-241,-2301,95472,+77500,▲,+3700
'009520,포스코엠텍,-1110,-2294,20666,-17730,▼,-10
'059210,메타바이오메드,-4442,-2211,4977,+4540,▲,+30
'039440,에스티아이,-545,-2184,40053,+33700,▲,+550
'484810,티엑스알로보틱스,-940,-2182,23203,+16470,▲,+80
'218410,RFHIC,-426,-2141,50239,+81600,▲,+2900
'332570,PS일렉트로닉스,-3052,-2139,7011,+5370,▲,+260
'117730,티로보틱스,-839,-2125,25318,-19940,▼,-10
'140860,파크시스템스,-68,-2113,310221,-272500,▼,-5000
'253590,네오셈,-1302,-2105,16171,+19100,▲,+350
