종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-138,-10148,734380,-1006000,▼,-7000
'068270,셀트리온,-478,-10138,212144,-201000,▼,-1000
'009540,HD한국조선해양,-192,-8311,432056,-404500,▼,-9000
'352820,하이브,-213,-6967,327293,-347000,▼,-7500
'012450,한화에어로스페이스,-43,-5441,1265032,-1315000,▼,-60000
'042660,한화오션,-336,-4783,142173,-129500,▼,-500
'005930,삼성전자,-307,-4317,140521,-199800,▼,-700
'402340,SK스퀘어,-95,-3975,418989,-604000,▼,-7000
'017960,한국카본,-1060,-3809,35932,+49300,▲,+950
'006400,삼성SDI,-116,-3280,283123,-399500,▼,-3000
'373220,LG에너지솔루션,-82,-3164,384489,+373000,▲,+2000
'012330,현대모비스,-65,-2872,443315,-403500,▼,-9500
'051910,LG화학,-83,-2739,329333,+308000,▲,+4500
'055550,신한지주,-339,-2681,79175,-96100,▼,-400
'267260,HD현대일렉트릭,-29,-2679,912293,-957000,▼,-1000
'329180,HD현대중공업,-42,-2638,622765,-561000,▼,-6000
'069620,대웅제약,-137,-2247,164144,+160400,▲,+400
'047810,한국항공우주,-131,-2025,154054,-186200,▼,-4200
'128940,한미약품,-47,-1992,424704,+555000,▲,+36000
'079550,LIG넥스원,-36,-1990,554995,-664000,▼,-38000
'000880,한화,-160,-1936,121261,-121000,▼,-600
'307950,현대오토에버,-37,-1799,491130,+429500,▲,+3500
'071050,한국금융지주,-96,-1635,170820,+233500,▲,+4500
'003550,LG,-183,-1508,82553,+94500,▲,+4000
'353200,대덕전자,-297,-1308,43998,+82800,▲,+5500
'316140,우리금융지주,-449,-1255,27928,+33800,▲,+200
'139130,iM금융지주,-842,-1189,14126,+17310,▲,+510
'018880,한온시스템,-3778,-1167,3090,+4140,▲,+30
'035420,NAVER,-44,-1140,256477,+221000,▲,+500
'001430,세아베스틸지주,-160,-1092,68169,+65900,▲,+800
'009420,한올바이오파마,-229,-1082,47197,+55900,▲,+400
'000100,유한양행,-98,-1074,109311,+99700,▲,+1000
'003670,포스코퓨처엠,-57,-1071,187684,+198900,▲,+900
'0126Z0,삼성에피스홀딩스,-16,-1066,651814,+547000,▲,+15000
'086280,현대글로비스,-40,-1048,260477,-230000,▼,-500
'028260,삼성물산,-36,-1033,285132,+299000,▲,+8000
'249420,일동제약,-265,-1007,37999,-31200,▼,-200
'064960,SNT모티브,-264,-1006,38155,+32800,▲,+550
'033780,KT&G,-64,-921,143697,-156200,▼,-800
'105560,KB금융,-69,-891,128578,-153800,▼,-1900
'005830,DB손해보험,-72,-880,121596,+185300,▲,+800
'014680,한솔케미칼,-34,-806,237508,+290000,▲,+6500
'003230,삼양식품,-7,-792,1190988,+1147000,▲,+47000
'005387,현대차2우B,-32,-782,248048,-264500,▼,-6000
'032830,삼성생명,-46,-749,161864,-226500,▼,-4000
'071970,HD현대마린엔진,-80,-748,94006,+79600,▲,+2000
'066570,LG전자,-81,-745,91874,+117300,▲,+1100
'005090,SGC에너지,-362,-736,20336,+60600,▲,+8400
'005490,POSCO홀딩스,-22,-697,322860,+343000,▲,+5000
'010140,삼성중공업,-244,-695,28450,+28650,▲,+150
'009970,영원무역홀딩스,-35,-676,195078,-221000,▼,-500
'499790,GS피앤엘,-151,-674,44736,-48450,▼,-1300
'001450,현대해상,-256,-671,26269,+31300,▲,+1000
'064400,LG씨엔에스,-104,-641,61813,+66800,▲,+1900
'451060,1Q 200액티브,-275,-614,22311,-27950,▼,-50
'077970,STX엔진,-157,-591,37773,+34400,▲,+300
'017800,현대엘리베이터,-64,-564,87932,+88400,▲,+1000
'100090,SK오션플랜트,-279,-563,20155,+25550,-,+5870
'192400,쿠쿠홀딩스,-207,-562,27187,+28950,▲,+450
'030200,KT,-103,-545,53100,+60000,▲,+700
'175330,JB금융지주,-183,-447,24410,30200,-,0
'078930,GS,-75,-446,59698,+69200,▲,+3800
'161390,한국타이어앤테크놀로지,-73,-431,59005,+57500,▲,+500
'003030,세아제강지주,-36,-421,117234,+202000,▲,+25200
'035720,카카오,-71,-416,58695,+50300,▲,+300
'028050,삼성E&A,-161,-411,25489,+39800,▲,+7200
'086790,하나금융지주,-40,-391,97839,-112400,▼,-800
'012510,더존비즈온,-37,-341,93151,+119300,▲,+200
'001440,대한전선,-129,-335,25929,+30700,▲,+600
'306200,세아제강,-29,-332,115146,+149500,▲,+10600
'018670,SK가스,-14,-312,222485,+266500,▲,+17500
