종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+21478,+147952,68887,-177000,[v],-2700
'000660,SK하이닉스,+4430,+115397,260488,-877000,[v],-45000
'042660,한화오션,+6665,+81729,122623,-119100,[v],-4100
'064350,현대로템,+2174,+42799,196893,-179300,[v],-4900
'012450,한화에어로스페이스,+393,+36681,934014,-1298000,[v],-37000
'009150,삼성전기,+1332,+22408,168254,-429000,[v],-5000
'047810,한국항공우주,+1480,+14343,96935,-173600,[v],-12900
'457190,이수스페셜티케미컬,+2363,+9890,41857,-92200,[v],-2200
'272210,한화시스템,+1846,+9881,53527,-118400,[v],-5700
'012330,현대모비스,+295,+9495,322086,-397500,[v],-11000
'055550,신한지주,+1423,+9203,64670,-90900,[v],-2600
'005935,삼성전자우,+1566,+8829,56370,-121100,[v],-5100
'032640,LG유플러스,+6384,+8801,13787,-15390,[v],-710
'000720,현대건설,+1452,+8652,59583,-147600,[v],-2200
'079550,LIG넥스원,+153,+7701,504189,-669000,[v],-66000
'298040,효성중공업,+62,+7662,1233494,-2509000,[v],-167000
'105560,KB금융,+635,+6877,108306,-146700,[v],-5500
'068270,셀트리온,+381,+6502,170852,-201000,[v],-5000
'316140,우리금융지주,+2383,+5869,24633,-32400,[v],-1200
'042700,한미반도체,+690,+5724,82926,-262500,[v],-13000
'267260,HD현대일렉트릭,+114,+5683,497872,-879000,[v],-36000
'007660,이수페타시스,+805,+5338,66304,-105200,[v],-5300
'010130,고려아연,+62,+5173,828327,-1463000,[v],-20000
'161890,한국콜마,+683,+5116,74935,-77000,[v],-3200
'005387,현대차2우B,+283,+4894,172852,-246000,[v],-11000
'090430,아모레퍼시픽,+413,+4835,117019,-140600,[v],-3800
'062040,산일전기,+449,+4716,104928,-143500,[v],-5800
'004020,현대제철,+1470,+4592,31247,-34500,[v],-500
'009830,한화솔루션,+1570,+4365,27805,+35800,[^],+150
'103140,풍산,+365,+4328,118526,-89200,[v],-2500
'000810,삼성화재,+94,+4301,459048,443000,-,0
'075580,세진중공업,+2485,+4074,16398,-16480,[v],-620
'375500,DL이앤씨,+970,+4042,41669,+68600,[^],+2800
'035420,NAVER,+201,+4017,199854,-207500,[v],-5000
'192820,코스맥스,+187,+3858,206314,-192000,[v],-13000
'064400,LG씨엔에스,+524,+3553,67843,-59000,[v],-2100
'028260,삼성물산,+198,+3332,168015,-260500,[v],-8500
'017800,현대엘리베이터,+412,+3155,76490,-86000,[v],-1100
'005385,현대차우,+181,+3031,167875,-243500,[v],-13500
'282330,BGF리테일,+254,+2832,111518,+137500,[^],+7200
'267250,HD현대,+204,+2774,136085,-247000,[v],-10500
'402340,SK스퀘어,+188,+2709,144101,-513000,[v],-31000
'012510,더존비즈온,+343,+2650,77221,-119100,[v],-200
'000270,기아,+243,+2613,107543,-151100,[v],-4700
'071050,한국금융지주,+202,+2591,128065,-210000,[v],-10000
'377300,카카오페이,+454,+2566,56573,-50800,[v],-2700
'053690,한미글로벌,+1198,+2508,20933,+30500,[^],+4400
'483650,달바글로벌,+143,+2480,173153,-148300,[v],-6200
'032830,삼성생명,+166,+2391,144054,-220000,[v],-3000
'011200,HMM,+1035,+2336,22583,-19570,[v],-90
'000210,DL,+619,+2320,37480,-62300,[v],-300
'024110,기업은행,+1156,+2202,19050,-22100,[v],-1450
'323410,카카오뱅크,+885,+2154,24339,-24350,[v],-300
'001430,세아베스틸지주,+803,+2108,26251,-67100,[v],-2400
'001720,신영증권,+142,+2082,146195,-192900,[v],-13100
'051600,한전KPS,+413,+2067,50097,-57700,[v],-1300
'005490,POSCO홀딩스,+73,+2042,277992,-342500,[v],-500
'039490,키움증권,+98,+1972,200329,-411500,[v],-23500
'010950,S-Oil,+318,+1876,59017,-108800,[v],-900
'001040,CJ,+116,+1871,161222,-199000,[v],-7500
'051910,LG화학,+68,+1814,266699,+323000,[^],+10000
'036460,한국가스공사,+429,+1681,39178,-34950,[v],-450
'096770,SK이노베이션,+167,+1678,100446,+113100,[^],+1700
'000155,두산우,+50,+1641,329841,-464500,[v],-33000
'028050,삼성E&A,+556,+1597,28700,+33350,[^],+250
'035250,강원랜드,+730,+1306,17892,-17900,[v],-360
'100840,SNT에너지,+207,+1217,58830,+53300,[^],+5100
'285130,SK케미칼,+196,+1135,58059,-52600,[v],-2400
'034220,LG디스플레이,+952,+1116,11729,-11140,[v],-360
'086790,하나금융지주,+130,+1074,82910,-107500,[v],-2900
'006360,GS건설,+577,+1066,18462,-26050,[v],-300
'009155,삼성전기우,+133,+1004,75262,-165500,[v],-3700
'475150,SK이터닉스,+501,+997,19902,+58300,[^],+5900
'180640,한진칼,+86,+939,109113,-112100,[v],-5100
'000100,유한양행,+80,+918,114440,-98200,[v],-2200
'175330,JB금융지주,+357,+851,23854,-30500,[v],-600
'000370,한화손해보험,+1462,+826,5652,-6690,[v],-80
'014680,한솔케미칼,+51,+824,160990,-266500,[v],-6500
