종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'012450,한화에어로스페이스,+245,+23065,942811,-1315000,▼,-60000
'000660,SK하이닉스,+352,+22373,636216,-1006000,▼,-7000
'402340,SK스퀘어,+237,+8174,345393,-604000,▼,-7000
'079550,LIG넥스원,+150,+6418,428433,-664000,▼,-38000
'005930,삼성전자,+420,+5031,119725,-199800,▼,-700
'103140,풍산,+375,+4182,111600,-99300,▼,-600
'064350,현대로템,+152,+2879,189030,-180700,▼,-5600
'047810,한국항공우주,+212,+2466,116430,-186200,▼,-4200
'005490,POSCO홀딩스,+78,+2453,312906,+343000,▲,+5000
'066570,LG전자,+265,+2433,91721,+117300,▲,+1100
'006800,미래에셋증권,+962,+2259,23489,+67900,▲,+1200
'267270,HD건설기계,+195,+1985,102034,+133600,▲,+1900
'103590,일진전기,+348,+1930,55461,+82300,▲,+200
'175330,JB금융지주,+709,+1843,25991,30200,-,0
'0126Z0,삼성에피스홀딩스,+24,+1756,721880,+547000,▲,+15000
'012330,현대모비스,+41,+1511,366808,-403500,▼,-9500
'298040,효성중공업,+8,+1435,1839759,+2719000,▲,+26000
'010120,LS ELECTRIC,+29,+1380,471787,+889000,▲,+16000
'006260,LS,+62,+1282,205871,+305000,▲,+14500
'426150,WON 대한민국국고채액티브,+220,+1222,55636,-54165,▼,-70
'006400,삼성SDI,+44,+1212,276862,-399500,▼,-3000
'006650,대한유화,+83,+1194,144394,+135200,▲,+1200
'010060,OCI홀딩스,+101,+1171,115554,+205000,▲,+6800
'352820,하이브,+35,+1117,320667,-347000,▼,-7500
'032350,롯데관광개발,+475,+1079,22719,+21550,▲,+600
'025540,한국단자,+141,+954,67558,+76000,▲,+1700
'071970,HD현대마린엔진,+102,+945,92578,+79600,▲,+2000
'062040,산일전기,+67,+900,134298,+157200,▲,+5500
'007810,코리아써키트,+205,+891,43570,+64500,▲,+2400
'000150,두산,+11,+882,819321,+1169000,▲,+20000
'005380,현대차,+29,+874,299723,522000,-,0
'051910,LG화학,+24,+824,336896,+308000,▲,+4500
'022100,포스코DX,+226,+677,29989,+32200,▲,+450
'001120,LX인터내셔널,+201,+641,31903,+47300,▲,+2800
'017800,현대엘리베이터,+67,+593,88136,+88400,▲,+1000
'488720,WON 종합채권(AA-이상)액티브,+117,+593,50567,-49845,▼,-35
'329180,HD현대중공업,+11,+572,525830,-561000,▼,-6000
'002960,한국쉘석유,+13,+568,447704,-482000,▼,-16000
'204320,HL만도,+88,+492,55949,+54000,▲,+1000
'007660,이수페타시스,+40,+485,122034,-126900,▼,-2600
'003670,포스코퓨처엠,+25,+485,196723,+198900,▲,+900
'004020,현대제철,+154,+483,31330,+37100,▲,+1250
'336260,두산퓨얼셀,+158,+466,29535,-42900,▼,-3000
'180640,한진칼,+38,+463,120828,128000,-,0
'005300,롯데칠성,+31,+433,138692,+121200,▲,+4100
'042660,한화오션,+37,+427,115677,-129500,▼,-500
'085620,미래에셋생명,+455,+423,9290,-17030,▼,-850
'086280,현대글로비스,+22,+403,181850,-230000,▼,-500
'003490,대한항공,+176,+402,22819,+26150,▲,+1600
'395400,SK리츠,+667,+383,5744,+6310,▲,+200
'036570,엔씨소프트,+19,+374,201634,+226000,▲,+5000
'077970,STX엔진,+104,+361,34772,+34400,▲,+300
'365550,ESR켄달스퀘어리츠,+848,+359,4235,-4195,▼,-95
'010130,고려아연,+3,+351,1367152,-1605000,▼,-7000
'042700,한미반도체,+26,+341,129299,+309500,▲,+2500
'489790,한화비전,+78,+333,42898,-86700,▼,-500
'443060,HD현대마린솔루션,+17,+331,198438,+181500,▲,+3300
'069260,TKG휴켐스,+167,+313,18752,-18720,▼,-60
'010780,아이에스동서,+126,+297,23531,+31750,▲,+850
'293940,신한알파리츠,+510,+282,5542,-5830,▼,-80
