종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'125490,한라캐스트,-17794,-13707,7703,-14300,[v],-1170
'214450,파마리서치,-204,-13115,642917,-304500,[v],-9000
'419530,SAMG엔터,-1468,-8116,55277,-32950,[v],-1000
'336570,원텍,-4861,-4782,9839,-6930,[v],-250
'226950,올릭스,-750,-4144,55248,-187000,[v],-13500
'347850,디앤디파마텍,-306,-3985,130151,-71300,[v],-6300
'145020,휴젤,-130,-3950,304419,-247000,[v],-12500
'298380,에이비엘바이오,-503,-3908,77728,-171600,[v],-8500
'141080,리가켐바이오,-275,-3850,140049,-198700,[v],-14800
'222800,심텍,-1631,-3755,23021,-52200,[v],-4000
'108490,로보티즈,-455,-3476,76424,-242500,[v],-12500
'489460,바이오비쥬,-1873,-2889,15430,-8230,[v],-360
'356860,티엘비,-1082,-2774,25636,-67200,[v],-5900
'058470,리노공업,-393,-1790,45523,-99700,[v],-5200
'119850,지엔씨에너지,-587,-1771,30159,-31900,[v],-1300
'473980,노머스,-430,-1525,35465,-17150,[v],-330
'039200,오스코텍,-404,-1312,32487,-52200,[v],-2100
'424870,이뮨온시아,-2157,-1055,4890,-9000,[v],-760
'104460,디와이피엔에프,-560,-930,16595,-14530,[v],-1280
'277810,레인보우로보틱스,-35,-891,252185,-544000,[v],-23000
'087010,펩트론,-29,-876,304645,-295500,[v],-7500
'033500,동성화인텍,-280,-838,29920,-22050,[v],-1250
'101490,에스앤에스텍,-149,-757,50928,-80400,[v],-3100
'459510,나우로보틱스,-500,-649,12970,-18760,[v],-770
'230360,에코마케팅,-478,-637,13323,-15870,[v],-60
'183300,코미코,-87,-615,71051,-103400,[v],-4100
'039830,오로라,-318,-604,19001,-9450,[v],-590
'204620,글로벌텍스프리,-1358,-583,4297,-4900,[v],-160
'308430,셀비온,-217,-568,26248,+31700,[^],+500
'393890,더블유씨피,-690,-526,7618,+13800,[^],+310
'064760,티씨케이,-42,-461,109924,-225000,[v],-14000
'389470,인벤티지랩,-144,-450,31296,-71600,[v],-5200
'290650,엘앤씨바이오,-150,-441,29362,-68700,[v],-4700
'089030,테크윙,-162,-433,26772,-48900,[v],-3100
'028300,HLB,-110,-416,37937,+53500,[^],+200
'025980,아난티,-400,-400,9994,-6690,[v],-330
'389650,넥스트바이오메디컬,-62,-339,54502,-75900,[v],-3400
'158430,아톤,-448,-332,7425,-6180,[v],-220
'203400,에이비온,-564,-329,5838,-2460,[v],-115
'179900,유티아이,-157,-323,20536,-16450,[v],-790
'319660,피에스케이,-162,-323,19909,-80300,[v],-1800
'102710,이엔에프테크놀로지,-82,-301,36886,-48900,[v],-1700
'126340,비나텍,-89,-287,32251,-113000,[v],-8100
'407400,꿈비,-443,-284,6409,-4040,[v],-90
'084370,유진테크,-55,-267,48760,-110900,[v],-5900
'460930,현대힘스,-120,-249,20857,-17860,[v],-1000
'030530,원익홀딩스,-439,-249,5661,-27800,[v],-1650
'310210,보로노이,-22,-245,110961,+318500,[^],+5000
'079940,가비아,-106,-239,22484,-25950,[v],-900
'418470,KT밀리의서재,-160,-232,14507,-12960,[v],-490
'240810,원익IPS,-55,-225,40645,-114500,[v],-6500
'023910,대한약품,-76,-222,29272,-28700,[v],-300
'241840,에이스토리,-217,-214,9823,-5380,[v],-210
'322780,코퍼스코리아,-1542,-207,1343,+497,-,+114
'328130,루닛,-54,-206,38422,-34100,[v],-500
'095340,ISC,-35,-206,58310,-247000,[v],-3000
'321370,센서뷰,-1569,-205,1309,-3035,[v],-260
'051160,지어소프트,-230,-202,8797,-7930,[v],-70
'059090,미코,-154,-202,13080,-13050,[v],-530
'358570,지아이이노베이션,-121,-200,16494,-13890,[v],-790
'023160,태광,-86,-189,21938,-34500,[v],-150
'004590,한국가구,-385,-186,4839,+4920,[^],+50
'348370,엔켐,-23,-186,80424,-40950,[v],-1750
'214430,아이쓰리시스템,-23,-186,79927,-91000,[v],-2300
'215000,골프존,-30,-185,62599,+48800,[^],+200
'036620,감성코퍼레이션,-332,-181,5462,-5340,[v],-440
'393970,대진첨단소재,-239,-181,7564,2825,-,0
'065660,안트로젠,-76,-176,22994,-44950,[v],-2550
'299170,더블유에스아이,-1117,-169,1515,-2565,[v],-25
'032500,케이엠더블유,-147,-165,11231,-27800,[v],-1650
'489500,엘케이켐,-96,-159,16598,+33700,[^],+700
'213420,덕산네오룩스,-41,-158,38939,-50100,[v],-2900
'036830,솔브레인홀딩스,-37,-155,42295,-47600,[v],-1250
'214370,케어젠,-33,-153,45897,-91100,[v],-5800
'036200,유니셈,-207,-152,7324,-9060,[v],-390
'104830,원익머트리얼즈,-62,-147,23463,-41550,[v],-450
'293490,카카오게임즈,-89,-144,16160,-12260,[v],-940
'131290,티에스이,-38,-140,36955,+111100,[^],+800
'212710,아이에스티이,-159,-138,8657,-7250,[v],-290
'475960,토모큐브,-40,-129,32302,-55200,[v],-2400
'234300,에스트래픽,-338,-128,3797,-3340,[v],-70
'036190,금화피에스시,-40,-123,30858,+38050,[^],+700
'457550,우진엔텍,-50,-113,22648,-24650,[v],-950
'247540,에코프로비엠,-8,-110,130098,+205000,[^],+2500
'084110,휴온스글로벌,-27,-110,41469,-68000,[v],-2400
'042000,카페24,-29,-107,37204,-26950,[v],-850
'448280,에코아이,-81,-104,12806,-11560,[v],-360
'236200,슈프리마,-34,-104,30664,-46050,[v],-2950
'121600,나노신소재,-18,-102,56638,+68000,[^],+100
'237690,에스티팜,-11,-99,87340,-150100,[v],-9200
'468530,프로티나,-61,-98,16005,-72000,[v],-4900
'376300,디어유,-19,-97,50991,-30900,[v],-1550
'347700,스피어,-90,-95,10546,-48400,[v],-2500
'136150,원일티엔아이,-49,-94,19255,-17730,[v],-440
'189300,인텔리안테크,-21,-90,43889,-119600,[v],-9500
'147830,제룡산업,-130,-84,6465,-7550,[v],-10
'260970,에스앤디,-8,-82,99827,-54000,[v],-2300
'310200,애니플러스,-148,-81,5494,-2745,[v],-45
'237880,클리오,-57,-81,14223,-11740,[v],-190
'054050,농우바이오,-94,-77,8210,-7930,[v],-40
