종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'122870,와이지엔터테인먼트,-738,-6724,91147,+60200,▲,+100
'347850,디앤디파마텍,-169,-4386,259897,78900,-,0
'213420,덕산네오룩스,-473,-1979,41827,+47700,▲,+3200
'078600,대주전자재료,-222,-1687,76018,+127500,▲,+7800
'456160,지투지바이오,-88,-1475,166788,+88700,▲,+1800
'058470,리노공업,-216,-1249,57777,-112000,▼,-5100
'189300,인텔리안테크,-267,-1212,45369,-121800,▼,-1600
'018290,브이티,-483,-1201,24893,+15930,▲,+1280
'178320,서진시스템,-418,-1138,27241,+48000,▲,+2600
'031980,피에스케이홀딩스,-194,-952,49022,+111000,▲,+4200
'041510,에스엠,-76,-911,119855,+98000,▲,+900
'403870,HPSP,-229,-788,34455,-51200,▼,-500
'056190,에스에프에이,-270,-669,24791,+29650,▲,+950
'095610,테스,-144,-641,44387,-65500,▼,-600
'036830,솔브레인홀딩스,-144,-624,43221,+52300,▲,+600
'050890,쏠리드,-682,-551,8084,+13120,▲,+220
'214450,파마리서치,-9,-485,542541,+327500,▲,+7000
'183300,코미코,-43,-472,109379,+119900,▲,+1000
'084370,유진테크,-49,-469,95185,-129200,▼,-2700
'039030,이오테크닉스,-14,-329,232992,+425000,▲,+12500
'218410,RFHIC,-83,-284,34040,+81600,▲,+2900
'204270,제이앤티씨,-100,-271,27119,+18010,▲,+80
'058970,엠로,-59,-265,44811,-30550,▼,-200
'098460,고영,-150,-249,16613,-29050,▼,-650
'240810,원익IPS,-35,-221,63815,+124000,▲,+3100
'101490,에스앤에스텍,-38,-214,55723,-85700,▼,-200
'263750,펄어비스,-59,-203,34424,-41100,▼,-4900
'014620,성광벤드,-58,-185,31739,+37500,▲,+5750
'013030,하이록코리아,-44,-163,37154,+37700,▲,+2400
'460870,에스엠씨지,-351,-159,4543,+3740,▲,+335
'080220,제주반도체,-78,-158,20390,+44300,▲,+1400
'053030,바이넥스,-88,-140,15874,+12640,▲,+240
'083650,비에이치아이,-25,-126,50741,+109800,▲,+5500
'215200,메가스터디교육,-30,-125,41528,+48000,▲,+2050
'051500,CJ프레시웨이,-48,-121,25049,+33550,▲,+2850
'086450,동국제약,-68,-120,17644,+18800,▲,+900
'215000,골프존,-20,-119,59466,+49100,▲,+900
'220100,퓨쳐켐,-61,-119,19606,21000,-,0
'252990,샘씨엔에스,-153,-116,7570,+10470,▲,+30
'032500,케이엠더블유,-63,-114,18006,+32450,▲,+3250
'041830,인바디,-38,-109,28358,+29650,▲,+1000
'003380,하림지주,-143,-106,7393,+17700,▲,+2600
'251970,펌텍코리아,-19,-104,53541,+47350,▲,+1750
'0008Z0,에스엔시스,-25,-103,41351,+30300,▲,+400
'019210,와이지-원,-200,-101,5069,-12550,▼,-260
'089030,테크윙,-15,-99,65805,-58000,▼,-500
'086520,에코프로,-10,-92,90053,-150900,▼,-200
'122990,와이솔,-161,-91,5635,+7570,▲,+110
'287840,인투셀,-14,-89,62247,-47450,▼,-150
'036220,오상헬스케어,-58,-76,12940,+9720,▲,+60
'451760,컨텍,-76,-66,8654,+17490,▲,+470
'475960,토모큐브,-14,-63,43640,+57900,▲,+3100
'950140,잉글우드랩,-50,-61,12118,-12550,▼,-240
'045100,한양이엔지,-30,-60,19928,+31000,▲,+1950
'230360,에코마케팅,-50,-57,11519,+15900,▲,+10
'214370,케어젠,-9,-56,64797,+111700,▲,+1700
'472850,폰드그룹,-50,-41,8141,+5480,▲,+200
'104830,원익머트리얼즈,-12,-39,32272,-42500,▼,-700
'095340,ISC,-4,-35,78973,+245000,▲,+500
'092730,네오팜,-20,-34,17111,+17800,▲,+150
'123410,코리아에프티,-50,-30,6092,-7250,▼,-80
'035900,JYP Ent.,-4,-30,78391,-66800,▼,-100
'114810,한솔아이원스,-20,-26,13244,-15260,▼,-340
'108380,대양전기공업,-8,-23,29811,+28450,▲,+1150
'042500,링네트,-59,-22,3740,+3795,▲,+15
'226400,오스테오닉,-26,-19,7194,-6550,▼,-30
'219130,타이거일렉,-8,-17,21732,+33900,▲,+1050
'481070,에이유브랜즈,-9,-14,14978,+18290,▲,+250
'060370,LS마린솔루션,-5,-14,28685,+31700,▲,+350
'005710,대원산업,-10,-11,11455,+13170,▲,+180
'420770,기가비스,-3,-11,34219,+78700,▲,+300
'064260,다날,-12,-10,8173,+7310,▲,+200
'046210,HLB파나진,-56,-10,1716,-2440,▼,-145
'114840,아이패밀리에스씨,-3,-4,17754,+11700,▲,+510
'082920,비츠로셀,-1,-4,27581,-29100,▼,-1850
'0071M0,삼성스팩11호,-2,-0,2000,+2035,▲,+10
'088800,에이스테크,-0,-0,3926,+3465,▲,+140
'158430,아톤,-0,-0,6500,+6520,▲,+120
