종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'087010,펩트론,-305,-9621,315545,+343500,▲,+26000
'141080,리가켐바이오,-411,-7090,172633,+213000,▲,+13100
'247540,에코프로비엠,-477,-6442,135089,+190100,▲,+400
'298380,에이비엘바이오,-328,-5738,174971,+190200,▲,+200
'196170,알테오젠,-101,-5341,531265,-354000,▼,-6000
'469610,이노테크,-1816,-5187,28557,-19870,▼,-130
'0091W0,신영스팩11호,-10407,-4032,3874,-2075,▼,-5
'456160,지투지바이오,-444,-3600,81015,+88700,▲,+1800
'287840,인투셀,-613,-3358,54820,-47450,▼,-150
'389470,인벤티지랩,-326,-2061,63234,+80900,▲,+2100
'388210,씨엠티엑스,-156,-1628,104541,+150100,▲,+100
'214450,파마리서치,-40,-1623,407765,+327500,▲,+7000
'081180,쎄크,-1410,-1610,11421,-12450,▼,-200
'240810,원익IPS,-270,-1605,59435,+124000,▲,+3100
'183300,코미코,-197,-1602,81368,+119900,▲,+1000
'484590,삼양컴텍,-1368,-1517,11088,-12490,▼,-230
'950160,코오롱티슈진,-228,-1422,62268,+98200,▲,+1000
'039200,오스코텍,-210,-1152,54872,-56400,▼,-1100
'039030,이오테크닉스,-46,-1135,246966,+425000,▲,+12500
'042520,한스바이오메드,-316,-1086,34311,-52900,▼,-2800
'376900,로킷헬스케어,-161,-1026,63839,+130700,▲,+2000
'272110,케이엔제이,-407,-934,22962,-36400,▼,-1650
'403870,HPSP,-295,-837,28333,-51200,▼,-500
'200670,휴메딕스,-159,-694,43783,+35700,▲,+550
'064260,다날,-1002,-671,6691,+7310,▲,+200
'458870,씨어스테크놀로지,-46,-582,125961,-184800,▼,-4200
'226950,올릭스,-44,-554,127108,+185700,▲,+3900
'174900,앱클론,-172,-542,31565,-78300,▼,-1500
'403850,더핑크퐁컴퍼니,-174,-538,30832,+17930,▲,+190
'145020,휴젤,-23,-514,220330,+263500,▲,+1500
'187790,나노,-1464,-406,2773,-4090,▼,-100
'007390,네이처셀,-155,-365,23491,+18060,▲,+340
'440110,파두,-148,-333,22447,+59200,▲,+2200
'084370,유진테크,-33,-256,77135,-129200,▼,-2700
'084110,휴온스글로벌,-49,-234,47887,-67300,▼,-900
'327260,RF머트리얼즈,-142,-220,15449,+73900,▲,+13400
'086520,에코프로,-29,-215,75293,-150900,▼,-200
'251970,펌텍코리아,-37,-202,54671,+47350,▲,+1750
'347850,디앤디파마텍,-19,-192,102493,78900,-,0
'353810,이지바이오,-309,-190,6152,+7220,▲,+360
'420770,기가비스,-60,-185,30802,+78700,▲,+300
'358570,지아이이노베이션,-108,-183,16895,-14590,▼,-30
'036890,진성티이씨,-140,-172,12270,+16910,▲,+790
'182360,큐브엔터,-130,-162,12487,+10990,▲,+150
'380550,뉴로핏,-80,-161,20196,-22600,▼,-350
'252990,샘씨엔에스,-204,-138,6743,+10470,▲,+30
'092460,한라IMS,-87,-131,15036,+16080,▲,+160
'237690,에스티팜,-13,-127,98900,+150100,▲,+600
'214150,클래시스,-23,-121,53004,+53700,▲,+1200
'039440,에스티아이,-50,-120,24062,+33700,▲,+550
'117730,티로보틱스,-82,-118,14374,-19940,▼,-10
'036830,솔브레인홀딩스,-30,-111,36864,+52300,▲,+600
'035900,JYP Ent.,-17,-109,65522,-66800,▼,-100
'101490,에스앤에스텍,-25,-109,43713,-85700,▼,-200
'277810,레인보우로보틱스,-3,-107,364648,-668000,▼,-50000
'475660,에스켐,-187,-106,5677,+5590,▲,+160
'194700,노바렉스,-68,-103,15143,-13400,▼,-30
'179900,유티아이,-38,-102,26529,20550,-,0
'051360,토비스,-72,-101,14102,+16770,▲,+820
'051390,YW,-229,-88,3842,+4285,▲,+85
'0008Z0,에스엔시스,-28,-85,30509,+30300,▲,+400
