종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'347700,스피어,+2405,+7947,33046,-45250,▼,-600
'440110,파두,+1304,+6143,47115,+59200,▲,+2200
'196170,알테오젠,+127,+4574,360042,-354000,▼,-6000
'252990,샘씨엔에스,+2155,+2293,10641,+10470,▲,+30
'039200,오스코텍,+421,+2145,50983,-56400,▼,-1100
'489500,엘케이켐,+422,+2000,47352,+38700,▲,+2650
'024060,흥구석유,+1350,+2000,14818,-19540,▼,-1410
'491000,리브스메드,+250,+1969,78626,-81500,▼,-200
'095340,ISC,+112,+1763,157452,+245000,▲,+500
'214450,파마리서치,+51,+1746,343622,+327500,▲,+7000
'099320,쎄트렉아이,+80,+1578,196748,-177800,▼,-8400
'328130,루닛,+338,+1381,40913,-36800,▼,-2100
'237690,에스티팜,+91,+1339,147237,+150100,▲,+600
'448900,한국피아이엠,+209,+1290,61760,+120700,▲,+2200
'354320,알멕,+194,+1216,62775,+47200,▲,+100
'089970,브이엠,+436,+1168,26772,-47800,▼,-1000
'171090,선익시스템,+126,+1132,89718,-102400,▼,-1100
'240810,원익IPS,+99,+1079,108971,+124000,▲,+3100
'263750,펄어비스,+191,+1034,54003,-41100,▼,-4900
'295310,에이치브이엠,+111,+992,89731,92200,-,0
'051500,CJ프레시웨이,+290,+951,32747,+33550,▲,+2850
'108490,로보티즈,+32,+866,271784,-260500,▼,-6500
'104830,원익머트리얼즈,+196,+831,42294,-42500,▼,-700
'475960,토모큐브,+150,+812,54153,+57900,▲,+3100
'451760,컨텍,+355,+741,20877,+17490,▲,+470
'095610,테스,+104,+688,66376,-65500,▼,-600
'131290,티에스이,+76,+677,89583,-121400,▼,-3400
'019210,와이지-원,+691,+672,9727,-12550,▼,-260
'950160,코오롱티슈진,+71,+666,94227,+98200,▲,+1000
'080160,모두투어,+396,+664,16780,+11640,▲,+400
'403870,HPSP,+114,+539,47179,-51200,▼,-500
'084370,유진테크,+51,+523,101842,-129200,▼,-2700
'251970,펌텍코리아,+87,+514,58973,+47350,▲,+1750
'287840,인투셀,+113,+507,44712,-47450,▼,-150
'473980,노머스,+211,+490,23232,+19100,▲,+1240
'077360,덕산하이메탈,+430,+487,11323,-11860,▼,-470
'101160,월덱스,+180,+463,25700,+31200,▲,+150
'102710,이엔에프테크놀로지,+76,+425,55566,-55400,▼,-1200
'122870,와이지엔터테인먼트,+61,+420,69194,+60200,▲,+100
'389650,넥스트바이오메디컬,+55,+399,72266,+79100,▲,+3100
'037460,삼지전자,+180,+383,21261,+23150,▲,+200
'218410,RFHIC,+80,+368,45881,+81600,▲,+2900
'376300,디어유,+79,+321,40776,+35950,▲,+200
'0009K0,에임드바이오,+62,+320,51821,-55800,▼,-500
'319400,현대무벡스,+99,+308,30966,+30400,▲,+500
'338840,와이바이오로직스,+129,+297,22979,-34600,▼,-1000
'372320,큐로셀,+61,+292,47865,+49650,▲,+3350
'036930,주성엔지니어링,+62,+287,46729,+72800,▲,+11800
'030960,양지사,+325,+287,8853,+7150,▲,+110
'079370,제우스,+151,+271,17945,-17500,▼,-360
'331920,셀레믹스,+581,+261,4500,-6840,▼,-90
'025980,아난티,+300,+260,8666,+7450,▲,+80
'272110,케이엔제이,+81,+251,31043,-36400,▼,-1650
'195940,HK이노엔,+46,+246,53001,+52600,▲,+1200
'005290,동진쎄미켐,+46,+239,51643,+49850,▲,+1300
'236200,슈프리마,+52,+229,43960,-51100,▼,-400
'032190,다우데이타,+95,+222,23265,+25850,▲,+2050
'123410,코리아에프티,+292,+221,7569,-7250,▼,-80
'064290,인텍플러스,+107,+185,17296,-17180,▼,-770
'127120,제이에스링크,+63,+185,29469,+39700,▲,+450
'064850,에프앤가이드,+134,+174,13009,-19630,▼,-280
'187790,나노,+428,+171,3988,-4090,▼,-100
'458650,성우,+126,+158,12476,+12820,▲,+230
'160190,하이젠알앤엠,+24,+157,65939,-43600,▼,-10100
'488280,에스투더블유,+78,+155,19918,-15540,▼,-160
'064760,티씨케이,+7,+153,208414,+253500,▲,+11000
'107640,한중엔시에스,+31,+150,48780,+52000,▲,+300
'138080,오이솔루션,+98,+147,15000,+33900,▲,+2300
'051360,토비스,+95,+146,15408,+16770,▲,+820
'098460,고영,+43,+142,33108,-29050,▼,-650
'272290,이녹스첨단소재,+40,+138,35020,+33250,▲,+1900
'417200,LS머트리얼즈,+96,+136,14167,+25300,▲,+1550
'119850,지엔씨에너지,+36,+135,37711,+35400,▲,+1750
'080220,제주반도체,+31,+132,43176,+44300,▲,+1400
'053610,프로텍,+25,+132,53697,-57700,▼,-1400
'241710,코스메카코리아,+13,+126,97544,+77500,▲,+3700
'137400,피엔티,+25,+123,48930,+47750,▲,+1000
'462860,더즌,+266,+122,4589,+3720,▲,+75
