종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'087010,펩트론,-152,-4553,299803,-295500,[v],-7500
'041190,우리기술투자,-3411,-3436,10074,-6290,[v],-220
'083660,CSA 코스믹,-31692,-3274,1033,+281,[^],+9
'039030,이오테크닉스,-163,-3186,195170,-391000,[v],-26000
'347850,디앤디파마텍,-219,-3124,142436,-71300,[v],-6300
'468530,프로티나,-1659,-2996,18061,-72000,[v],-4900
'348370,엔켐,-398,-2921,73459,-40950,[v],-1750
'425420,티에프이,-695,-2697,38822,-64100,[v],-4900
'141080,리가켐바이오,-161,-2329,144577,-198700,[v],-14800
'381620,제닉스로보틱스,-2640,-2109,7991,-8710,[v],-400
'214180,헥토이노베이션,-1166,-1763,15123,-18230,[v],-500
'018290,브이티,-425,-1467,34534,-15210,[v],-520
'475960,토모큐브,-289,-1250,43251,-55200,[v],-2400
'083650,비에이치아이,-219,-1227,56066,+95100,[^],+300
'336570,원텍,-1082,-1143,10567,-6930,[v],-250
'458870,씨어스테크놀로지,-209,-1060,50607,-52000,[v],-3900
'456160,지투지바이오,-66,-1043,157670,-72300,[v],-6500
'0008Z0,에스엔시스,-136,-722,52984,-27900,[v],-600
'403870,HPSP,-255,-661,25880,-42900,[v],-2250
'382900,범한퓨얼셀,-240,-652,27115,-27100,[v],-1050
'023790,동일스틸럭스,-3054,-536,1754,+905,[^],+14
'232680,라온로보틱스,-601,-509,8460,-14090,[v],-300
'000250,삼천당제약,-26,-497,192424,+1150000,[^],+39000
'332570,PS일렉트로닉스,-1066,-496,4655,-5080,[v],-230
'183300,코미코,-58,-463,80519,-103400,[v],-4100
'310210,보로노이,-38,-456,119996,+318500,[^],+5000
'095340,ISC,-79,-447,56302,-247000,[v],-3000
'389650,넥스트바이오메디컬,-64,-411,64318,-75900,[v],-3400
'277810,레인보우로보틱스,-15,-394,270057,-544000,[v],-23000
'489460,바이오비쥬,-251,-379,15107,-8230,[v],-360
'222800,심텍,-152,-370,24367,-52200,[v],-4000
'445680,큐리옥스바이오시스템즈,-89,-369,41223,-110500,[v],-2700
'308430,셀비온,-134,-358,26713,+31700,[^],+500
'086820,바이오솔루션,-359,-324,9022,-12500,[v],-390
'475830,오름테라퓨틱,-116,-297,25639,-94900,[v],-17500
'044490,태웅,-81,-287,35477,+47550,[^],+600
'131970,두산테스나,-79,-272,34403,-102900,[v],-5400
