종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-503,-49132,976443,-1006000,▼,-7000
'373220,LG에너지솔루션,-282,-10562,374235,+373000,▲,+2000
'047050,포스코인터내셔널,-916,-6609,72145,+77700,▲,+5900
'278470,에이피알,-181,-6334,350029,-361500,▼,-7500
'034020,두산에너빌리티,-534,-5619,105131,+109600,▲,+3300
'000150,두산,-33,-3632,1105961,+1169000,▲,+20000
'002380,KCC,-64,-3387,530825,+543000,▲,+9000
'012450,한화에어로스페이스,-24,-3303,1400579,-1315000,▼,-60000
'489790,한화비전,-409,-3212,78524,-86700,▼,-500
'047810,한국항공우주,-156,-3194,204488,-186200,▼,-4200
'015760,한국전력,-608,-2930,48195,+49050,▲,+750
'259960,크래프톤,-114,-2644,232643,+236000,▲,+4000
'353200,대덕전자,-359,-2369,66081,+82800,▲,+5500
'009150,삼성전기,-56,-2149,383615,-462000,▼,-17500
'217590,티엠씨,-1238,-2105,17004,+23900,▲,+4320
'003160,디아이,-540,-1960,36277,-38300,▼,-150
'417310,코람코더원리츠,-2150,-1940,9025,+9640,▲,+260
'267270,HD건설기계,-139,-1751,126237,+133600,▲,+1900
'348950,제이알글로벌리츠,-10000,-1467,1467,+1565,▲,+60
'307950,현대오토에버,-33,-1460,440017,+429500,▲,+3500
'055550,신한지주,-153,-1395,91328,-96100,▼,-400
'006340,대원전선,-2246,-1314,5851,-6410,▼,-110
'020150,롯데에너지머티리얼즈,-345,-1278,37045,+40800,▲,+3250
'086790,하나금융지주,-113,-1239,109295,-112400,▼,-800
'006260,LS,-47,-1238,264338,+305000,▲,+14500
'000155,두산우,-23,-1154,512419,+512000,▲,+11000
'029780,삼성카드,-174,-1019,58463,+60200,▲,+400
'011070,LG이노텍,-38,-987,257043,+295500,▲,+9500
'012510,더존비즈온,-81,-963,119099,+119300,▲,+200
'006400,삼성SDI,-24,-960,393900,-399500,▼,-3000
'483650,달바글로벌,-56,-863,153617,+159000,▲,+4100
'316140,우리금융지주,-264,-854,32384,+33800,▲,+200
'000270,기아,-50,-840,168401,-170200,▼,-300
'017800,현대엘리베이터,-95,-834,87577,+88400,▲,+1000
'009830,한화솔루션,-167,-823,49242,+52200,▲,+2450
'079550,LIG넥스원,-11,-784,687530,-664000,▼,-38000
'010950,S-Oil,-65,-696,106331,+111800,▲,+600
'078930,GS,-94,-596,63660,+69200,▲,+3800
'014830,유니드,-70,-570,81765,+85400,▲,+1800
'051900,LG생활건강,-22,-528,240319,+253500,▲,+10500
'271560,오리온,-39,-512,130533,+135200,▲,+4600
'064350,현대로템,-25,-490,192855,-180700,▼,-5600
'383220,F&F,-79,-486,61253,+62100,▲,+2000
'001040,CJ,-25,-468,188110,+207000,▲,+10000
'0120G0,삼양바이오팜,-42,-359,86075,+100100,▲,+12200
'329180,HD현대중공업,-6,-353,588373,-561000,▼,-6000
'035420,NAVER,-16,-349,223880,+221000,▲,+500
'085620,미래에셋생명,-185,-336,18216,-17030,▼,-850
'454910,두산로보틱스,-36,-326,89767,+89800,▲,+600
'462870,시프트업,-95,-285,30117,+30350,▲,+200
'178920,PI첨단소재,-116,-275,23768,-22550,▼,-550
'003540,대신증권,-65,-263,40136,+40450,▲,+800
'105840,우진,-99,-262,26497,+31200,▲,+5050
'272210,한화시스템,-19,-252,131348,-135800,▼,-5200
'006280,녹십자,-16,-237,150636,+147100,▲,+1900
'010130,고려아연,-1,-237,1634703,-1605000,▼,-7000
'009680,모토닉,-209,-230,11024,+10900,▲,+20
'088980,맥쿼리인프라,-200,-226,11307,+11510,▲,+70
'015360,INVENI,-29,-223,77102,+81400,▲,+2400
'005490,POSCO홀딩스,-6,-211,342253,+343000,▲,+5000
'034220,LG디스플레이,-179,-208,11599,+12030,▲,+310
'000070,삼양홀딩스,-29,-206,70284,+71900,▲,+2400
'475150,SK이터닉스,-51,-205,40131,+58600,▲,+4900
'009470,삼화전기,-51,-204,39922,-39150,▼,-150
'005440,현대지에프홀딩스,-131,-199,15227,+15190,▲,+230
'138930,BNK금융지주,-108,-199,18478,+18800,▲,+320
'336260,두산퓨얼셀,-45,-194,42693,-42900,▼,-3000
'014680,한솔케미칼,-7,-189,289192,+290000,▲,+6500
'207940,삼성바이오로직스,-1,-188,1593949,+1602000,▲,+17000
'082740,한화엔진,-38,-186,49572,+49000,▲,+450
'204320,HL만도,-34,-181,52739,+54000,▲,+1000
'005300,롯데칠성,-15,-175,120277,+121200,▲,+4100
'000210,DL,-38,-171,45184,+65300,▲,+14000
'011760,현대코퍼레이션,-65,-167,25618,+27050,▲,+1100
'035720,카카오,-32,-161,50302,+50300,▲,+300
'030200,KT,-26,-153,59602,+60000,▲,+700
'323410,카카오뱅크,-57,-137,24082,+25000,▲,+350
'028670,팬오션,-265,-135,5112,+5330,▲,+280
'033780,KT&G,-9,-132,154411,-156200,▼,-800
'00088K,한화3우B,-25,-121,48532,+48150,▲,+300
