종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'237690,에스티팜,+340,+4234,124617,+150100,▲,+600
'226950,올릭스,+263,+3870,147275,+185700,▲,+3900
'086520,에코프로,+330,+3081,93415,-150900,▼,-200
'476830,알지노믹스,+194,+2981,153362,+215000,▲,+1000
'095340,ISC,+236,+2735,116046,+245000,▲,+500
'247540,에코프로비엠,+155,+2295,147884,+190100,▲,+400
'214450,파마리서치,+52,+2280,437865,+327500,▲,+7000
'403870,HPSP,+510,+1889,37040,-51200,▼,-500
'036930,주성엔지니어링,+553,+1786,32312,+72800,▲,+11800
'089030,테크윙,+268,+1411,52572,-58000,▼,-500
'310210,보로노이,+66,+1337,202114,+324500,▲,+4500
'214430,아이쓰리시스템,+151,+1275,84182,+96600,▲,+200
'347850,디앤디파마텍,+125,+1220,97903,78900,-,0
'328130,루닛,+261,+1158,44407,-36800,▼,-2100
'082920,비츠로셀,+500,+969,19359,-29100,▼,-1850
'257720,실리콘투,+237,+964,40693,+38600,▲,+2100
'452430,사피엔반도체,+245,+923,37608,-34900,▼,-1150
'089890,코세스,+346,+822,23779,-25550,▼,-1250
'039440,에스티아이,+230,+781,33900,+33700,▲,+550
'399720,가온칩스,+144,+767,53164,+66000,▲,+600
'441270,파인엠텍,+586,+657,11204,+11360,▲,+710
'081180,쎄크,+420,+640,15243,-12450,▼,-200
'000250,삼천당제약,+25,+639,253008,+900000,▲,+105000
'124500,아이티센글로벌,+189,+623,32958,-61600,▼,-3600
'475830,오름테라퓨틱,+44,+578,131057,+125300,▲,+400
'102710,이엔에프테크놀로지,+109,+549,50396,-55400,▼,-1200
'031980,피에스케이홀딩스,+103,+535,52013,+111000,▲,+4200
'033500,동성화인텍,+200,+514,25744,+26650,▲,+400
'028300,HLB,+83,+448,54079,+51300,▲,+900
'331740,아우토크립트,+245,+409,16645,-17000,▼,-420
'006730,서부T&D,+304,+380,12520,14840,-,0
'045100,한양이엔지,+122,+305,24988,+31000,▲,+1950
'064760,티씨케이,+18,+305,165986,+253500,▲,+11000
'067310,하나마이크론,+107,+304,28333,+34750,▲,+1250
'119850,지엔씨에너지,+92,+302,32748,+35400,▲,+1750
'281740,레이크머티리얼즈,+183,+283,15455,+19980,▲,+160
'036200,유니셈,+244,+276,11280,+10180,▲,+130
'032820,우리기술,+660,+266,4027,-28400,▼,-550
'083650,비에이치아이,+44,+258,58374,+109800,▲,+5500
'033160,엠케이전자,+294,+256,8710,+18070,▲,+360
'161580,필옵틱스,+55,+253,46238,-39050,▼,-1050
'083450,GST,+77,+241,31501,30000,-,0
'195940,HK이노엔,+45,+227,50624,+52600,▲,+1200
'140860,파크시스템스,+9,+204,233405,-272500,▼,-5000
'466100,클로봇,+34,+198,58675,+57000,▲,+800
'183300,코미코,+20,+197,100640,+119900,▲,+1000
'107640,한중엔시에스,+41,+184,44645,+52000,▲,+300
'417200,LS머트리얼즈,+133,+174,13090,+25300,▲,+1550
'394280,오픈엣지테크놀로지,+112,+172,15294,+16820,▲,+860
'475960,토모큐브,+34,+166,48444,+57900,▲,+3100
'030520,한글과컴퓨터,+71,+163,22812,+20700,▲,+200
'388210,씨엠티엑스,+15,+140,96480,+150100,▲,+100
'005290,동진쎄미켐,+32,+131,40859,+49850,▲,+1300
'140410,메지온,+13,+131,104380,+91600,▲,+100
'486990,노타,+25,+127,51912,-43000,▼,-1850
'189300,인텔리안테크,+18,+127,69676,-121800,▼,-1600
'488280,에스투더블유,+45,+124,27516,-15540,▼,-160
'098460,고영,+46,+122,26145,-29050,▼,-650
'023160,태광,+52,+114,21831,+35200,▲,+6300
'468530,프로티나,+12,+114,98643,-80500,▼,-1300
'178320,서진시스템,+42,+111,26520,+48000,▲,+2600
'389650,넥스트바이오메디컬,+12,+110,89794,+79100,▲,+3100
'042000,카페24,+33,+103,31783,+29600,▲,+400
'032500,케이엠더블유,+65,+103,15893,+32450,▲,+3250
'166090,하나머티리얼즈,+21,+100,48205,+62000,▲,+2900
'232140,와이씨,+60,+98,16402,+21150,▲,+450
'394800,쓰리빌리언,+59,+92,15619,+14740,▲,+60
'204270,제이앤티씨,+44,+91,20362,+18010,▲,+80
'336570,원텍,+109,+88,8070,+7070,▲,+150
'397030,에이프릴바이오,+15,+77,52063,+64800,▲,+2300
'348210,넥스틴,+9,+68,72685,-79800,▼,-200
'101490,에스앤에스텍,+11,+60,54983,-85700,▼,-200
'078340,컴투스,+17,+54,30902,+32600,▲,+700
'263750,펄어비스,+14,+53,38101,-41100,▼,-4900
'473980,노머스,+19,+46,24076,+19100,▲,+1240
'214370,케어젠,+7,+45,66568,+111700,▲,+1700
'253590,네오셈,+38,+44,11550,+19100,▲,+350
'260970,에스앤디,+5,+38,69870,+54500,▲,+400
'194480,데브시스터즈,+10,+33,32250,-40250,▼,-250
'362320,청담글로벌,+50,+30,6010,+5150,▲,+130
'013030,하이록코리아,+10,+30,30696,+37700,▲,+2400
'131290,티에스이,+5,+29,63633,-121400,▼,-3400
'145020,휴젤,+1,+23,227676,+263500,▲,+1500
'060370,LS마린솔루션,+6,+19,29727,+31700,▲,+350
'095660,네오위즈,+7,+18,26300,25250,-,0
'464080,에스오에스랩,+8,+15,18474,+17120,▲,+440
'425420,티에프이,+4,+15,40370,+65900,▲,+5200
'200710,에이디테크놀로지,+5,+15,31964,+47250,▲,+650
'067160,SOOP,+2,+15,66588,+63100,▲,+500
'123410,코리아에프티,+18,+15,8037,-7250,▼,-80
'060250,NHN KCP,+8,+13,15817,+20300,▲,+880
'059090,미코,+9,+13,14327,+15080,▲,+510
'044490,태웅,+4,+10,28352,+58600,▲,+13300
'078350,한양디지텍,+4,+10,23161,+27400,▲,+400
'338840,와이바이오로직스,+4,+10,23005,-34600,▼,-1000
'053030,바이넥스,+7,+10,15028,+12640,▲,+240
'053800,안랩,+2,+10,60277,+61800,▲,+500
'126340,비나텍,+1,+10,88531,+143700,▲,+4300
'305090,마이크로디지탈,+9,+10,11335,+6800,▲,+50
'220100,퓨쳐켐,+3,+10,28848,21000,-,0
