종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+1996,+20022,100316,-199800,▼,-700
'000660,SK하이닉스,+197,+11783,597645,-1006000,▼,-7000
'003230,삼양식품,+57,+7898,1383349,+1147000,▲,+47000
'000150,두산,+72,+6975,973739,+1169000,▲,+20000
'000990,DB하이텍,+886,+6326,71403,-87400,▼,-500
'005935,삼성전자우,+606,+4653,76789,-139200,▼,-5000
'353200,대덕전자,+914,+4619,50565,+82800,▲,+5500
'120110,코오롱인더,+967,+4325,44718,-69900,▼,-600
'047810,한국항공우주,+367,+4051,110441,-186200,▼,-4200
'001040,CJ,+232,+4047,174515,+207000,▲,+10000
'014680,한솔케미칼,+140,+3316,236487,+290000,▲,+6500
'402340,SK스퀘어,+107,+3266,306379,-604000,▼,-7000
'175330,JB금융지주,+1209,+2938,24307,30200,-,0
'003540,대신증권,+992,+2903,29269,+40450,▲,+800
'002380,KCC,+63,+2696,428573,+543000,▲,+9000
'003160,디아이,+1021,+2646,25922,-38300,▼,-150
'499790,GS피앤엘,+562,+2499,44484,-48450,▼,-1300
'004370,농심,+52,+2418,467857,+377500,▲,+6500
'042660,한화오션,+164,+2153,131414,-129500,▼,-500
'036570,엔씨소프트,+90,+2065,228903,+226000,▲,+5000
'030610,교보증권,+2114,+2003,9475,+13330,▲,+520
'161390,한국타이어앤테크놀로지,+330,+1955,59292,+57500,▲,+500
'062040,산일전기,+121,+1761,145312,+157200,▲,+5500
'034230,파라다이스,+1107,+1731,15636,-18270,▼,-620
'032350,롯데관광개발,+859,+1715,19975,+21550,▲,+600
'069960,현대백화점,+173,+1627,93857,+90500,▲,+4500
'088980,맥쿼리인프라,+1298,+1475,11367,+11510,▲,+70
'004170,신세계,+62,+1380,221767,+339500,▲,+4000
'020150,롯데에너지머티리얼즈,+340,+1320,38805,+40800,▲,+3250
'004690,삼천리,+97,+1286,132204,+153000,▲,+7000
'267250,HD현대,+51,+1154,226648,+263500,▲,+2500
'267260,HD현대일렉트릭,+14,+1133,839498,-957000,▼,-1000
'352820,하이브,+34,+1002,297804,-347000,▼,-7500
'012450,한화에어로스페이스,+10,+960,979215,-1315000,▼,-60000
'006260,LS,+46,+924,198846,+305000,▲,+14500
'329180,HD현대중공업,+15,+911,601602,-561000,▼,-6000
'005690,파미셀,+442,+849,19221,+16100,▲,+170
'079550,LIG넥스원,+17,+726,422833,-664000,▼,-38000
'195870,해성디에스,+128,+712,55647,+58500,▲,+2500
'000270,기아,+59,+704,119105,-170200,▼,-300
'042700,한미반도체,+53,+699,131506,+309500,▲,+2500
'017940,E1,+80,+682,85008,+109200,▲,+9500
'451060,1Q 200액티브,+330,+618,18723,-27950,▼,-50
'090430,아모레퍼시픽,+46,+587,127291,+140000,▲,+5300
'001510,SK증권,+8318,+578,695,+2585,▲,+405
'015760,한국전력,+108,+535,49541,+49050,▲,+750
'003720,삼영,+800,+519,6497,-7160,▼,-50
'020000,한섬,+318,+508,15977,+26900,▲,+1600
'012750,에스원,+63,+476,75290,-87600,▼,-200
'017800,현대엘리베이터,+56,+460,82274,+88400,▲,+1000
'085620,미래에셋생명,+471,+460,9747,-17030,▼,-850
'003350,한국화장품제조,+83,+434,52261,+46100,▲,+2300
'089860,롯데렌탈,+131,+427,32518,+32000,▲,+350
'012510,더존비즈온,+44,+419,95092,+119300,▲,+200
