종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'009150,삼성전기,+869,+15064,173353,-429000,[v],-5000
'064350,현대로템,+571,+11686,204622,-179300,[v],-4900
'005380,현대차,+426,+9437,221710,-471000,[v],-24000
'011070,LG이노텍,+405,+6915,170810,-309500,[v],-11000
'000100,유한양행,+413,+4871,118029,-98200,[v],-2200
'326030,SK바이오팜,+434,+4548,104778,-97500,[v],-2800
'010130,고려아연,+50,+4362,870916,-1463000,[v],-20000
'034020,두산에너빌리티,+630,+4007,63567,-94300,[v],-3800
'012450,한화에어로스페이스,+35,+3341,942733,-1298000,[v],-37000
'035420,NAVER,+131,+2900,221098,-207500,[v],-5000
'298040,효성중공업,+20,+2536,1252118,-2509000,[v],-167000
'096770,SK이노베이션,+211,+2138,101205,+113100,[^],+1700
'071970,HD현대마린엔진,+222,+2070,93100,-71600,[v],-5100
'302440,SK바이오사이언스,+417,+2045,49094,-42350,[v],-850
'489790,한화비전,+357,+2017,56478,-75500,[v],-5000
'139480,이마트,+269,+1987,73827,-97500,[v],-2500
'066570,LG전자,+237,+1760,74348,-108600,[v],-3400
'005830,DB손해보험,+124,+1705,137001,-164300,[v],-8600
'000150,두산,+30,+1633,536028,-1116000,[v],-87000
'010060,OCI홀딩스,+169,+1490,88237,+193100,[^],+14300
'006260,LS,+84,+1476,176162,-263000,[v],-5000
'034230,파라다이스,+689,+1425,20687,-16650,[v],-1180
'034220,LG디스플레이,+1136,+1368,12039,-11140,[v],-360
'259960,크래프톤,+37,+1218,329029,-251500,[v],-3000
'439260,대한조선,+146,+1197,81778,-82100,[v],-3600
'267270,HD건설기계,+136,+1187,87131,-126200,[v],-3900
'499790,GS피앤엘,+232,+1179,50786,-43750,[v],-4250
'484870,엠앤씨솔루션,+56,+1178,211467,-99500,[v],-3700
'450080,에코프로머티,+229,+1125,49196,-72100,[v],-1300
'015760,한국전력,+292,+1081,37017,-42050,[v],-1850
'353200,대덕전자,+428,+993,23175,-82700,[v],-2700
'004000,롯데정밀화학,+217,+944,43489,-49950,[v],-1850
'031210,서울보증보험,+204,+905,44334,-53500,[v],-300
'006650,대한유화,+75,+900,119498,-127200,[v],-6200
'005940,NH투자증권,+462,+886,19168,-31150,[v],-3100
'010950,S-Oil,+141,+842,59634,-108800,[v],-900
'009830,한화솔루션,+281,+794,28283,+35800,[^],+150
'000270,기아,+64,+686,107371,-151100,[v],-4700
'069620,대웅제약,+46,+662,144414,-163700,[v],-3300
'003230,삼양식품,+3,+532,1554594,-1169000,[v],-14000
'064400,LG씨엔에스,+79,+519,65969,-59000,[v],-2100
'003570,SNT다이내믹스,+81,+515,63337,+49800,[^],+100
'047050,포스코인터내셔널,+104,+503,48453,+75700,[^],+1200
'090460,비에이치,+253,+477,18845,-21200,[v],-500
'229640,LS에코에너지,+116,+455,39155,-42300,[v],-2000
'012030,DB,+2907,+452,1555,-1645,[v],-62
'120110,코오롱인더,+113,+426,37696,-77700,[v],-2300
'009420,한올바이오파마,+136,+426,31333,-58200,[v],-5100
'443060,HD현대마린솔루션,+20,+417,203413,-178300,[v],-5600
'002020,코오롱,+93,+415,44566,-66500,[v],-3300
'011170,롯데케미칼,+66,+410,62126,-81700,[v],-1000
'103140,풍산,+31,+381,122927,-89200,[v],-2500
'361610,SK아이이테크놀로지,+139,+377,27090,+22200,[^],+550
'100840,SNT에너지,+60,+369,61983,+53300,[^],+5100
'011790,SKC,+36,+336,92696,-96000,[v],-2700
'034730,SK,+16,+336,203968,-324500,[v],-9500
'114090,GKL,+204,+334,16317,-11570,[v],-310
'006800,미래에셋증권,+177,+327,18472,-62900,[v],-4200
'006040,동원산업,+77,+326,42230,-38850,[v],-1150
'053690,한미글로벌,+143,+302,21131,+30500,[^],+4400
'036530,SNT홀딩스,+42,+280,65999,-59600,[v],-2600
'018670,SK가스,+11,+277,245752,+261500,[^],+15000
'194370,제이에스코퍼레이션,+238,+256,10770,-11480,[v],-220
'00088K,한화3우B,+69,+248,36013,-44150,[v],-1450
'097950,CJ제일제당,+11,+248,231399,+218000,[^],+3500
'007700,F&F홀딩스,+122,+241,19786,-18560,[v],-580
'023590,다우기술,+70,+237,33693,-45000,[v],-3300
'030200,KT,+45,+236,52903,-60500,[v],-300
'073240,금호타이어,+467,+231,4944,-6030,[v],-220
'012630,HDC,+110,+224,20459,+28900,[^],+350
'267260,HD현대일렉트릭,+4,+213,507645,-879000,[v],-36000
'017940,E1,+28,+210,74683,+102000,[^],+500
'383220,F&F,+28,+186,65470,-62900,[v],-2100
'005300,롯데칠성,+15,+182,118183,-113700,[v],-4200
'004370,농심,+4,+181,421916,-367000,[v],-8500
'001040,CJ,+11,+181,163426,-199000,[v],-7500
'085620,미래에셋생명,+228,+172,7555,-17000,[v],-910
'293940,신한알파리츠,+297,+166,5573,-5690,[v],-90
'002710,TCC스틸,+96,+163,17048,+13690,[^],+130
'017960,한국카본,+46,+152,32916,-39400,[v],-1100
'000320,노루홀딩스,+40,+143,35423,-21250,[v],-650
'251270,넷마블,+24,+142,59492,-49900,[v],-2300
'000670,영풍,+36,+138,38956,-55900,[v],-3800
'009470,삼화전기,+52,+135,26102,-35750,[v],-950
'007070,GS리테일,+77,+126,16358,+22100,[^],+850
'005850,에스엘,+30,+101,34021,-56900,[v],-2900
'249420,일동제약,+44,+100,22942,-29050,[v],-1200
'248070,솔루엠,+54,+92,16964,-16690,[v],-320
'009180,한솔로지스틱스,+331,+91,2745,2915,-,0
