종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,-192,-8995,467401,-354000,[v],-27000
'214450,파마리서치,-38,-2237,585526,-304500,[v],-9000
'060720,KH바텍,-1096,-1471,13424,-12960,[v],-760
'042000,카페24,-241,-1086,45033,-26950,[v],-850
'039030,이오테크닉스,-41,-850,209132,-391000,[v],-26000
'218410,RFHIC,-297,-815,27457,-81000,[v],-1400
'064760,티씨케이,-77,-764,99075,-225000,[v],-14000
'214430,아이쓰리시스템,-63,-764,120505,-91000,[v],-2300
'293490,카카오게임즈,-414,-723,17442,-12260,[v],-940
'087010,펩트론,-31,-707,227428,-295500,[v],-7500
'140860,파크시스템스,-22,-661,301149,-243500,[v],-12000
'041510,에스엠,-49,-653,134185,-89200,[v],-1800
'270870,뉴트리,-887,-617,6959,-4200,[v],-115
'403870,HPSP,-200,-516,25821,-42900,[v],-2250
'441270,파인엠텍,-439,-457,10407,-10030,[v],-430
'030520,한글과컴퓨터,-158,-456,28836,-19740,[v],-710
'033500,동성화인텍,-200,-444,22203,-22050,[v],-1250
'357780,솔브레인,-22,-432,194855,-385500,[v],-10500
'200670,휴메딕스,-69,-393,56971,-34700,[v],-1100
'179900,유티아이,-156,-375,24084,-16450,[v],-790
'094480,갤럭시아머니트리,-298,-332,11114,-8130,[v],-320
'194700,노바렉스,-131,-281,21406,-13650,[v],-350
'230240,에치에프알,-140,-243,17330,-28350,[v],-3200
'211050,인카금융서비스,-181,-227,12491,-11940,[v],-310
'078600,대주전자재료,-27,-192,70564,+130300,[^],+100
'108490,로보티즈,-25,-185,72816,-242500,[v],-12500
'058970,엠로,-36,-176,48684,-27800,[v],-800
'102710,이엔에프테크놀로지,-40,-160,39659,-48900,[v],-1700
'131970,두산테스나,-56,-153,27135,-102900,[v],-5400
'331740,아우토크립트,-38,-127,33135,-15340,[v],-1130
'025980,아난티,-118,-112,9535,-6690,[v],-330
'013030,하이록코리아,-39,-112,28947,-35550,[v],-1500
'131290,티에스이,-27,-103,38503,+111100,[^],+800
'101160,월덱스,-36,-92,25216,-29850,[v],-150
'014620,성광벤드,-27,-76,28397,+34450,[^],+1300
'067310,하나마이크론,-58,-63,10953,-29300,[v],-1800
'376300,디어유,-11,-63,57154,-30900,[v],-1550
'098460,고영,-39,-57,14514,-26050,[v],-1250
'080160,모두투어,-39,-52,13308,-10860,[v],-350
'204270,제이앤티씨,-27,-48,17668,-16500,[v],-470
'417200,LS머트리얼즈,-44,-47,10664,-18350,[v],-770
'096530,씨젠,-14,-46,32300,-22500,[v],-850
'260970,에스앤디,-4,-46,114405,-54000,[v],-2300
'251970,펌텍코리아,-6,-41,63744,-46200,[v],-1400
'099190,아이센스,-20,-41,20250,-18990,[v],-900
'123410,코리아에프티,-50,-26,5298,-7000,[v],-170
'038390,레드캡투어,-20,-25,12520,-10230,[v],-230
'319660,피에스케이,-12,-24,20063,-80300,[v],-1800
'347890,엠투아이,-38,-21,5519,-5290,[v],-160
'950140,잉글우드랩,-11,-16,14792,-12290,[v],-440
'228850,레이언스,-8,-5,6610,-6310,[v],-30
'310200,애니플러스,-7,-4,5900,-2745,[v],-45
'053060,세동,-20,-3,1302,-1180,[v],-49
'003380,하림지주,-1,-1,10375,-13810,[v],-1040
'084850,아이티엠반도체,-0,-0,13737,-11330,[v],-1140
'452400,이닉스,-0,-0,11889,-8600,[v],-150
